Latitude: 65.15293  Longitude: -147.4811
X & Y on Lambert Conformal Conic: -2193353.82 3110327.51
Tile: 13877
Elevation: 276 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,118,58778.99,0.00,351.43,42.82,13.00,-1.95,182.87
1980,119,59202.51,0.00,355.46,41.08,13.20,-1.85,184.20
1980,120,59625.94,0.00,371.47,39.88,13.35,-3.16,166.07
1980,121,60049.23,0.00,355.64,38.52,12.05,-2.75,171.64
1980,122,60472.33,0.00,358.93,36.83,13.07,-1.98,182.35
1980,123,60895.18,0.00,326.93,34.48,12.36,-0.40,206.41
1980,124,61317.72,0.00,345.87,32.30,13.04,-0.81,199.92
1980,125,61739.88,0.00,386.41,30.97,14.80,-2.85,170.28
1980,126,62161.60,0.00,335.54,27.43,15.98,2.45,257.15
1980,127,62582.78,0.00,305.35,24.30,13.01,1.44,237.97
1980,128,63003.36,0.00,353.53,21.63,14.93,0.36,219.06
1980,129,63423.23,0.00,320.33,18.72,13.23,0.94,228.99
1980,130,63842.30,0.00,371.56,16.72,14.68,-1.24,193.37
1980,131,64260.45,0.00,344.82,14.20,13.96,-0.01,212.86
1980,132,64677.57,0.00,307.73,11.60,11.86,0.19,216.23
1980,133,65093.52,0.00,398.19,9.96,17.03,-2.11,180.57
1980,134,65508.17,0.00,384.61,7.11,18.45,0.80,226.53
1980,135,65921.37,0.00,349.64,4.13,15.59,1.08,231.56
1980,136,66332.94,0.00,367.25,1.30,16.68,0.75,225.67
1980,137,66742.73,0.00,364.84,0.00,21.48,0.92,228.74
1980,138,67150.52,0.00,313.30,0.00,18.45,3.89,286.69
1980,139,67556.12,0.00,344.12,0.00,18.89,1.42,237.74
1980,140,67959.30,0.00,339.91,0.00,19.59,2.24,253.10
1980,141,68359.80,0.00,273.47,0.00,13.06,1.00,230.10
1980,142,68757.38,0.00,292.48,0.00,11.90,-1.28,192.79
1980,143,69151.73,4.57,204.17,0.00,13.67,1.71,243.04
1980,144,69542.54,0.00,333.39,0.00,16.43,-0.06,212.08
1980,145,69929.48,0.00,342.11,0.00,20.83,3.21,272.43
1980,146,70312.17,0.00,345.01,0.00,23.09,4.87,308.53
1980,147,70690.22,0.00,347.27,0.00,23.89,5.25,317.50
1980,148,71063.19,0.00,339.81,0.00,24.47,6.54,349.15
1980,149,71430.61,6.43,202.71,0.00,22.38,9.97,447.93
1980,150,71791.97,0.00,266.24,0.00,18.26,6.41,345.99
1980,151,72146.71,0.00,311.49,0.00,18.91,4.03,289.86
1980,152,72494.25,0.00,225.83,0.00,13.54,4.08,290.83
1980,153,72833.93,0.00,244.99,0.00,12.83,2.46,257.30
1980,154,73165.07,0.00,326.28,0.00,17.04,1.27,234.93
1980,155,73486.91,0.00,229.18,0.00,17.17,7.61,377.74
1980,156,73798.66,0.00,310.98,0.00,25.03,10.21,455.77
1980,157,74099.46,0.00,288.93,0.00,23.85,10.62,469.24
1980,158,74388.40,0.00,303.33,0.00,21.97,7.86,384.70
1980,159,74664.54,0.00,190.32,0.00,16.63,8.91,415.00
1980,160,74926.86,0.00,335.46,0.00,18.10,1.66,242.15
1980,161,75174.33,0.00,360.74,0.00,21.58,1.77,244.19
1980,162,75405.87,0.00,313.57,0.00,20.50,5.49,323.21
1980,163,75620.39,1.00,228.60,0.00,17.02,7.48,374.10
1980,164,75816.79,0.00,284.67,0.00,17.74,5.24,317.30
1980,165,75993.98,0.00,286.14,0.00,18.94,6.34,344.25
1980,166,76150.92,0.00,330.24,0.00,20.18,4.22,293.91
1980,167,76286.63,0.00,317.53,0.00,20.25,5.52,324.03
1980,168,76400.18,0.00,306.03,0.00,21.30,7.39,371.83
1980,169,76490.80,12.64,191.00,0.00,18.43,7.91,385.97
1980,170,76557.82,11.80,174.13,0.00,15.63,6.47,347.36
1980,171,76600.74,0.00,273.19,0.00,17.36,6.12,338.62
1980,172,76619.22,0.00,269.50,0.00,15.18,4.26,294.74
1980,173,76613.13,0.95,196.69,0.00,13.54,6.06,451.36
1980,174,76582.51,0.00,254.69,0.00,15.78,5.86,332.17
1980,175,76527.59,0.00,347.17,0.00,20.14,3.74,283.57
1980,176,76448.80,0.00,362.96,0.00,24.40,5.65,326.93
1980,177,76346.72,0.00,361.81,0.00,26.58,7.72,380.69
1980,178,76222.08,0.00,330.64,0.00,24.49,9.47,432.13
1980,179,76075.73,5.92,205.67,0.00,22.52,11.33,527.76
1980,180,75908.63,5.38,202.91,0.00,20.10,9.12,578.43
1980,181,75721.78,12.19,201.89,0.00,20.01,9.12,655.48
1980,182,75516.27,12.95,152.98,0.00,19.59,11.59,1105.60
1980,183,75293.18,0.00,324.55,0.00,24.39,9.61,606.33
1980,184,75053.60,0.00,360.76,0.00,26.53,7.71,462.68
1980,185,74798.64,0.00,282.63,0.00,20.79,8.89,694.03
1980,186,74529.34,0.00,263.07,0.00,18.62,7.99,712.59
1980,187,74246.73,0.00,369.33,0.00,25.16,4.97,387.16
1980,188,73951.80,0.00,272.69,0.00,24.33,12.75,891.15
1980,189,73645.46,3.65,137.56,0.00,19.84,12.45,1350.78
1980,190,73328.61,0.00,201.41,0.00,17.06,9.33,971.95
1980,191,73002.06,2.44,196.97,0.00,19.25,8.70,929.57
1980,192,72666.60,0.78,286.71,0.00,21.25,9.60,780.35
1980,193,72322.94,0.00,316.73,0.00,24.27,10.36,739.55
1980,194,71971.75,4.21,147.91,0.00,19.42,11.82,1319.97
1980,195,71613.66,9.23,192.22,0.00,20.11,9.89,1066.48
1980,196,71249.23,0.00,247.29,0.00,18.97,9.53,979.39
1980,197,70879.00,5.50,231.19,0.00,22.63,9.31,975.79
1980,198,70503.46,6.23,209.52,0.00,21.61,10.18,1120.14
1980,199,70123.06,0.00,347.26,0.00,24.63,7.77,733.89
1980,200,69738.21,0.00,356.62,0.00,25.38,6.81,673.44
1980,201,69349.31,0.00,342.43,0.00,24.65,7.68,742.55
1980,202,68956.70,0.00,333.85,0.00,24.48,8.20,786.01
1980,203,68560.71,0.00,345.43,0.00,25.31,7.27,719.48
1980,204,68161.65,6.24,253.23,0.00,26.37,7.97,901.74
1980,205,67759.79,0.00,338.02,0.00,27.30,9.15,852.30
1980,206,67355.38,5.96,249.72,0.00,26.66,8.41,964.09
1980,207,66948.67,4.61,165.97,0.00,20.72,11.24,1332.70
1980,208,66539.86,4.43,166.89,0.00,17.87,8.64,1119.63
1980,209,66129.17,12.24,97.08,0.00,15.61,10.60,1277.33
1980,210,65716.77,6.25,169.24,0.00,16.75,7.57,1041.48
1980,211,65302.83,0.00,279.39,0.00,18.30,6.10,927.77
1980,212,64887.52,0.00,283.16,0.00,17.65,5.06,866.40
1980,213,64470.97,3.56,211.14,0.00,17.33,4.77,858.08
1980,214,64053.33,0.00,319.75,0.00,18.68,3.21,736.82
1980,215,63634.71,0.00,330.01,0.00,20.56,3.42,731.98
1980,216,63215.23,7.23,198.42,0.00,18.04,6.22,948.85
1980,217,62795.00,0.00,281.30,0.00,18.07,5.36,894.21
1980,218,62374.10,0.00,348.02,0.00,23.03,2.05,660.33
1980,219,61952.64,0.00,275.20,0.00,23.38,9.86,1215.64
1980,220,61530.70,2.27,156.38,0.00,17.25,8.10,1079.93
1980,221,61108.34,1.98,261.80,0.00,20.27,7.81,1058.40
1980,222,60685.64,0.00,297.99,0.00,22.61,6.75,983.66
1980,223,60262.66,0.00,317.31,0.00,26.58,7.40,990.91
1980,224,59839.46,0.00,316.16,0.00,27.92,7.92,1024.22
1980,225,59416.10,2.25,224.10,0.00,25.37,7.33,1024.09
1980,226,58992.61,4.12,165.83,0.00,20.70,9.44,1181.82
1980,227,58569.05,2.23,124.52,0.00,16.33,8.46,1106.65
1980,228,58145.46,1.86,192.33,0.00,14.95,5.82,923.23
1980,229,57721.87,7.92,110.48,0.00,13.64,6.91,995.04
1980,230,57298.32,3.80,145.08,0.00,15.96,6.89,993.91
1980,231,56874.82,5.58,111.08,0.00,13.46,6.87,992.61
1980,232,56451.42,1.56,165.51,0.00,13.48,6.19,947.22
1980,233,56028.13,0.00,217.90,0.00,12.86,3.03,759.08
1980,234,55604.97,1.16,273.91,0.00,15.06,1.20,666.32
1980,235,55181.96,3.48,215.45,0.00,16.05,0.38,627.64
1980,236,54759.12,0.00,303.55,0.00,18.46,0.09,614.63
1980,237,54336.45,0.00,297.99,0.00,19.02,0.66,640.51
1980,238,53913.97,1.09,233.57,0.00,13.89,2.29,720.28
1980,239,53491.68,0.75,161.50,0.00,13.12,5.55,906.28
1980,240,53069.60,0.00,238.06,0.00,14.57,2.08,709.33
1980,241,52647.72,0.33,180.09,0.00,13.40,4.65,850.82
1980,242,52226.06,3.32,107.88,0.00,12.90,6.06,938.41
1980,243,51804.60,0.00,267.12,0.00,16.23,0.09,614.55
1980,244,51383.35,0.00,247.01,0.00,15.43,1.38,674.65
1980,245,50962.31,2.40,99.12,0.00,7.69,1.52,681.50
1980,246,50541.48,3.19,125.68,0.00,2.56,-5.34,410.64
1980,247,50120.85,1.85,191.56,0.00,4.87,-4.46,438.79
1980,248,49700.41,0.00,244.89,0.00,6.04,-7.39,350.75
1980,249,49280.16,0.85,217.68,0.00,8.89,-2.55,506.31
1980,250,48860.09,0.00,235.71,0.00,11.10,-2.57,505.69
1980,251,48440.19,0.00,259.34,0.00,13.51,-4.41,440.60
1980,252,48020.45,0.00,250.57,0.00,15.82,-1.60,543.04
1980,253,47600.87,0.00,249.80,0.00,16.61,-1.53,546.08
1980,254,47181.43,0.53,225.00,0.00,14.42,0.11,615.41
1980,255,46762.11,0.00,238.50,0.00,16.12,-0.92,570.86
1980,256,46342.92,0.00,239.87,0.00,16.00,-2.44,510.47
1980,257,45923.83,0.00,164.46,0.00,13.73,3.89,806.48
1980,258,45504.83,8.68,108.35,0.00,13.16,4.55,845.09
1980,259,45085.91,5.91,76.52,0.00,12.10,6.13,943.30
1980,260,44667.06,0.00,173.13,0.00,11.82,0.68,641.58
1980,261,44248.26,0.00,198.99,0.00,10.83,-3.57,469.26
1980,262,43829.49,0.61,120.48,0.00,7.93,0.42,629.74
1980,263,43410.74,0.73,89.16,0.00,7.87,2.34,722.93
1980,264,42992.00,0.00,118.88,0.00,4.93,-2.52,507.39
1980,265,42573.26,0.00,159.81,0.00,5.12,-5.67,400.44
1980,266,42154.49,0.00,167.34,0.00,5.33,-6.43,377.84
1980,267,41735.69,0.00,160.49,0.00,3.81,-7.31,352.88
1980,268,41316.83,0.00,159.67,0.00,7.77,-3.86,459.03
1980,269,40897.92,0.00,161.13,0.00,10.13,-2.43,510.72
1980,270,40478.92,0.00,135.54,0.00,10.07,0.02,611.66
1980,271,40059.83,0.00,127.33,0.00,10.79,1.12,662.25
1980,272,39640.64,0.00,109.48,0.00,5.73,-2.34,514.24
1980,273,39221.33,0.00,135.02,0.00,9.26,-1.70,539.24
1980,274,38801.88,0.00,105.41,0.00,9.68,1.49,680.20
1980,275,38382.30,0.00,140.96,0.00,10.81,-2.14,522.01
1980,276,37962.57,0.00,139.27,0.00,7.25,-5.92,392.76
1980,277,37542.67,0.00,109.64,0.00,4.08,-5.44,407.55
1980,278,37122.60,0.00,109.15,0.00,5.38,-4.44,439.61
1980,279,36702.35,0.00,88.79,0.00,5.37,-2.50,508.18
1980,280,36281.91,0.00,67.26,0.00,3.06,-2.75,498.95
1980,281,35861.28,1.03,55.50,0.00,1.79,-2.93,492.20
1980,282,35440.45,1.65,39.93,0.00,-0.66,-3.91,457.43
1980,283,35019.41,1.37,68.25,1.37,-3.28,-8.39,324.42
1980,284,34598.17,0.31,65.86,1.69,-2.62,-7.61,344.95
1980,285,34176.71,0.00,64.62,1.69,-3.24,-8.10,331.82
1980,286,33755.04,0.00,70.23,1.69,-3.21,-8.52,321.15
1980,287,33333.17,0.00,119.75,1.69,-0.88,-12.89,226.67
1980,288,32911.09,0.00,122.99,1.69,6.53,-9.38,300.14
1980,289,32488.80,0.00,107.31,1.04,8.05,-4.46,438.97
1980,290,32066.33,0.00,73.53,0.00,5.21,-3.07,487.24
1980,291,31643.66,0.00,82.48,0.00,2.33,-7.71,342.17
1980,292,31220.82,0.00,84.60,0.00,4.93,-6.88,364.95
1980,293,30797.81,0.00,78.33,0.00,6.02,-5.34,410.52
1980,294,30374.65,0.00,68.04,0.00,4.89,-4.75,429.18
1980,295,29951.36,0.00,78.70,0.00,7.47,-7.08,359.32
1980,296,29527.96,0.00,63.78,0.00,7.42,-3.03,488.56
1980,297,29104.46,0.00,61.83,0.00,4.29,-6.25,383.05
1980,298,28680.91,0.00,57.32,0.00,5.93,-4.28,444.73
1980,299,28257.32,0.00,40.83,0.00,3.00,-3.71,464.37
1980,300,27833.73,0.00,52.64,0.00,2.70,-7.39,350.68
1980,301,27410.17,0.00,44.68,0.00,0.32,-8.20,329.31
1980,302,26986.68,2.21,29.98,2.21,-2.27,-9.10,306.92
1980,303,26563.32,2.46,24.18,4.67,-1.82,-7.40,350.50
1980,304,26140.12,0.00,26.56,4.67,-3.52,-8.24,328.20
1980,305,25717.14,0.00,33.94,4.67,-5.16,-11.62,251.26
1980,306,25294.44,0.00,40.98,4.67,-7.71,-16.65,166.21
1980,307,24872.07,0.00,41.56,4.67,-7.03,-17.64,152.81
1980,308,24450.12,0.00,34.60,4.67,-8.81,-17.24,158.13
1980,309,24028.66,0.00,33.16,4.67,-6.01,-14.87,192.85
1980,310,23607.76,0.00,32.25,4.67,-3.38,-13.46,216.54
1980,311,23187.53,3.93,14.97,8.61,-4.09,-9.87,288.91
1980,312,22768.04,2.42,8.23,11.03,-5.99,-9.19,304.84
1980,313,22349.42,1.99,17.63,13.02,-8.09,-13.87,209.27
1980,314,21931.77,0.00,24.73,13.02,-11.17,-22.28,102.27
1980,315,21515.21,0.00,23.61,13.02,-9.93,-21.80,106.71
1980,316,21099.89,0.00,19.94,13.02,-7.93,-18.09,147.15
1980,317,20685.94,0.00,19.05,13.02,-7.22,-18.46,142.58
1980,318,20273.53,0.00,16.69,13.02,-5.42,-16.62,166.60
1980,319,19862.82,0.00,13.25,13.02,-9.42,-17.57,153.81
1980,320,19454.01,0.00,14.91,13.02,-6.49,-18.48,142.37
1980,321,19047.28,4.56,8.75,17.58,-4.84,-13.95,207.93
1980,322,18642.86,0.00,10.14,17.58,-8.76,-17.61,153.28
1980,323,18240.98,0.00,9.63,17.58,-10.76,-20.44,120.16
1980,324,17841.89,0.00,9.30,17.58,-8.80,-19.58,129.53
1980,325,17445.89,0.00,5.98,17.58,-9.37,-15.87,177.35
1980,326,17053.26,1.27,5.87,18.85,-9.30,-16.49,168.47
1980,327,16664.33,0.00,4.86,18.85,-10.02,-17.44,155.48
1980,328,16279.46,0.00,5.79,18.85,-7.49,-20.55,119.05
1980,329,15899.02,0.00,5.58,18.85,-4.08,-19.51,130.28
1980,330,15523.45,0.00,2.91,18.85,-9.77,-15.75,179.17
1980,331,15153.18,0.00,3.90,18.85,-7.93,-18.06,147.55
1980,332,14788.71,3.28,1.99,22.12,-7.97,-15.17,188.06
1980,333,14430.57,0.77,1.11,22.89,-10.78,-14.86,192.89
1980,334,14079.34,0.51,1.30,23.40,-11.86,-17.10,160.06
1980,335,13735.63,0.00,1.82,23.40,-12.04,-20.49,119.66
1980,336,13400.11,0.00,1.19,23.40,-16.35,-21.61,108.50
1980,337,13073.50,0.00,1.28,23.40,-17.29,-23.76,89.67
1980,338,12756.59,1.10,1.46,24.50,-13.98,-23.18,94.46
1980,339,12450.18,1.57,0.54,26.06,-15.19,-18.70,139.67
1980,340,12155.16,0.00,0.40,26.06,-17.89,-20.65,118.05
1980,341,11872.47,0.00,0.96,26.06,-22.98,-31.90,42.01
1980,342,11603.08,0.00,0.65,26.06,-25.99,-34.76,31.71
1980,343,11348.02,0.00,0.47,26.06,-29.01,-35.08,30.72
1980,344,11108.34,0.00,0.40,26.06,-29.16,-34.30,33.18
1980,345,10885.14,0.00,0.40,26.06,-32.73,-37.98,22.89
1980,346,10679.51,0.00,0.46,26.06,-34.39,-40.69,17.27
1980,347,10492.54,0.00,0.41,26.06,-36.61,-42.11,14.84
1980,348,10325.30,3.25,0.45,29.32,-32.13,-43.05,13.41
1980,349,10178.81,1.34,0.48,30.66,-30.80,-38.70,21.25
1980,350,10054.02,0.00,0.32,30.66,-35.07,-39.64,19.27
1980,351,9951.79,0.00,0.31,30.66,-37.02,-41.56,15.75
1980,352,9872.85,0.00,0.43,30.66,-34.60,-41.40,16.02
1980,353,9817.78,0.00,0.45,30.66,-31.58,-39.05,20.50
1980,354,9786.99,0.00,0.40,30.66,-29.83,-36.24,27.33
1980,355,9780.74,0.00,0.40,30.66,-27.56,-34.15,33.69
1980,356,9799.06,0.00,0.32,30.66,-28.40,-33.43,36.18
1980,357,9841.82,0.00,0.33,30.66,-28.77,-33.85,34.69
1980,358,9908.68,0.00,0.42,30.66,-27.11,-33.81,34.85
1980,359,9999.15,0.00,0.45,30.66,-25.73,-33.07,37.46
1980,360,10112.56,0.00,0.47,30.66,-29.01,-35.89,28.31
1980,361,10248.12,0.00,0.41,30.66,-35.32,-40.50,17.62
1980,362,10404.92,0.00,0.47,30.66,-35.96,-41.87,15.22
1980,363,10581.99,0.00,0.59,30.66,-32.35,-40.47,17.67
1980,364,10778.26,0.00,0.55,30.66,-32.03,-39.06,20.47
1980,365,10992.66,0.00,0.75,30.66,-18.61,-37.96,22.93
1981,1,11225.14,0.00,0.30,48.79,1.39,-12.03,243.10
1981,2,11472.58,0.00,0.21,48.79,2.08,-9.30,302.12
1981,3,11734.87,0.00,0.39,48.79,-7.86,-16.68,165.80
1981,4,12010.98,0.00,0.56,48.79,-15.33,-20.75,117.01
1981,5,12299.90,0.00,1.31,48.79,-7.61,-20.83,116.17
1981,6,12600.67,0.00,1.64,48.79,-2.83,-19.14,134.45
1981,7,12912.40,0.00,1.02,48.79,-2.12,-10.46,275.74
1981,8,13234.22,0.00,1.10,48.79,-2.38,-10.37,277.56
1981,9,13565.33,0.00,1.75,48.79,-3.73,-15.18,187.87
1981,10,13905.00,0.00,1.18,48.79,-6.51,-12.87,227.16
1981,11,14252.52,0.00,1.63,48.79,-9.07,-16.73,165.11
1981,12,14607.25,0.00,2.87,48.79,-8.62,-18.68,139.94
1981,13,14968.59,0.00,4.09,48.79,-2.57,-18.52,141.80
1981,14,15336.00,0.00,4.48,48.79,5.97,-11.66,250.43
1981,15,15708.96,0.00,3.74,47.86,8.21,-3.77,462.12
1981,16,16087.00,0.00,3.38,47.63,2.79,-5.46,406.93
