Latitude: 63.53988  Longitude: -142.3896
X & Y on Lambert Conformal Conic: -2070536.71 2820668.15
Tile: 13699
Elevation: 873 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,26,22113.89,0.00,28.46,46.55,-24.04,-34.59,32.25
1980,27,22469.19,2.88,26.66,49.43,-17.05,-30.76,46.85
1980,28,22827.34,1.73,30.48,51.16,-13.88,-23.68,90.30
1980,29,23188.16,0.00,19.98,51.16,-18.32,-23.83,89.07
1980,30,23551.46,0.00,32.83,51.16,-24.94,-33.98,34.27
1980,31,23917.06,2.85,31.93,54.01,-21.60,-33.87,34.64
1980,32,24284.79,0.00,40.20,54.01,-17.44,-27.62,63.01
1980,33,24654.51,0.00,42.78,54.01,-13.92,-24.04,87.44
1980,34,25026.05,0.00,49.38,54.01,-7.97,-19.47,130.71
1980,35,25399.30,0.00,64.67,54.01,-5.57,-23.85,88.91
1980,36,25774.11,0.00,62.55,54.01,-3.01,-18.17,146.15
1980,37,26150.37,0.00,58.15,54.01,-5.12,-17.03,160.95
1980,38,26527.96,0.00,64.58,54.01,-3.31,-16.33,170.75
1980,39,26906.78,0.00,69.68,54.01,-5.84,-19.53,130.07
1980,40,27286.73,0.00,75.58,54.01,-2.85,-17.34,156.85
1980,41,27667.71,0.00,63.40,54.01,-4.39,-14.70,195.43
1980,42,28049.64,0.00,66.44,54.01,-4.08,-14.52,198.39
1980,43,28432.44,0.00,69.93,54.01,-4.70,-15.20,187.64
1980,44,28816.02,0.00,88.25,54.01,-8.07,-22.00,104.86
1980,45,29200.33,0.00,100.24,54.01,-7.44,-24.22,86.07
1980,46,29585.29,0.00,93.37,54.01,-10.05,-23.41,92.54
1980,47,29970.84,0.00,107.25,54.01,-12.42,-28.09,60.36
1980,48,30356.92,0.00,114.69,54.01,-13.27,-30.05,50.18
1980,49,30743.49,0.00,117.10,54.01,-16.28,-32.37,40.13
1980,50,31130.49,0.00,102.72,54.01,-21.33,-33.07,37.46
1980,51,31517.87,0.00,117.21,54.01,-16.06,-29.78,51.45
1980,52,31905.60,0.00,120.38,54.01,-14.99,-28.61,57.45
1980,53,32293.64,0.00,131.36,54.01,-12.18,-27.54,63.48
1980,54,32681.95,0.00,145.02,54.01,-7.15,-25.51,76.56
1980,55,33070.50,0.00,136.19,54.01,-5.46,-20.43,120.33
1980,56,33459.25,0.00,148.35,54.01,-4.91,-21.93,105.48
1980,57,33848.19,0.00,124.26,54.01,-4.46,-16.26,171.74
1980,58,34237.29,0.00,63.49,54.01,-5.83,-11.05,263.07
1980,59,34626.52,0.00,59.53,54.01,-6.39,-11.09,262.13
1980,60,35015.86,0.00,157.70,54.01,-9.85,-24.51,83.79
1980,61,35405.30,0.00,165.80,54.01,-12.65,-27.92,61.32
1980,62,35794.81,0.00,178.26,54.01,-10.45,-27.77,62.13
1980,63,36184.40,0.00,175.00,54.01,-9.52,-25.27,78.24
1980,64,36574.03,0.00,172.94,54.01,-6.07,-20.97,114.74
1980,65,36963.71,0.00,189.93,54.01,-3.08,-20.22,122.52
1980,66,37353.41,0.00,203.98,54.01,-1.51,-20.84,116.12
1980,67,37743.14,0.00,164.96,54.01,-1.79,-14.20,203.76
1980,68,38132.89,1.86,151.57,55.87,-0.50,-11.24,259.06
1980,69,38522.65,0.00,137.06,55.87,-2.64,-11.71,249.34
1980,70,38912.41,0.00,207.92,55.87,-4.35,-20.11,123.74
1980,71,39302.17,0.00,187.32,55.87,-7.48,-20.28,121.84
1980,72,39691.93,0.00,150.66,55.87,-7.32,-16.64,166.27
1980,73,40081.69,0.00,99.96,55.87,-10.79,-16.49,168.41
1980,74,40471.45,0.00,134.64,55.87,-14.50,-22.06,104.26
1980,75,40861.19,0.00,165.24,55.87,-13.78,-22.95,96.38
1980,76,41250.93,0.00,198.28,55.87,-12.64,-23.88,88.73
1980,77,41640.67,0.00,238.50,55.87,-7.70,-22.42,101.07
1980,78,42030.40,0.00,268.51,55.87,-5.32,-24.12,80.53
1980,79,42420.13,0.00,290.08,55.87,-2.62,-27.23,56.42
1980,80,42809.85,0.00,298.63,55.87,-1.81,-29.62,44.18
1980,81,43199.57,0.00,279.57,55.87,0.95,-18.60,108.44
1980,82,43589.30,0.00,295.33,55.87,0.24,-22.07,79.85
1980,83,43979.02,0.00,305.24,55.87,1.38,-22.96,70.43
1980,84,44368.75,0.00,310.25,55.87,1.55,-23.29,67.04
1980,85,44758.48,0.00,311.66,55.87,1.82,-21.93,73.71
1980,86,45148.21,0.00,303.35,55.87,1.94,-18.84,95.47
1980,87,45537.96,0.00,303.26,55.87,2.26,-18.04,100.19
1980,88,45927.70,0.00,277.58,55.87,3.24,-13.51,147.60
1980,89,46317.46,0.00,239.03,55.87,2.62,-10.65,204.30
1980,90,46707.21,0.00,256.85,55.87,3.61,-10.72,165.04
1980,91,47096.98,0.00,273.55,55.87,4.41,-11.04,148.05
1980,92,47486.74,0.00,277.27,55.87,6.50,-8.91,159.89
1980,93,47876.50,0.00,281.69,55.87,7.48,-8.00,161.97
1980,94,48266.26,0.00,315.82,55.87,6.47,-12.12,107.39
1980,95,48656.00,0.00,285.69,55.87,1.92,-13.26,125.03
1980,96,49045.73,0.00,323.24,55.87,3.07,-15.19,60.37
1980,97,49435.44,0.00,338.91,55.87,5.43,-14.61,63.54
1980,98,49825.12,0.00,284.99,55.87,4.62,-9.90,95.39
1980,99,50214.75,0.00,297.26,55.87,5.59,-9.79,96.32
1980,100,50604.33,0.00,314.19,55.87,4.66,-11.87,80.67
1980,101,50993.85,0.00,306.66,55.87,3.94,-11.74,81.58
1980,102,51383.29,0.00,283.04,55.87,1.50,-12.34,84.70
1980,103,51772.63,0.00,263.93,55.87,4.04,-8.57,108.39
1980,104,52161.86,0.00,298.32,55.87,4.14,-10.68,89.28
1980,105,52550.96,0.00,307.16,55.87,1.91,-13.46,70.25
1980,106,52939.89,0.00,265.51,55.87,2.47,-10.06,100.08
1980,107,53328.65,0.00,259.82,55.87,2.77,-9.24,106.82
1980,108,53717.20,0.00,349.13,55.87,4.16,-13.92,67.50
1980,109,54105.51,0.00,318.98,55.87,3.59,-11.60,82.56
1980,110,54493.55,6.13,95.70,54.95,1.32,-3.83,391.64
1980,111,54881.28,0.00,253.70,54.85,4.76,-5.75,134.76
1980,112,55268.67,0.00,310.36,54.85,5.00,-8.23,109.85
1980,113,55655.67,0.00,351.59,54.85,7.60,-7.99,111.99
1980,114,56042.23,0.00,345.51,54.85,4.85,-9.81,96.18
1980,115,56428.32,0.00,392.40,54.85,6.67,-11.44,83.72
1980,116,56813.87,0.00,354.59,54.85,8.27,-6.42,127.57
1980,117,57198.83,0.00,343.52,54.09,9.47,-4.20,152.76
1980,118,57583.14,0.00,397.23,54.09,8.76,-8.78,104.88
1980,119,57966.72,0.00,357.87,54.09,7.31,-7.03,121.33
1980,120,58349.52,0.00,312.13,53.87,6.11,-5.46,137.92
1980,121,58731.45,0.00,297.96,52.72,7.49,-3.28,164.52
1980,122,59112.44,0.00,392.40,52.72,8.27,-7.94,112.47
1980,123,59492.39,0.00,353.44,52.35,8.30,-5.11,141.88
1980,124,59871.21,0.00,348.05,51.53,8.84,-4.03,154.85
1980,125,60248.81,0.00,425.20,51.53,10.17,-8.46,107.72
1980,126,60625.07,0.00,373.47,50.36,11.02,-3.21,165.35
1980,127,60999.88,0.00,309.67,48.14,9.86,-0.73,201.17
1980,128,61373.13,0.00,352.69,46.93,9.43,-3.12,166.56
1980,129,61744.68,0.00,328.94,45.11,9.56,-1.66,187.00
1980,130,62114.40,0.00,403.87,44.56,10.77,-4.69,146.83
1980,131,62482.14,0.00,394.42,43.47,11.29,-3.40,162.93
1980,132,62847.74,0.00,364.93,42.43,9.26,-3.52,161.39
1980,133,63211.04,0.00,455.57,42.43,13.23,-7.61,115.61
1980,134,63571.87,0.00,452.52,42.33,14.69,-5.76,134.61
1980,135,63930.03,0.00,413.40,40.98,13.51,-2.78,171.16
1980,136,64285.34,0.00,381.95,39.29,12.09,-2.00,182.15
1980,137,64637.57,0.00,437.73,38.37,15.01,-3.80,157.82
1980,138,64986.51,0.00,350.94,36.35,11.14,-1.20,193.87
1980,139,65331.92,0.00,435.72,35.38,14.72,-3.68,159.30
1980,140,65673.56,0.00,393.21,33.66,13.25,-1.91,183.46
1980,141,66011.15,6.57,215.16,31.41,9.10,-0.63,202.74
1980,142,66344.41,0.00,299.88,29.44,8.85,-1.31,192.23
1980,143,66673.06,0.00,278.67,26.93,9.16,-0.03,212.44
1980,144,66996.79,0.00,381.01,24.85,13.01,-1.06,196.12
1980,145,67315.26,0.00,456.92,23.75,17.87,-3.37,163.36
1980,146,67628.13,0.00,468.52,22.97,19.68,-4.14,153.46
1980,147,67935.04,0.00,456.62,21.93,18.34,-3.53,161.28
1980,148,68235.61,0.00,464.34,20.55,21.07,-2.73,171.88
1980,149,68529.44,0.00,389.61,17.23,17.53,1.92,246.99
1980,150,68816.13,0.00,396.97,14.66,16.37,0.12,215.03
1980,151,69095.24,0.00,373.30,12.14,14.77,0.00,213.03
1980,152,69366.32,0.00,263.00,8.83,11.05,1.87,245.95
1980,153,69628.91,0.00,236.30,5.81,9.25,1.20,233.68
1980,154,69882.53,0.00,369.37,3.08,14.85,0.51,221.52
1980,155,70126.70,0.00,344.98,0.00,19.90,4.57,301.78
1980,156,70360.92,0.00,378.71,0.00,22.61,3.98,288.65
1980,157,70584.67,0.00,392.66,0.00,25.81,4.79,306.75
1980,158,70797.45,0.00,394.73,0.00,25.27,3.68,282.21
1980,159,70998.73,0.00,369.29,0.00,21.56,3.11,270.28
1980,160,71188.00,0.00,246.39,0.00,15.82,5.72,328.79
1980,161,71364.75,0.00,303.01,0.00,16.80,3.71,283.01
1980,162,71528.49,0.00,278.65,0.00,17.49,5.78,330.10
1980,163,71678.72,6.94,187.82,0.00,16.06,6.00,335.73
1980,164,71815.00,0.00,262.92,0.00,14.34,3.93,287.72
1980,165,71936.88,6.99,212.80,0.00,14.83,3.47,277.82
1980,166,72043.96,9.89,196.35,0.00,14.55,4.35,296.92
1980,167,72135.87,5.58,225.74,0.00,17.14,4.96,343.97
1980,168,72212.29,10.89,221.61,0.00,17.31,5.34,427.33
1980,169,72272.95,17.16,144.07,0.00,12.71,5.54,762.57
1980,170,72317.62,24.71,140.91,0.00,8.10,1.29,670.61
1980,171,72346.14,8.39,202.29,0.00,10.37,0.03,591.70
1980,172,72358.41,0.00,259.29,0.00,11.03,1.21,598.27
1980,173,72354.37,0.00,231.26,0.00,10.45,1.86,659.26
1980,174,72334.04,0.00,320.14,0.00,12.59,-0.33,476.26
1980,175,72297.49,0.00,291.86,0.00,15.39,4.12,662.42
1980,176,72244.87,0.00,336.46,0.00,18.22,4.55,608.69
1980,177,72176.37,0.00,351.53,0.00,19.81,5.22,608.21
1980,178,72092.23,0.00,342.42,0.00,20.57,6.86,686.95
1980,179,71992.76,3.31,203.76,0.00,18.77,8.88,1053.66
1980,180,71878.30,6.64,247.60,0.00,21.60,8.54,942.54
1980,181,71749.23,13.15,214.43,0.00,14.25,4.15,801.62
1980,182,71605.98,14.57,260.60,0.00,17.63,3.68,736.83
1980,183,71448.99,0.00,379.91,0.00,19.96,2.88,604.21
1980,184,71278.74,0.00,387.44,0.00,21.70,3.38,610.43
1980,185,71095.72,16.53,212.58,0.00,15.92,5.49,902.09
1980,186,70900.44,0.00,290.97,0.00,16.98,6.35,927.18
1980,187,70693.39,0.00,392.46,0.00,22.01,3.36,644.89
1980,188,70475.11,0.00,305.05,0.00,19.42,8.23,1021.48
1980,189,70246.11,0.00,305.92,0.00,18.59,7.61,985.28
1980,190,70006.90,8.08,205.37,0.00,17.41,7.96,1069.08
1980,191,69757.98,0.00,299.09,0.00,16.21,5.78,908.24
1980,192,69499.85,12.44,219.08,0.00,16.51,6.38,959.85
1980,193,69232.99,1.60,331.66,0.00,16.87,4.61,829.49
1980,194,68957.88,11.48,240.46,0.00,17.54,5.73,917.54
1980,195,68674.96,0.00,327.03,0.00,18.09,5.86,925.67
1980,196,68384.68,0.00,311.45,0.00,18.23,6.81,988.37
1980,197,68087.45,8.19,241.33,0.00,18.22,6.18,946.16
1980,198,67783.69,24.41,140.05,0.00,13.91,7.98,1070.50
1980,199,67473.78,12.63,140.14,0.00,13.46,7.54,1039.12
1980,200,67158.09,15.47,223.69,0.00,17.76,7.07,1005.98
1980,201,66836.98,0.00,339.57,0.00,18.07,4.87,863.98
1980,202,66510.77,0.00,392.62,0.00,22.88,2.87,750.77
1980,203,66179.80,0.00,376.95,0.00,21.27,3.48,783.53
1980,204,65844.35,0.00,386.52,0.00,21.94,2.38,724.77
1980,205,65504.72,0.00,385.25,0.00,23.18,3.04,759.44
1980,206,65161.18,0.00,399.02,0.00,24.64,0.84,649.09
1980,207,64813.99,6.67,269.07,0.00,21.40,4.18,823.25
1980,208,64463.39,9.90,251.00,0.00,18.82,4.00,812.78
1980,209,64109.61,0.00,342.57,0.00,16.97,1.61,686.23
1980,210,63752.86,9.83,195.29,0.00,12.97,2.87,750.43
1980,211,63393.36,5.77,251.24,0.00,15.73,0.79,646.69
1980,212,63031.28,5.83,242.57,0.00,16.26,2.06,708.27
1980,213,62666.82,2.74,205.91,0.00,14.87,3.83,803.16
1980,214,62300.13,0.00,261.23,0.00,15.13,4.91,866.70
1980,215,61931.40,0.00,359.73,0.00,16.98,-0.48,589.64
1980,216,61560.75,3.56,240.74,0.00,16.44,2.15,713.17
1980,217,61188.34,3.55,226.65,0.00,17.05,4.04,815.53
1980,218,60814.30,0.00,374.95,0.00,19.99,-0.95,569.65
1980,219,60438.76,0.00,343.78,0.00,22.16,4.46,839.78
1980,220,60061.82,7.16,226.28,0.00,18.71,4.71,854.58
1980,221,59683.60,4.79,177.58,0.00,16.74,6.66,978.16
1980,222,59304.21,0.00,288.54,0.00,18.87,5.54,905.28
1980,223,58923.74,0.00,354.30,0.00,24.12,3.34,775.91
1980,224,58542.27,0.00,354.66,0.00,25.92,3.92,808.24
1980,225,58159.90,0.00,345.37,0.00,25.69,4.59,847.05
1980,226,57776.70,12.06,165.61,0.00,17.01,6.81,988.51
1980,227,57392.75,9.00,68.37,0.00,9.56,5.87,926.33
1980,228,57008.11,0.00,229.51,0.00,13.58,3.10,763.07
1980,229,56622.85,6.79,170.68,0.00,11.68,1.20,665.91
1980,230,56237.03,0.00,246.16,0.00,15.27,3.43,781.06
1980,231,55850.70,5.40,146.71,0.00,13.11,4.13,820.62
1980,232,55463.91,4.96,141.41,0.00,12.44,3.96,810.72
1980,233,55076.71,5.93,157.69,0.00,11.04,1.62,686.31
1980,234,54689.15,0.00,266.84,0.00,12.09,-0.57,585.83
1980,235,54301.26,5.02,181.18,0.00,11.89,0.84,648.98
1980,236,53913.08,0.00,298.97,0.00,14.48,-0.71,579.99
1980,237,53524.65,0.00,319.81,0.00,15.53,-2.38,512.70
1980,238,53136.00,0.00,307.80,0.00,15.42,-1.41,550.76
1980,239,52747.15,0.00,288.22,0.00,14.94,-0.11,606.05
1980,240,52358.13,0.00,284.27,0.00,13.54,-1.41,550.73
1980,241,51968.97,3.98,185.04,0.00,12.60,0.43,630.16
1980,242,51579.68,0.00,262.51,0.00,13.01,-0.40,593.03
1980,243,51190.29,0.00,294.68,0.00,14.49,-2.63,503.19
1980,244,50800.81,0.00,282.36,0.00,14.05,-2.14,522.09
1980,245,50411.25,18.91,180.17,0.00,13.08,0.44,630.65
1980,246,50021.64,0.00,178.57,0.00,2.34,-5.99,390.76
1980,247,49631.99,0.00,128.38,0.00,1.26,-4.52,436.98
1980,248,49242.30,0.00,197.59,0.00,6.22,-3.12,485.45
1980,249,48852.58,0.00,183.38,0.00,6.91,-1.61,542.72
1980,250,48462.84,0.00,228.99,0.00,9.79,-1.75,537.27
1980,251,48073.08,0.00,260.49,0.00,11.05,-3.72,464.00
1980,252,47683.32,0.00,240.63,0.00,11.48,-1.72,538.42
1980,253,47293.56,0.00,198.59,0.00,10.32,0.39,628.03
1980,254,46903.80,0.00,241.74,0.00,10.35,-2.85,495.02
1980,255,46514.04,0.00,255.45,0.00,11.86,-3.13,484.78
1980,256,46124.28,0.00,267.85,0.00,12.29,-5.47,406.37
1980,257,45734.53,13.32,149.31,0.00,6.20,-4.43,439.98
1980,258,45344.79,15.72,104.81,0.00,8.35,1.24,667.80
1980,259,44955.05,13.93,91.38,0.00,8.84,2.63,737.98
1980,260,44565.32,5.67,115.35,0.00,10.26,2.12,711.78
1980,261,44175.59,0.00,207.24,0.00,9.50,-2.71,500.29
1980,262,43785.86,0.00,192.51,0.00,7.24,-3.95,456.00
1980,263,43396.14,0.00,174.42,0.00,7.49,-2.54,506.84
1980,264,43006.42,4.84,98.81,0.00,2.24,-4.92,423.91
1980,265,42616.69,6.40,82.75,0.00,0.94,-4.99,421.48
1980,266,42226.97,3.21,106.24,0.00,3.65,-4.25,445.82
1980,267,41837.24,1.99,135.28,0.00,3.81,-3.59,468.67
1980,268,41447.51,0.00,105.75,0.00,3.16,-2.43,510.68
1980,269,41057.77,0.00,139.91,0.00,7.06,-0.73,578.96
1980,270,40668.02,0.00,187.43,0.00,11.78,-0.58,585.50
1980,271,40278.27,0.00,167.01,0.00,9.60,-0.80,576.07
1980,272,39888.52,4.93,94.07,0.00,7.70,0.41,629.00
1980,273,39498.76,0.00,137.92,0.00,8.65,0.54,635.09
1980,274,39109.00,0.00,191.10,0.00,10.34,-4.43,439.75
1980,275,38719.23,0.00,175.52,0.00,7.36,-5.13,417.26
1980,276,38329.47,0.00,170.90,0.00,7.50,-4.98,421.93
1980,277,37939.72,4.15,103.01,0.00,3.73,-5.46,406.74
1980,278,37549.98,0.00,107.70,0.00,4.47,-2.46,509.79
1980,279,37160.26,0.00,150.48,0.00,8.35,-3.17,483.60
1980,280,36770.57,0.00,143.75,0.00,8.80,-2.42,511.10
1980,281,36380.91,0.00,131.91,0.00,8.69,-1.42,550.31
1980,282,35991.30,0.00,106.89,0.00,5.38,-2.27,516.93
1980,283,35601.75,0.00,92.99,0.00,0.21,-6.31,381.34
1980,284,35212.27,0.00,125.01,0.00,0.85,-8.99,309.63
1980,285,34822.88,0.00,125.15,0.00,2.39,-7.90,337.04
1980,286,34433.59,0.00,92.29,0.00,0.88,-5.91,393.01
1980,287,34044.42,0.00,119.65,0.00,0.95,-9.19,304.70
1980,288,33655.40,0.00,132.23,0.00,2.51,-11.43,255.10
1980,289,33266.55,0.00,82.67,0.00,2.69,-4.20,447.40
1980,290,32877.90,0.00,89.39,0.00,3.09,-4.82,427.10
1980,291,32489.46,0.00,110.47,0.00,2.33,-9.07,307.57
1980,292,32101.28,0.00,112.18,0.00,1.31,-11.24,259.01
1980,293,31713.39,0.00,106.52,0.00,1.11,-11.15,260.96
1980,294,31325.83,0.00,110.23,0.00,1.75,-13.16,221.80
1980,295,30938.63,0.00,100.38,0.00,0.87,-12.19,239.95
1980,296,30551.84,0.00,93.55,0.00,0.47,-12.05,242.75
1980,297,30165.50,0.00,95.77,0.00,0.60,-13.88,209.07
1980,298,29779.68,0.00,92.73,0.00,5.03,-10.63,271.93
1980,299,29394.41,0.00,64.65,0.00,2.36,-6.72,369.35
1980,300,29009.77,0.00,72.78,0.00,0.92,-10.20,281.42
1980,301,28625.81,0.00,61.20,0.00,0.41,-8.78,314.71
1980,302,28242.61,0.00,43.69,0.00,0.33,-6.24,383.37
1980,303,27860.23,0.00,35.05,0.00,-1.58,-6.92,363.78
1980,304,27478.76,0.00,67.08,0.00,-4.27,-17.02,161.09
1980,305,27098.28,9.97,48.24,9.97,-4.44,-15.34,185.35
1980,306,26718.88,0.00,52.27,9.97,-5.41,-13.81,210.39
1980,307,26340.66,0.00,58.11,9.97,-3.74,-14.14,204.69
1980,308,25963.71,0.00,60.71,9.97,-2.88,-15.32,185.71
1980,309,25588.16,0.00,50.90,9.97,-2.62,-13.02,224.36
1980,310,25214.11,0.00,38.69,9.97,-3.57,-11.15,260.89
1980,311,24841.69,0.00,30.48,9.97,-3.71,-9.79,290.70
1980,312,24471.03,0.00,43.27,9.97,-4.21,-14.39,200.61
1980,313,24102.28,0.00,22.44,9.97,-7.39,-12.33,237.18
1980,314,23735.58,0.00,41.99,9.97,-8.05,-19.65,128.67
1980,315,23371.10,0.00,42.42,9.97,-10.19,-23.51,91.71
1980,316,23009.01,0.00,36.17,9.97,-8.42,-19.93,125.61
1980,317,22649.49,0.00,35.98,9.97,-5.77,-18.90,137.34
1980,318,22292.72,0.00,28.40,9.97,-7.53,-17.09,160.16
1980,319,21938.92,0.00,25.91,9.97,-9.84,-19.02,135.90
1980,320,21588.30,0.00,29.12,9.97,-6.50,-19.43,131.17
1980,321,21241.08,2.16,16.78,12.14,-3.10,-12.82,228.08
1980,322,20897.52,0.00,21.87,12.14,-6.30,-16.15,173.30
1980,323,20557.87,0.00,19.87,12.14,-8.91,-18.13,146.64
1980,324,20222.39,0.00,17.74,12.14,-9.97,-18.45,142.72
1980,325,19891.38,0.00,17.18,12.14,-8.83,-18.35,143.86
1980,326,19565.15,0.00,14.57,12.14,-10.02,-18.13,146.61
1980,327,19244.00,0.00,13.86,12.14,-10.36,-18.39,143.40
1980,328,18928.27,0.00,15.45,12.14,-10.54,-20.67,117.80
1980,329,18618.32,0.00,15.39,12.14,-8.12,-20.75,117.05
1980,330,18314.52,0.00,11.63,12.14,-9.66,-18.26,145.02
1980,331,18017.25,0.00,13.10,12.14,-3.22,-17.21,158.49
1980,332,17726.92,0.00,9.19,12.14,-5.53,-13.86,209.42
1980,333,17443.95,0.00,8.39,12.14,-10.40,-18.29,144.61
1980,334,17168.79,0.00,11.10,12.14,-12.98,-26.90,67.38
1980,335,16901.87,0.00,10.24,12.14,-17.79,-31.36,44.23
1980,336,16643.68,0.00,6.56,12.14,-24.73,-31.80,42.38
1980,337,16394.70,0.00,4.99,12.14,-24.40,-30.04,50.22
1980,338,16155.42,0.00,5.25,12.14,-22.76,-30.06,50.09
1980,339,15926.35,0.00,5.35,12.14,-23.01,-30.89,46.31
1980,340,15708.00,0.00,5.88,12.14,-21.19,-31.19,44.99
1980,341,15500.89,0.00,6.40,12.14,-21.81,-34.20,33.51
1980,342,15305.52,0.00,4.89,12.14,-30.31,-38.58,21.52
1980,343,15122.42,0.00,3.83,12.14,-34.12,-40.67,17.29
1980,344,14952.08,0.00,3.23,12.14,-36.36,-41.94,15.11
1980,345,14795.01,0.00,4.05,12.14,-36.46,-43.79,12.37
1980,346,14651.66,0.00,3.52,12.14,-37.23,-43.81,12.35
1980,347,14522.50,1.74,4.19,13.88,-33.68,-42.49,14.25
1980,348,14407.94,3.70,3.59,17.57,-26.80,-39.80,18.95
1980,349,14308.37,5.26,2.90,22.84,-24.96,-34.00,34.19
1980,350,14224.13,0.00,2.94,22.84,-29.49,-36.37,26.98
1980,351,14155.53,0.00,3.81,22.84,-32.16,-42.28,14.57
1980,352,14102.80,0.00,2.90,22.84,-38.36,-45.51,10.25
1980,353,14066.15,0.00,2.49,22.84,-39.59,-46.28,9.40
1980,354,14045.71,0.00,1.89,22.84,-41.04,-45.99,9.71
1980,355,14041.57,0.00,2.17,22.84,-40.80,-46.56,9.11
1980,356,14053.72,0.00,2.82,22.84,-37.98,-45.73,10.00
1980,357,14082.14,0.00,2.75,22.84,-36.51,-43.40,12.91
1980,358,14126.71,0.00,2.25,22.84,-36.28,-41.28,16.21
1980,359,14187.26,0.00,2.31,22.84,-36.42,-41.14,16.46
1980,360,14263.58,0.00,2.87,22.84,-37.74,-43.38,12.94
1980,361,14355.39,0.00,2.95,22.84,-40.24,-45.43,10.33
1980,362,14462.37,0.00,4.06,22.84,-40.66,-48.45,7.35
1980,363,14584.15,0.00,4.77,22.84,-38.38,-47.20,8.48
1980,364,14720.34,5.12,4.28,27.96,-29.79,-43.55,12.71
1980,365,14870.48,0.00,6.04,27.96,-20.11,-34.13,33.75
1981,1,15034.88,0.00,4.77,31.43,-6.30,-16.91,162.54
1981,2,15211.60,0.00,5.19,31.43,-7.14,-17.64,152.93
1981,3,15400.85,0.00,4.98,31.43,-11.71,-20.70,117.46
1981,4,15602.10,0.00,3.34,31.43,-12.61,-17.87,149.97
1981,5,15814.85,0.00,4.90,31.43,-13.43,-20.97,114.79
1981,6,16038.58,0.00,6.48,31.43,-8.64,-20.02,124.67
1981,7,16272.77,0.00,6.25,31.43,-5.66,-14.59,197.24
1981,8,16516.92,0.00,7.19,31.43,-5.68,-14.91,192.17
1981,9,16770.53,0.00,8.04,31.43,-8.70,-17.83,150.41
1981,10,17033.10,0.00,10.32,31.43,-9.07,-21.05,113.98
1981,11,17304.16,0.00,7.00,31.43,-9.95,-16.42,169.49
1981,12,17583.25,0.00,8.82,31.43,-10.53,-18.34,144.04
1981,13,17869.92,0.00,11.39,31.43,-9.03,-19.66,128.56
1981,14,18163.74,0.00,13.72,31.43,-1.86,-17.03,160.95
1981,15,18464.30,0.00,12.51,31.43,2.30,-7.60,345.06
