Latitude: 65.11642  Longitude: -147.4287
X & Y on Lambert Conformal Conic: -2193479.42 3105383.21
Tile: 13877
Elevation: 387 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,199,70016.25,0.00,340.51,0.00,23.64,7.57,828.34
1980,200,69634.55,0.00,355.32,0.00,24.61,6.34,741.25
1980,201,69248.70,0.00,341.65,0.00,24.10,7.28,813.41
1980,202,68859.06,0.00,324.20,0.00,23.67,8.35,903.84
1980,203,68465.95,0.00,349.66,0.00,24.65,6.22,749.27
1980,204,68069.68,8.07,254.18,0.00,25.59,7.34,940.51
1980,205,67670.52,0.00,343.17,0.00,26.86,8.18,885.43
1980,206,67268.75,5.90,249.95,0.00,26.00,7.97,1014.05
1980,207,66864.58,4.89,162.45,0.00,20.05,10.97,1309.51
1980,208,66458.26,5.27,179.06,0.00,17.61,7.73,1052.72
1980,209,66049.97,13.93,104.68,0.00,15.71,10.35,1256.80
1980,210,65639.91,8.53,173.77,0.00,16.34,7.02,1003.09
1980,211,65228.25,0.00,280.51,0.00,17.60,5.53,904.97
1980,212,64815.15,0.00,285.52,0.00,16.96,4.45,839.21
1980,213,64400.76,3.55,216.58,0.00,17.32,4.49,841.50
1980,214,63985.21,0.00,314.49,0.00,18.01,3.32,774.81
1980,215,63568.63,0.00,330.74,0.00,19.53,2.71,742.06
1980,216,63151.15,9.55,209.18,0.00,17.42,4.99,871.33
1980,217,62732.85,0.00,294.11,0.00,17.53,4.18,823.57
1980,218,62313.86,0.00,348.59,0.00,22.54,1.74,690.03
1980,219,61894.24,0.00,270.38,0.00,22.73,9.83,1213.82
1980,220,61474.10,2.95,158.48,0.00,16.38,7.32,1023.60
1980,221,61053.51,2.61,204.80,0.00,19.76,6.70,980.75
1980,222,60632.53,0.00,298.83,0.00,21.84,6.26,951.69
1980,223,60211.24,0.00,316.23,0.00,25.87,7.17,1013.33
1980,224,59789.70,0.00,315.37,0.00,27.44,7.85,1061.27
1980,225,59367.95,2.68,220.49,0.00,24.10,7.23,1017.09
1980,226,58946.05,4.89,170.07,0.00,20.68,9.30,1171.12
1980,227,58524.05,3.20,126.17,0.00,15.64,7.87,1063.08
1980,228,58101.98,2.99,139.73,0.00,14.31,5.69,914.60
1980,229,57679.89,8.61,121.35,0.00,13.73,6.43,963.08
1980,230,57257.81,3.91,152.31,0.00,15.25,5.88,927.05
1980,231,56835.76,5.62,105.60,0.00,12.46,6.38,959.51
1980,232,56413.78,1.76,180.37,0.00,13.39,5.49,902.26
1980,233,55991.89,0.00,223.16,0.00,12.73,2.73,743.35
1980,234,55570.10,1.21,271.39,0.00,14.57,1.13,662.71
1980,235,55148.45,3.37,212.38,0.00,15.39,0.58,636.80
1980,236,54726.94,0.00,302.67,0.00,18.11,0.23,620.83
1980,237,54305.59,0.00,296.34,0.00,18.54,0.77,645.85
1980,238,53884.41,1.59,234.71,0.00,13.53,2.08,709.40
1980,239,53463.41,1.16,173.98,0.00,12.77,4.75,856.60
1980,240,53042.60,0.00,241.01,0.00,14.45,1.93,702.06
1980,241,52621.97,0.41,191.32,0.00,13.27,4.05,815.86
1980,242,52201.54,3.66,112.94,0.00,12.61,5.58,908.01
1980,243,51781.31,0.00,262.13,0.00,15.50,0.32,625.08
1980,244,51361.27,0.00,243.03,0.00,14.91,1.50,680.53
1980,245,50941.44,2.64,87.35,0.00,6.78,1.55,682.92
1980,246,50521.79,3.43,152.61,3.43,2.44,-6.09,387.60
1980,247,50102.33,1.93,217.28,3.04,4.26,-5.07,418.90
1980,248,49683.06,0.00,278.35,3.04,6.17,-7.61,344.84
1980,249,49263.97,1.03,240.90,1.90,7.81,-3.29,479.33
1980,250,48845.05,0.00,263.92,0.71,10.45,-3.17,483.59
1980,251,48426.30,0.00,290.21,0.26,13.15,-4.93,423.44
1980,252,48007.70,0.00,251.56,0.00,14.91,-2.32,514.88
1980,253,47589.25,0.00,248.64,0.00,16.34,-1.36,553.03
1980,254,47170.93,2.23,172.81,0.00,14.29,-0.65,582.23
1980,255,46752.74,0.00,242.71,0.00,16.11,-1.61,542.80
1980,256,46334.66,0.00,239.73,0.00,15.16,-2.87,494.30
1980,257,45916.68,0.00,169.16,0.00,12.53,2.56,734.39
1980,258,45498.78,9.75,103.53,0.00,12.63,4.65,851.14
1980,259,45080.97,5.85,74.48,0.00,11.22,5.60,909.30
1980,260,44663.22,0.00,169.62,0.00,11.48,0.87,650.30
1980,261,44245.51,0.00,199.98,0.00,10.55,-3.76,462.66
1980,262,43827.84,1.21,136.99,0.00,7.67,-0.83,574.86
1980,263,43410.19,1.44,94.14,0.00,7.43,1.74,692.26
1980,264,42992.55,0.00,126.37,0.00,4.86,-2.98,490.45
1980,265,42574.90,0.00,163.66,0.00,4.30,-6.69,370.29
1980,266,42157.23,0.00,165.46,0.00,4.15,-7.19,356.34
1980,267,41739.53,0.00,170.38,0.00,3.68,-8.46,322.64
1980,268,41321.77,0.00,167.70,0.00,7.91,-4.67,431.84
1980,269,40903.96,0.00,156.85,0.00,8.98,-2.91,493.10
1980,270,40486.07,0.00,133.14,0.00,8.92,-0.73,579.02
1980,271,40068.09,0.00,131.93,0.00,10.45,0.45,630.91
1980,272,39650.01,0.00,96.48,0.00,4.45,-2.38,512.58
1980,273,39231.82,0.00,137.56,0.00,8.69,-2.43,510.76
1980,274,38813.50,0.00,105.34,0.00,9.24,1.19,665.41
1980,275,38395.05,0.00,136.67,0.00,10.13,-2.04,525.87
1980,276,37976.45,0.00,141.79,0.00,7.41,-6.13,386.46
1980,277,37557.69,0.00,106.97,0.00,3.82,-5.28,412.37
1980,278,37138.78,0.00,117.64,0.00,5.44,-5.35,410.32
1980,279,36719.69,0.00,99.41,0.00,5.51,-3.39,475.61
1980,280,36300.42,0.00,74.24,0.00,3.19,-3.19,482.83
1980,281,35880.96,0.98,60.17,0.00,1.47,-3.58,468.82
1980,282,35461.32,1.60,28.24,0.00,-1.70,-3.78,461.84
1980,283,35041.48,1.33,72.03,1.33,-4.01,-9.34,301.24
1980,284,34621.45,0.32,79.91,1.65,-2.78,-8.88,312.25
1980,285,34201.22,0.00,78.54,1.65,-3.47,-9.43,299.06
1980,286,33780.79,0.00,86.32,1.65,-3.10,-9.82,290.11
1980,287,33360.17,0.00,120.01,1.65,-0.92,-13.16,221.90
1980,288,32939.35,0.00,122.66,1.65,5.99,-9.82,290.01
1980,289,32518.35,0.00,110.12,1.50,7.65,-5.64,401.17
1980,290,32097.17,0.00,81.27,0.23,5.25,-2.97,490.85
1980,291,31675.82,0.00,94.50,0.23,2.45,-8.25,327.96
1980,292,31254.32,0.00,95.52,0.23,4.59,-7.62,344.45
1980,293,30832.66,0.00,75.04,0.00,5.32,-5.15,416.55
1980,294,30410.88,0.00,65.87,0.00,4.03,-5.04,420.07
1980,295,29988.99,0.00,77.34,0.00,6.76,-6.89,364.50
1980,296,29567.01,0.00,68.81,0.00,7.53,-4.26,445.47
1980,297,29144.96,0.00,64.67,0.00,4.00,-7.18,356.58
1980,298,28722.88,0.00,60.78,0.00,5.64,-5.44,407.38
1980,299,28300.79,0.00,41.28,0.00,3.16,-3.55,469.91
1980,300,27878.72,0.00,54.01,0.00,2.75,-7.62,344.59
1980,301,27456.72,0.00,40.79,0.00,-0.80,-8.12,331.51
1980,302,27034.82,2.18,31.56,2.18,-2.39,-9.43,299.02
1980,303,26613.07,2.48,26.19,4.66,-2.36,-8.35,325.53
1980,304,26191.52,0.00,25.29,4.66,-3.83,-8.25,328.05
1980,305,25770.23,0.00,34.32,4.66,-5.07,-11.51,253.44
1980,306,25349.25,0.00,42.01,4.66,-7.58,-16.52,168.02
1980,307,24928.66,0.00,42.23,4.66,-6.89,-17.47,155.06
1980,308,24508.51,0.09,36.35,4.75,-8.66,-17.48,154.94
1980,309,24088.90,0.00,34.96,4.75,-5.90,-15.24,186.92
1980,310,23669.89,0.00,34.61,4.75,-3.29,-14.06,206.14
1980,311,23251.60,4.56,15.04,9.30,-4.50,-10.19,281.60
1980,312,22834.10,2.56,7.73,11.86,-6.46,-9.39,300.05
1980,313,22417.52,2.01,13.11,13.87,-8.47,-14.08,205.74
1980,314,22001.97,0.00,25.94,13.87,-11.02,-22.33,101.88
1980,315,21587.57,0.00,24.32,13.87,-9.77,-21.69,107.75
1980,316,21174.46,0.00,20.65,13.87,-7.80,-17.88,149.75
1980,317,20762.79,0.00,20.00,13.87,-7.06,-18.29,144.66
1980,318,20352.72,0.00,17.21,13.87,-5.23,-16.39,169.83
1980,319,19944.42,0.00,13.71,13.87,-9.31,-17.48,155.01
1980,320,19538.08,0.00,15.71,13.87,-6.59,-18.39,143.40
1980,321,19133.90,4.67,8.72,18.54,-5.55,-14.07,205.91
1980,322,18732.11,0.00,10.93,18.54,-8.74,-17.54,154.17
1980,323,18332.93,0.00,10.24,18.54,-10.59,-20.34,121.24
1980,324,17936.64,0.00,9.74,18.54,-8.64,-19.36,131.93
1980,325,17543.51,0.00,6.34,18.54,-9.22,-15.71,179.86
1980,326,17153.84,1.31,6.22,19.85,-9.29,-16.37,170.20
1980,327,16767.97,0.00,5.57,19.85,-9.87,-17.30,157.30
1980,328,16386.24,0.00,6.33,19.85,-7.35,-20.39,120.77
1980,329,16009.05,0.00,6.04,19.85,-3.93,-19.30,132.69
1980,330,15636.80,0.00,3.28,19.85,-9.63,-15.59,181.59
1980,331,15269.96,0.00,4.11,19.85,-7.79,-17.91,149.36
1980,332,14909.01,3.36,2.13,23.21,-7.88,-15.02,190.45
1980,333,14554.49,0.78,1.24,24.00,-11.15,-14.72,195.12
1980,334,14206.96,0.51,1.45,24.51,-12.89,-18.28,144.81
1980,335,13867.03,0.00,1.91,24.51,-12.19,-20.45,120.10
1980,336,13535.38,0.00,1.28,24.51,-16.23,-21.51,109.51
1980,337,13212.71,0.00,1.37,24.51,-17.22,-23.69,90.26
1980,338,12899.78,1.58,1.66,26.09,-13.90,-23.10,95.10
1980,339,12597.41,2.11,0.51,28.20,-16.01,-19.54,129.91
1980,340,12306.45,0.00,0.37,28.20,-19.06,-21.08,113.70
1980,341,12027.82,0.00,1.13,28.20,-24.17,-31.77,42.51
1980,342,11762.47,0.00,0.81,28.20,-25.95,-34.67,32.00
1980,343,11511.40,0.00,0.53,28.20,-28.90,-35.00,30.96
1980,344,11275.62,0.00,0.44,28.20,-29.01,-34.18,33.57
1980,345,11056.19,0.00,0.45,28.20,-32.61,-37.90,23.08
1980,346,10854.17,0.00,0.50,28.20,-34.43,-40.65,17.34
1980,347,10670.59,0.00,0.45,28.20,-36.58,-42.06,14.92
1980,348,10506.48,3.22,0.50,31.42,-32.09,-42.96,13.54
1980,349,10362.81,1.33,0.53,32.75,-30.79,-38.60,21.48
1980,350,10240.48,0.00,0.35,32.75,-34.94,-39.50,19.55
1980,351,10140.31,0.00,0.35,32.75,-36.92,-41.45,15.93
1980,352,10062.99,0.00,0.48,32.75,-34.49,-41.31,16.17
1980,353,10009.06,0.00,0.49,32.75,-31.51,-38.92,20.78
1980,354,9978.92,0.00,0.44,32.75,-29.77,-36.16,27.56
1980,355,9972.79,0.00,0.44,32.75,-27.45,-34.04,34.05
1980,356,9990.73,0.00,0.36,32.75,-28.28,-33.29,36.68
1980,357,10032.60,0.00,0.38,32.75,-28.62,-33.68,35.31
1980,358,10098.08,0.00,0.47,32.75,-27.03,-33.67,35.33
1980,359,10186.71,0.00,0.51,32.75,-25.70,-33.00,37.74
1980,360,10297.85,0.00,0.52,32.75,-28.99,-35.86,28.39
1980,361,10430.77,0.00,0.45,32.75,-35.31,-40.43,17.74
1980,362,10584.60,0.00,0.53,32.75,-35.85,-41.80,15.34
1980,363,10758.40,0.00,0.64,32.75,-32.27,-40.31,17.97
1980,364,10951.17,0.00,0.62,32.75,-31.87,-38.90,20.83
1980,365,11161.88,0.00,0.82,32.75,-18.51,-37.76,23.43
1981,1,11390.50,0.00,0.34,51.34,1.64,-11.68,250.12
1981,2,11633.99,0.00,0.24,51.34,1.71,-9.17,305.26
1981,3,11892.27,0.00,0.71,51.34,-7.82,-16.61,166.78
1981,4,12164.32,0.00,0.68,51.34,-15.09,-20.58,118.72
1981,5,12449.17,0.00,1.52,51.34,-7.53,-20.66,117.89
1981,6,12745.90,0.00,1.76,51.34,-2.69,-19.00,136.10
1981,7,13053.61,0.00,1.12,51.34,-1.91,-10.30,279.11
1981,8,13371.46,0.00,1.28,51.34,-2.19,-10.31,278.89
1981,9,13698.68,0.00,1.97,51.34,-3.60,-15.06,189.75
1981,10,14034.52,0.00,1.33,51.34,-6.37,-12.72,229.98
1981,11,14378.29,0.00,1.72,51.34,-8.90,-16.47,168.72
1981,12,14729.36,0.00,3.19,51.34,-8.43,-18.44,142.83
1981,13,15087.14,0.00,4.70,51.34,-2.43,-18.33,144.14
1981,14,15451.07,0.00,4.92,51.34,6.09,-12.23,239.17
1981,15,15820.65,0.00,3.93,50.42,7.78,-3.82,460.53
1981,16,16195.40,0.00,3.38,50.12,2.35,-5.28,412.38
