Latitude: 66.20913  Longitude: -150.2703
X & Y on Lambert Conformal Conic: -2236947.81 3286985.25
Tile: 14055
Elevation: 530 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,36,23103.50,2.67,24.05,57.92,-4.20,-18.62,140.59
1980,37,23561.39,0.00,34.43,57.92,-2.75,-17.10,159.95
1980,38,24018.78,1.24,31.56,59.16,-2.46,-13.97,207.65
1980,39,24475.65,0.00,44.48,59.16,-7.21,-24.59,83.20
1980,40,24931.97,0.00,40.46,59.16,-4.20,-16.97,161.81
1980,41,25387.73,0.00,35.86,59.16,-1.27,-11.37,256.37
1980,42,25842.92,0.00,40.41,59.16,1.65,-9.19,304.84
1980,43,26297.52,0.00,33.51,59.16,-0.48,-8.32,326.26
1980,44,26751.53,0.00,48.53,59.16,-0.76,-12.30,237.81
1980,45,27204.95,0.00,50.00,59.16,-3.98,-14.82,193.58
1980,46,27657.76,0.00,56.19,59.16,-6.02,-17.90,149.54
1980,47,28109.97,0.00,61.08,59.16,-8.65,-20.80,116.48
1980,48,28561.57,0.00,65.47,59.16,-10.37,-22.19,103.13
1980,49,29012.57,0.00,78.02,59.16,-13.25,-28.02,60.75
1980,50,29462.98,0.00,70.42,59.16,-15.09,-26.42,70.43
1980,51,29912.78,0.00,82.15,59.16,-15.70,-28.92,55.80
1980,52,30362.00,0.00,75.09,59.16,-15.92,-26.66,68.90
1980,53,30810.64,0.00,86.87,59.16,-14.40,-26.98,66.87
1980,54,31258.70,0.00,107.70,59.16,-5.97,-24.66,82.67
1980,55,31706.20,0.79,85.34,59.95,-4.76,-15.63,180.98
1980,56,32153.15,0.00,114.51,59.95,-5.78,-23.50,91.78
1980,57,32599.57,0.00,108.68,59.95,-7.03,-21.33,111.23
1980,58,33045.45,0.00,118.77,59.95,-9.69,-25.86,74.13
1980,59,33490.83,0.00,124.09,59.95,-9.68,-26.13,72.31
1980,60,33935.72,0.00,118.47,59.95,-10.78,-24.71,82.31
1980,61,34380.13,0.00,122.45,59.95,-8.97,-23.08,95.26
1980,62,34824.07,0.00,93.32,59.95,-9.30,-18.36,143.79
1980,63,35267.58,0.00,85.02,59.95,-8.37,-16.15,173.28
1980,64,35710.66,0.00,119.42,59.95,-4.84,-16.36,170.24
1980,65,36153.34,0.00,113.20,59.95,-4.56,-14.62,196.72
1980,66,36595.63,0.00,129.12,59.95,-4.66,-16.14,173.38
1980,67,37037.57,0.00,135.97,59.95,-2.76,-14.49,198.84
1980,68,37479.16,1.19,116.42,61.14,-3.81,-12.93,226.02
1980,69,37920.44,0.00,137.77,61.14,-6.96,-17.66,152.62
1980,70,38361.42,1.02,136.91,62.16,-9.06,-19.08,135.24
1980,71,38802.12,0.58,160.10,62.75,-9.89,-22.02,104.67
1980,72,39242.58,0.00,165.51,62.75,-11.66,-23.89,88.61
1980,73,39682.81,0.00,184.32,62.75,-15.83,-30.12,49.83
1980,74,40122.85,0.00,191.67,62.75,-17.02,-31.80,42.38
1980,75,40562.70,0.00,204.59,62.75,-19.05,-35.40,29.75
1980,76,41002.40,0.00,217.10,62.75,-18.14,-36.34,27.06
1980,77,41441.98,0.00,229.84,62.75,-14.46,-35.37,29.83
1980,78,41881.45,0.00,227.26,62.75,-12.48,-31.45,43.85
1980,79,42320.85,0.00,241.86,62.75,-5.70,-28.08,56.86
1980,80,42760.20,0.00,198.40,62.75,-3.04,-16.58,153.11
1980,81,43199.52,0.00,182.00,62.75,-0.08,-11.70,221.00
1980,82,43638.84,0.00,218.51,62.75,0.49,-14.53,159.41
1980,83,44078.19,0.00,237.46,62.75,-1.13,-18.20,116.93
1980,84,44517.59,0.00,218.51,62.75,-0.05,-14.03,165.35
1980,85,44957.06,0.00,185.14,62.75,-0.41,-11.21,224.12
1980,86,45396.63,0.00,195.69,62.75,-2.29,-13.39,189.54
1980,87,45836.34,0.00,228.67,62.75,-1.49,-14.97,151.22
1980,88,46276.19,0.00,244.64,62.75,-1.69,-16.28,130.94
1980,89,46716.22,0.00,258.29,62.75,0.50,-15.24,129.19
1980,90,47156.45,0.00,224.68,62.75,0.89,-11.19,190.35
1980,91,47596.91,0.00,248.96,62.75,2.09,-11.68,164.74
1980,92,48037.62,0.00,211.91,62.75,3.88,-6.87,252.59
1980,93,48478.60,0.00,241.20,62.75,5.68,-7.10,213.80
1980,94,48919.87,0.00,289.06,62.75,4.88,-12.42,123.58
1980,95,49361.47,0.00,175.74,62.75,-0.55,-8.83,262.10
1980,96,49803.40,0.00,205.33,62.75,-3.54,-13.23,182.07
1980,97,50245.69,0.00,213.04,62.75,-4.52,-14.44,154.63
1980,98,50688.37,0.00,222.27,62.75,-3.20,-13.51,155.60
1980,99,51131.45,0.00,282.01,62.75,-1.76,-16.10,100.93
1980,100,51574.96,0.00,220.93,62.75,-2.05,-12.08,166.88
1980,101,52018.90,0.00,278.02,62.75,-4.22,-17.72,96.06
1980,102,52463.31,0.00,269.22,62.75,-5.67,-18.27,97.99
1980,103,52908.19,3.77,156.66,66.51,-5.86,-14.77,177.21
1980,104,53353.57,0.00,295.91,66.51,-1.71,-15.65,109.04
1980,105,53799.46,0.00,305.21,66.51,1.88,-12.49,118.48
1980,106,54245.87,0.00,350.98,66.51,2.46,-16.59,72.35
1980,107,54692.82,0.00,346.27,66.51,2.31,-15.58,78.92
1980,108,55140.32,0.00,322.99,66.51,2.33,-12.54,105.99
1980,109,55588.38,0.00,291.65,66.51,2.85,-9.18,135.29
1980,110,56037.02,0.00,246.13,66.51,1.18,-8.22,181.96
1980,111,56486.23,0.00,225.65,66.51,2.12,-6.21,220.18
1980,112,56936.04,0.00,315.21,66.51,1.97,-10.73,110.07
1980,113,57386.44,0.00,239.35,65.62,4.58,-3.87,156.87
1980,114,57837.44,0.00,352.40,65.62,5.74,-9.22,101.07
1980,115,58289.04,0.00,357.64,65.62,7.40,-7.97,112.25
1980,116,58741.25,0.00,308.09,65.12,6.82,-4.82,145.36
1980,117,59194.06,0.00,332.17,64.34,8.91,-4.15,153.39
1980,118,59647.47,0.00,303.62,62.11,10.49,-0.69,201.79
1980,119,60101.48,0.00,280.51,60.07,8.67,-1.12,195.08
1980,120,60556.09,0.00,326.35,58.56,9.73,-2.42,176.11
1980,121,61011.27,0.00,334.18,57.49,9.01,-3.44,162.35
1980,122,61467.03,0.00,324.71,56.07,9.21,-2.61,173.46
1980,123,61923.35,0.00,310.16,54.32,9.09,-1.84,184.34
1980,124,62380.22,0.00,310.92,52.36,9.39,-1.34,191.86
1980,125,62837.61,0.00,365.57,51.13,11.14,-3.06,167.36
1980,126,63295.50,0.00,330.70,48.93,11.16,-0.77,200.54
1980,127,63753.87,0.00,264.12,46.42,8.67,0.00,212.93
1980,128,64212.70,0.00,289.51,44.17,9.04,-0.66,202.35
1980,129,64671.94,0.00,263.42,41.12,9.76,1.26,234.86
1980,130,65131.56,0.00,286.81,38.66,9.25,-0.15,210.49
1980,131,65591.53,0.00,322.37,36.58,9.95,-1.03,196.59
1980,132,66051.79,0.00,362.71,35.14,10.78,-2.58,173.91
1980,133,66512.30,0.00,375.58,33.31,12.87,-1.64,187.34
1980,134,66973.00,0.00,370.25,30.54,14.77,0.59,222.91
1980,135,67433.83,0.00,362.25,27.74,14.22,0.67,224.40
1980,136,67894.72,0.00,344.36,24.51,13.86,1.68,242.53
1980,137,68355.58,0.00,404.34,22.49,16.12,-1.19,194.02
1980,138,68816.35,0.00,324.82,17.71,16.44,5.38,320.58
1980,139,69276.91,0.00,346.47,13.79,15.63,3.34,275.22
1980,140,69737.17,0.00,391.20,10.51,17.97,1.80,244.71
1980,141,70197.01,0.00,343.67,8.54,11.03,-1.30,192.40
1980,142,70656.30,0.00,306.03,6.49,9.14,-1.11,195.28
1980,143,71114.88,4.22,218.89,3.75,10.22,0.50,221.46
1980,144,71572.61,0.00,312.90,1.02,11.08,0.51,221.51
1980,145,72029.30,0.00,296.67,0.00,15.35,3.93,287.69
1980,146,72484.74,0.00,296.50,0.00,19.29,7.72,380.84
1980,147,72938.69,0.00,345.27,0.00,20.79,5.16,315.32
1980,148,73390.91,0.00,283.49,0.00,20.80,9.87,444.81
1980,149,73841.09,0.00,304.55,0.00,20.60,8.32,397.86
1980,150,74288.90,0.00,326.06,0.00,16.91,3.15,271.18
1980,151,74733.95,0.00,355.48,0.00,18.18,1.07,231.29
1980,152,75175.80,7.04,222.90,0.00,15.80,3.90,287.08
1980,153,75613.95,5.80,154.98,0.00,9.66,2.41,256.35
1980,154,76047.80,0.00,264.13,0.00,11.62,1.82,245.04
1980,155,76476.69,6.36,183.89,0.00,15.66,6.76,354.85
1980,156,76899.82,0.00,307.72,0.00,20.79,8.21,394.58
1980,157,77316.27,0.00,304.57,0.00,19.70,7.25,367.99
1980,158,77724.97,2.02,198.46,0.00,15.45,5.43,321.77
1980,159,78124.65,4.40,172.20,0.00,13.69,5.27,395.78
1980,160,78513.83,0.00,328.54,0.00,14.65,0.21,216.55
1980,161,78890.76,0.00,349.82,0.00,17.10,-0.17,210.22
1980,162,79253.39,0.00,293.04,0.00,18.96,6.82,356.63
1980,163,79599.34,3.38,200.58,0.00,16.43,5.90,347.55
1980,164,79925.81,3.99,223.75,0.00,16.01,3.61,294.75
1980,165,80229.63,0.00,234.54,0.00,14.36,5.64,375.13
1980,166,80507.20,0.00,270.40,0.00,15.79,5.32,319.15
1980,167,80754.57,6.56,218.48,0.00,17.88,6.07,388.89
1980,168,80967.53,6.20,205.16,0.00,17.55,6.67,516.46
1980,169,81141.84,4.90,234.49,0.00,19.28,5.51,459.21
1980,170,81273.50,7.87,212.08,0.00,17.88,6.36,590.46
1980,171,81359.13,0.00,257.33,0.00,15.59,5.76,552.33
1980,172,81396.34,7.58,169.15,0.00,11.94,3.62,662.94
1980,173,81384.05,8.43,117.92,0.00,9.38,3.89,806.94
1980,174,81322.62,8.15,203.21,0.00,13.35,2.79,628.88
1980,175,81213.80,0.00,326.98,0.00,17.02,2.27,455.08
1980,176,81060.54,0.00,334.92,0.00,20.12,4.09,484.70
1980,177,80866.55,0.00,309.11,0.00,21.89,8.30,674.77
1980,178,80636.01,0.00,315.97,0.00,21.86,7.65,636.35
1980,179,80373.15,0.00,285.56,0.00,22.38,10.40,824.44
1980,180,80082.10,9.77,191.91,0.00,19.57,9.36,1007.90
1980,181,79766.62,14.89,185.18,0.00,19.81,10.19,1131.33
1980,182,79430.13,8.64,214.98,0.00,21.44,9.39,1060.54
1980,183,79075.59,0.00,252.31,0.00,21.41,11.44,1168.50
1980,184,78705.60,0.00,332.96,0.00,23.63,7.47,763.10
1980,185,78322.36,0.00,240.59,0.00,18.64,9.33,1062.83
1980,186,77927.78,1.04,243.36,0.00,17.11,7.86,971.20
1980,187,77523.46,0.00,338.65,0.00,21.11,4.84,655.95
1980,188,77110.77,0.00,228.77,0.00,20.82,11.95,1282.59
1980,189,76690.88,9.42,169.43,0.00,20.55,11.72,1376.15
1980,190,76264.79,10.27,147.13,0.00,17.73,10.54,1272.62
1980,191,75833.35,12.24,202.97,0.00,18.78,8.21,1087.94
1980,192,75397.29,0.00,317.65,0.00,19.29,5.71,830.63
1980,193,74957.24,10.50,185.65,0.00,18.47,9.14,1158.35
1980,194,74513.74,9.11,154.05,0.00,17.47,10.18,1241.99
1980,195,74067.28,0.00,273.70,0.00,18.00,7.50,1036.41
1980,196,73618.25,0.00,219.92,0.00,16.31,8.53,1111.78
1980,197,73167.02,0.00,292.30,0.00,18.80,7.24,999.31
1980,198,72713.90,0.00,267.53,0.00,20.38,10.06,1232.34
1980,199,72259.18,0.00,331.12,0.00,23.11,7.87,977.72
1980,200,71803.10,3.59,254.71,0.00,25.00,7.56,1040.33
1980,201,71345.87,0.00,341.74,0.00,24.56,7.23,929.99
1980,202,70887.69,0.00,327.00,0.00,23.72,7.98,1002.24
1980,203,70428.74,0.00,308.47,0.00,24.44,9.96,1166.43
1980,204,69969.16,0.00,319.47,0.00,23.28,7.83,1008.06
1980,205,69509.10,0.00,297.38,0.00,24.25,10.49,1230.67
1980,206,69048.67,0.00,292.74,0.00,23.13,9.91,1198.93
1980,207,68588.00,0.00,257.56,0.00,18.47,8.02,1073.68
1980,208,68127.17,3.26,203.13,0.00,16.22,5.23,886.20
1980,209,67666.29,12.65,116.43,0.00,14.10,8.51,1110.09
1980,210,67205.42,7.35,162.53,0.00,14.94,6.88,993.30
1980,211,66744.65,7.32,200.00,0.00,14.28,3.76,799.52
1980,212,66284.04,0.00,306.44,0.00,15.67,2.42,727.13
1980,213,65823.64,3.24,209.25,0.00,14.90,3.44,781.61
1980,214,65363.52,5.63,217.74,0.00,16.91,4.53,844.08
1980,215,64903.72,6.18,200.07,0.00,16.57,5.62,910.46
1980,216,64444.28,0.00,281.92,0.00,14.82,3.04,759.91
1980,217,63985.24,0.00,313.38,0.00,15.22,1.00,656.49
1980,218,63526.63,0.00,341.35,0.00,20.08,0.96,654.90
1980,219,63068.50,5.51,191.22,0.00,19.00,7.93,1067.08
1980,220,62610.85,6.20,167.75,0.00,15.49,6.30,954.06
1980,221,62153.72,0.76,245.86,0.00,16.94,6.47,965.44
1980,222,61697.12,0.00,292.61,0.00,20.06,5.87,926.61
1980,223,61241.08,0.00,278.03,0.00,23.17,9.42,1180.64
1980,224,60785.60,0.00,313.50,0.00,25.37,6.87,992.59
1980,225,60330.70,0.00,290.61,0.00,23.69,7.91,1065.92
1980,226,59876.39,4.88,185.97,0.00,20.33,8.20,1087.21
1980,227,59422.68,5.93,185.63,0.00,17.63,5.73,917.22
1980,228,58969.56,5.53,173.69,0.00,13.79,3.07,761.31
1980,229,58517.05,6.26,107.28,0.00,12.97,6.85,991.32
1980,230,58065.14,4.58,170.25,0.00,14.47,4.17,822.91
1980,231,57613.84,4.15,143.74,0.00,12.63,4.43,837.78
1980,232,57163.14,0.00,217.97,0.00,12.49,3.02,758.79
1980,233,56713.03,1.50,255.51,0.00,12.04,0.27,622.59
1980,234,56263.52,0.00,286.85,0.00,13.52,-1.32,554.34
1980,235,55814.59,0.00,295.58,0.00,15.05,-1.57,544.46
1980,236,55366.24,0.00,299.50,0.00,16.46,-1.71,538.74
1980,237,54918.46,0.00,294.07,0.00,16.66,-1.24,557.76
1980,238,54471.23,0.00,182.96,0.00,12.23,3.85,804.22
1980,239,54024.55,0.00,173.11,0.00,11.71,3.70,796.18
1980,240,53578.40,0.00,223.62,0.00,12.32,1.12,662.26
1980,241,53132.77,0.00,183.98,0.00,12.31,3.46,782.70
1980,242,52687.64,12.14,123.21,0.00,10.23,2.49,730.47
1980,243,52242.99,0.00,266.23,0.00,13.10,-2.98,490.21
1980,244,51798.82,0.00,225.23,0.00,12.83,0.76,645.33
1980,245,51355.09,9.50,128.03,0.00,6.60,-1.72,538.51
1980,246,50911.80,5.05,96.01,0.00,1.02,-4.91,424.20
1980,247,50468.92,3.09,107.37,0.00,1.95,-4.71,430.49
1980,248,50026.43,2.35,145.68,0.00,5.26,-4.34,442.98
1980,249,49584.32,0.00,190.71,0.00,5.30,-4.12,450.18
1980,250,49142.56,0.00,244.84,0.00,9.12,-5.90,393.48
1980,251,48701.13,0.00,250.08,0.00,11.72,-5.09,418.24
1980,252,48260.00,0.00,243.98,0.00,12.41,-4.22,446.73
1980,253,47819.16,0.00,243.92,0.00,14.59,-3.32,478.18
1980,254,47378.58,0.00,239.18,0.00,14.08,-3.56,469.66
1980,255,46938.24,0.00,235.73,0.00,16.32,-1.79,535.83
1980,256,46498.11,0.00,221.09,0.00,13.26,-2.54,506.86
1980,257,46058.17,0.00,157.54,0.00,12.22,2.71,741.97
1980,258,45618.39,11.98,101.92,0.00,10.53,2.44,727.77
1980,259,45178.76,10.03,107.67,0.00,10.78,1.89,699.94
1980,260,44739.23,0.00,157.27,0.00,9.48,-0.54,587.33
1980,261,44299.80,0.00,172.25,0.00,9.00,-2.72,499.87
1980,262,43860.43,0.00,123.75,0.00,7.12,-0.71,579.87
1980,263,43421.10,0.00,110.91,0.00,7.41,0.38,627.69
1980,264,42981.78,0.00,116.33,0.00,3.07,-4.24,446.12
1980,265,42542.45,0.00,119.63,0.00,0.58,-6.91,363.99
1980,266,42103.08,0.00,147.47,0.00,-0.21,-9.91,287.97
1980,267,41663.65,0.00,168.61,0.00,0.72,-11.48,254.07
1980,268,41224.13,0.00,178.42,0.00,4.39,-10.49,274.91
1980,269,40784.49,0.00,159.66,0.00,4.24,-8.41,324.12
1980,270,40344.72,0.00,154.22,0.00,6.28,-6.26,382.58
1980,271,39904.78,0.00,89.97,0.00,6.16,-0.35,595.52
1980,272,39464.65,0.00,96.75,0.00,1.95,-5.16,416.17
1980,273,39024.31,0.00,80.23,0.00,4.01,-1.88,532.28
1980,274,38583.73,0.00,84.34,0.00,4.45,-1.85,533.19
1980,275,38142.89,0.00,114.99,0.00,5.98,-3.48,472.38
1980,276,37701.77,0.00,108.19,0.00,4.23,-4.88,425.18
1980,277,37260.34,0.00,102.56,0.00,2.22,-6.58,373.41
1980,278,36818.58,0.00,122.54,0.00,2.87,-9.15,305.84
1980,279,36376.47,1.62,68.04,0.00,2.77,-3.17,483.50
1980,280,35933.99,2.00,52.10,0.00,1.51,-2.98,490.45
1980,281,35491.11,4.48,45.23,0.00,1.40,-3.90,457.64
1980,282,35047.82,2.63,40.55,2.63,-2.42,-6.55,374.26
1980,283,34604.10,1.08,122.41,3.71,-3.86,-15.30,185.97
1980,284,34159.92,1.81,95.91,5.52,-4.90,-12.89,226.80
1980,285,33715.28,0.00,89.39,5.52,-3.54,-10.98,264.56
1980,286,33270.15,0.00,111.30,5.52,-2.58,-13.65,213.21
1980,287,32824.52,0.00,115.27,5.52,-0.99,-14.36,201.08
1980,288,32378.38,0.00,110.27,5.52,-0.58,-14.02,206.73
1980,289,31931.70,10.96,74.60,16.48,3.34,-9.08,307.34
1980,290,31484.48,0.00,87.67,16.48,1.33,-8.75,315.41
1980,291,31036.70,0.00,97.47,16.48,0.56,-13.27,219.76
1980,292,30588.35,0.00,86.27,16.48,2.83,-9.12,306.40
1980,293,30139.43,0.00,76.62,16.48,2.92,-7.60,345.16
1980,294,29689.92,0.00,71.01,16.48,3.31,-6.95,362.83
1980,295,29239.82,0.00,76.83,16.48,2.79,-10.41,276.79
1980,296,28789.12,0.00,64.56,16.22,5.33,-5.38,409.34
1980,297,28337.82,0.00,56.97,15.95,4.17,-5.37,409.49
1980,298,27885.92,0.00,43.79,15.04,3.36,-3.83,460.16
1980,299,27433.41,0.00,50.72,15.04,0.88,-8.15,330.64
1980,300,26980.30,0.00,45.77,15.04,-0.44,-8.80,314.29
1980,301,26526.59,0.00,38.59,15.04,-2.20,-9.47,298.21
1980,302,26072.28,0.00,40.88,15.04,-2.72,-11.27,258.41
1980,303,25617.39,0.00,24.54,15.04,-8.31,-13.22,220.67
1980,304,25161.91,0.00,31.75,15.04,-8.15,-15.36,185.16
1980,305,24705.87,0.00,25.48,15.04,-7.01,-12.96,225.54
1980,306,24249.28,0.00,36.77,15.04,-8.02,-18.90,137.29
1980,307,23792.15,0.00,31.35,15.04,-12.44,-22.00,104.82
1980,308,23334.51,0.00,30.29,15.04,-9.43,-19.57,129.59
1980,309,22876.37,0.00,22.52,15.04,-9.48,-16.94,162.15
1980,310,22417.77,0.00,28.61,15.04,-5.85,-20.28,121.85
1980,311,21958.74,1.98,22.51,17.02,-4.57,-14.98,191.07
1980,312,21499.30,1.55,8.98,18.57,-5.51,-9.33,301.51
1980,313,21039.50,1.36,19.31,19.92,-8.17,-19.05,135.53
1980,314,20579.38,0.00,16.21,19.92,-15.11,-24.90,80.89
1980,315,20118.99,0.00,16.03,19.92,-11.21,-22.23,102.71
1980,316,19658.38,0.00,14.03,19.92,-8.35,-19.02,135.95
1980,317,19197.60,0.00,11.94,19.92,-8.54,-18.16,146.24
1980,318,18736.74,0.00,11.27,19.92,-7.98,-19.90,125.92
1980,319,18275.85,0.00,8.30,19.92,-10.26,-18.45,142.73
1980,320,17815.03,0.00,8.06,19.92,-7.87,-17.01,161.26
1980,321,17354.35,2.48,4.93,22.41,-5.46,-13.87,209.38
1980,322,16893.92,0.00,4.84,22.41,-9.66,-17.44,155.43
1980,323,16433.86,0.00,4.49,22.41,-12.27,-19.84,126.63
1980,324,15974.27,0.00,4.84,22.41,-10.59,-20.42,120.38
1980,325,15515.32,0.00,3.78,22.41,-10.81,-18.54,141.63
1980,326,15057.13,1.22,3.30,23.63,-10.75,-18.80,138.45
1980,327,14599.90,0.00,2.22,23.63,-13.18,-21.07,113.76
1980,328,14143.81,0.00,2.42,23.63,-10.24,-20.96,114.84
1980,329,13689.08,0.00,2.29,23.63,-6.22,-19.91,125.87
1980,330,13235.95,0.00,1.25,23.63,-9.37,-16.08,174.38
1980,331,12784.71,0.00,1.42,23.63,-8.79,-17.91,149.44
1980,332,12335.66,1.74,0.85,25.36,-7.12,-14.41,200.29
1980,333,11889.18,1.31,0.36,26.68,-9.26,-15.45,183.70
1980,334,11445.66,0.70,0.57,27.37,-13.28,-22.57,99.67
1980,335,11005.59,0.00,0.42,27.37,-15.07,-21.97,105.15
1980,336,10569.50,0.00,0.34,27.37,-16.59,-22.29,102.21
1980,337,10138.02,0.00,0.36,27.37,-15.94,-22.82,97.49
1980,338,9711.90,1.81,0.28,29.18,-13.89,-20.32,121.52
1980,339,9291.96,1.97,0.40,31.15,-15.75,-26.57,69.48
1980,340,8879.23,0.00,0.36,31.15,-21.08,-31.69,42.87
1980,341,8474.85,0.00,0.26,31.15,-26.99,-35.45,29.58
1980,342,8080.19,0.00,0.19,31.15,-29.94,-36.55,26.49
1980,343,7696.88,0.00,0.14,31.15,-31.76,-36.63,26.27
1980,344,7326.79,0.00,0.11,31.15,-32.20,-36.53,26.54
1980,345,6972.14,0.00,0.17,31.15,-31.34,-39.26,20.06
1980,346,6635.52,0.00,0.15,31.15,-30.75,-38.25,22.27
1980,347,6319.90,0.00,0.14,31.15,-34.10,-41.39,16.03
1980,348,6028.67,1.91,0.16,33.06,-28.65,-41.34,16.11
1980,349,5765.62,1.70,0.13,34.76,-27.95,-37.79,23.35
1980,350,5534.85,0.00,0.09,34.76,-35.63,-41.77,15.39
1980,351,5340.61,0.00,0.07,34.76,-38.89,-43.46,12.83
1980,352,5187.06,0.00,0.08,34.76,-37.22,-42.71,13.91
1980,353,5077.95,0.00,0.11,34.76,-29.65,-39.99,18.59
1980,354,5016.19,0.00,0.08,34.76,-26.96,-34.32,33.13
1980,355,5003.58,0.00,0.08,34.76,-26.90,-34.41,32.82
1980,356,5040.47,0.00,0.06,34.76,-28.93,-34.06,33.98
1980,357,5125.79,0.00,0.07,34.76,-30.09,-35.29,30.06
1980,358,5257.16,0.00,0.10,34.76,-26.89,-34.97,31.05
1980,359,5431.20,0.00,0.11,34.76,-24.47,-33.30,36.62
1980,360,5643.91,0.00,0.13,34.76,-27.24,-36.69,26.11
1980,361,5891.07,0.00,0.11,34.76,-33.28,-39.66,19.23
1980,362,6168.46,0.00,0.11,34.76,-35.04,-40.56,17.50
1980,363,6472.12,0.00,0.13,34.76,-35.40,-41.24,16.28
1980,364,6798.46,0.00,0.14,34.76,-34.74,-40.51,17.60
1980,365,7144.28,0.00,0.24,34.76,-25.20,-39.60,19.36
1981,1,7508.43,0.00,0.11,65.23,-2.75,-15.65,180.77
1981,2,7885.33,8.62,0.02,73.85,0.27,-10.01,285.68
1981,3,8274.48,0.00,0.22,73.85,-5.90,-21.54,109.20
1981,4,8674.14,0.00,0.16,73.85,-18.83,-24.21,86.11
1981,5,9082.82,0.00,0.33,73.85,-14.56,-24.75,81.99
1981,6,9499.26,0.00,0.41,73.85,-3.46,-20.11,123.71
1981,7,9922.38,0.00,0.16,73.85,-4.02,-10.98,264.53
1981,8,10351.25,0.00,0.29,73.85,-4.90,-14.01,206.95
1981,9,10785.10,0.00,0.41,73.85,-2.10,-14.69,195.66
1981,10,11223.24,0.00,0.36,73.85,-5.57,-14.47,199.31
1981,11,11665.08,0.00,0.48,73.85,-8.72,-17.89,149.65
1981,12,12110.12,0.00,0.82,73.85,-11.66,-20.36,121.08
1981,13,12557.92,0.00,1.49,73.85,-2.65,-18.14,146.53
1981,14,13008.10,0.00,1.11,73.85,1.34,-7.93,336.42
1981,15,13460.31,0.56,0.95,73.55,2.50,-5.28,412.33
