Latitude: 65.91047  Longitude: -149.7807
X & Y on Lambert Conformal Conic: -2237460.77 3245013.87
Tile: 13876
Elevation: 118 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,55,31869.52,0.83,83.01,35.73,-4.39,-15.01,190.49
1980,56,32309.39,0.00,111.56,35.73,-5.09,-22.46,100.70
1980,57,32748.82,0.00,108.08,35.73,-6.51,-21.28,111.70
1980,58,33187.82,0.00,110.75,35.73,-7.61,-22.04,104.46
1980,59,33626.40,0.00,98.25,35.73,-8.19,-19.27,132.98
1980,60,34064.58,0.00,125.51,35.73,-8.50,-24.68,82.53
1980,61,34502.36,0.00,124.69,35.73,-8.59,-23.42,92.43
1980,62,34939.75,0.00,93.54,35.73,-8.85,-17.96,148.78
1980,63,35376.78,0.00,81.98,35.73,-7.87,-15.34,185.44
1980,64,35813.44,0.00,121.80,35.73,-4.51,-16.43,169.26
1980,65,36249.77,0.00,115.97,35.73,-4.13,-14.59,197.33
1980,66,36685.77,0.00,137.35,35.73,-3.90,-16.72,165.19
1980,67,37121.46,0.00,139.78,35.73,-2.19,-14.77,187.65
1980,68,37556.87,0.94,107.75,36.67,-3.27,-11.66,250.34
1980,69,37992.00,0.00,125.93,36.67,-6.55,-16.07,174.45
1980,70,38426.87,0.54,140.97,37.22,-4.22,-14.95,186.91
1980,71,38861.51,0.17,146.43,37.38,-4.31,-15.19,180.15
1980,72,39295.93,0.00,163.12,37.38,-7.82,-20.07,122.83
1980,73,39730.16,0.00,177.24,37.38,-11.92,-25.58,76.04
1980,74,40164.22,0.00,193.41,37.38,-14.61,-30.42,48.41
1980,75,40598.12,0.00,205.27,37.38,-16.74,-34.31,33.17
1980,76,41031.89,0.00,210.77,37.38,-17.93,-35.76,28.70
1980,77,41465.55,0.00,223.74,37.38,-13.96,-34.86,31.39
1980,78,41899.12,0.00,218.91,37.38,-12.22,-30.47,47.56
1980,79,42332.63,0.00,234.90,37.38,-5.03,-27.34,51.43
1980,80,42766.09,0.00,197.53,37.38,-1.97,-15.86,133.89
1980,81,43199.53,0.00,192.94,37.38,2.03,-10.99,177.79
1980,82,43632.96,0.00,221.33,37.38,3.79,-12.42,135.25
1980,83,44066.42,0.00,233.11,37.38,3.72,-13.71,116.05
1980,84,44499.93,0.00,230.89,37.38,2.16,-14.08,118.01
1980,85,44933.50,0.00,189.17,37.38,0.88,-10.64,184.57
1980,86,45367.16,0.00,195.75,37.38,-1.08,-12.63,161.47
1980,87,45800.93,0.00,228.20,37.38,-0.33,-14.46,121.32
1980,88,46234.83,0.00,230.31,37.38,-1.51,-15.38,115.24
1980,89,46668.89,0.00,250.39,37.38,0.97,-14.97,100.88
1980,90,47103.12,0.00,199.34,37.38,1.47,-9.28,185.03
1980,91,47537.54,0.00,244.88,37.38,3.01,-11.14,125.00
1980,92,47972.18,0.00,209.35,37.38,4.76,-6.28,196.22
1980,93,48407.05,0.00,225.46,37.38,5.96,-6.15,173.99
1980,94,48842.18,0.00,266.11,37.38,5.60,-9.87,108.28
1980,95,49277.58,0.00,189.97,37.38,1.15,-8.21,201.83
1980,96,49713.27,0.00,216.81,37.38,-0.65,-11.44,148.38
1980,97,50149.28,0.00,239.04,37.38,-2.02,-14.05,115.90
1980,98,50585.60,0.00,227.06,37.38,-2.12,-13.17,129.07
1980,99,51022.27,0.00,272.87,37.38,-0.45,-14.80,88.22
1980,100,51459.29,0.00,218.95,37.38,-1.48,-11.83,141.94
1980,101,51896.69,0.00,245.22,37.38,-3.45,-15.24,105.08
1980,102,52334.46,0.00,271.53,37.38,-3.79,-17.25,82.01
1980,103,52772.64,2.70,122.35,40.08,-5.36,-12.41,214.68
1980,104,53211.22,0.00,288.98,40.08,-0.60,-14.74,78.57
1980,105,53650.22,0.00,320.75,40.08,4.83,-12.13,78.87
1980,106,54089.65,0.00,340.07,40.08,5.72,-13.57,69.59
1980,107,54529.51,0.00,325.09,40.08,5.47,-11.22,85.29
1980,108,54969.82,0.00,323.80,40.08,4.65,-11.39,84.03
1980,109,55410.57,0.00,286.89,40.08,5.22,-7.23,119.29
1980,110,55851.77,0.00,262.82,40.08,3.93,-6.86,123.05
1980,111,56293.42,0.00,217.79,39.92,2.74,-5.62,173.63
1980,112,56735.52,0.00,264.66,39.92,3.94,-6.40,127.76
1980,113,57178.07,0.00,285.58,39.10,7.25,-4.05,154.61
1980,114,57621.07,0.00,319.33,38.89,7.70,-5.50,137.51
1980,115,58064.50,0.00,323.92,38.76,7.69,-5.69,135.37
1980,116,58508.37,0.00,304.66,37.71,8.55,-3.49,161.79
1980,117,58952.66,0.00,312.82,35.85,10.85,-1.57,188.37
1980,118,59397.36,0.00,315.53,33.79,11.33,-1.09,195.59
1980,119,59842.46,0.00,337.39,31.89,12.35,-1.49,189.59
1980,120,60287.93,0.00,356.33,30.55,12.62,-2.81,170.81
1980,121,60733.75,0.00,338.12,29.06,11.24,-2.46,175.55
1980,122,61179.91,0.00,328.79,27.58,10.60,-2.45,175.66
1980,123,61626.37,0.00,345.30,25.77,12.55,-1.71,186.30
1980,124,62073.10,0.00,347.57,23.81,12.95,-1.33,192.00
1980,125,62520.07,0.00,374.96,22.51,14.19,-2.91,169.46
1980,126,62967.23,0.00,311.44,19.01,14.39,2.34,254.96
1980,127,63414.55,0.00,302.25,16.36,11.69,0.30,218.00
1980,128,63861.98,0.00,338.67,14.10,13.09,-0.62,202.97
1980,129,64309.45,0.00,311.70,11.07,13.10,1.22,234.04
1980,130,64756.92,0.00,333.32,8.70,12.91,-0.35,207.20
1980,131,65204.32,0.00,300.96,5.53,12.89,1.55,240.15
1980,132,65651.57,1.69,309.86,2.72,12.40,0.68,224.55
1980,133,66098.59,0.00,379.66,0.59,16.69,-0.92,198.30
1980,134,66545.30,0.00,320.02,0.00,17.95,2.73,262.78
1980,135,66991.60,0.00,335.44,0.00,17.30,0.64,223.90
1980,136,67437.38,0.00,304.84,0.00,15.97,2.43,256.70
1980,137,67882.53,0.00,358.15,0.00,20.65,0.98,229.76
1980,138,68326.91,0.00,290.29,0.00,17.15,4.66,303.84
1980,139,68770.39,0.00,338.48,0.00,19.25,2.55,259.03
1980,140,69212.81,0.00,335.71,0.00,19.72,3.12,270.61
1980,141,69653.99,0.00,307.43,0.00,15.50,1.53,239.73
1980,142,70093.75,0.00,287.45,0.00,12.12,-0.39,206.69
1980,143,70531.87,1.64,245.09,0.00,11.59,1.56,240.18
1980,144,70968.12,0.00,314.80,0.00,15.62,1.07,231.36
1980,145,71402.25,0.00,330.53,0.00,19.87,3.61,280.81
1980,146,71833.95,0.00,315.74,0.00,22.32,7.21,366.98
1980,147,72262.92,0.00,353.50,0.00,24.31,4.58,301.96
1980,148,72688.78,0.00,303.20,0.00,23.72,9.26,425.87
1980,149,73111.15,0.00,264.18,0.00,21.90,10.21,455.75
1980,150,73529.58,0.00,273.06,0.00,19.12,7.10,364.05
1980,151,73943.56,0.00,327.94,0.00,20.29,3.97,288.46
1980,152,74352.52,2.42,174.75,0.00,15.36,5.65,327.12
1980,153,74755.85,0.00,228.32,0.00,12.69,3.38,275.86
1980,154,75152.81,0.00,284.89,0.00,14.64,2.17,251.72
1980,155,75542.62,1.50,225.14,0.00,16.25,7.19,366.39
1980,156,75924.37,0.00,293.10,0.00,22.71,9.52,433.88
1980,157,76297.03,0.00,258.51,0.00,21.81,10.81,475.81
1980,158,76659.47,0.27,264.30,0.00,18.37,7.21,366.92
1980,159,77010.39,1.59,233.44,0.00,16.49,7.06,362.84
1980,160,77348.37,0.00,314.59,0.00,16.50,2.00,248.40
1980,161,77671.79,0.00,340.55,0.00,20.61,3.03,268.66
1980,162,77978.89,0.00,310.25,0.00,21.04,6.33,343.89
1980,163,78267.74,0.59,263.08,0.00,17.72,6.52,348.75
1980,164,78536.23,0.66,279.31,0.00,18.05,5.91,333.51
1980,165,78782.13,0.00,299.08,0.00,18.94,5.48,322.97
1980,166,79003.13,0.00,307.00,0.00,19.38,5.26,317.74
1980,167,79196.86,0.62,311.80,0.00,21.10,6.63,351.57
1980,168,79361.01,2.57,194.91,0.00,20.03,9.14,422.01
1980,169,79493.43,1.77,324.70,0.00,21.81,6.15,339.43
1980,170,79592.22,4.24,148.67,0.00,17.55,9.94,447.15
1980,171,79655.89,0.00,301.85,0.00,19.18,5.91,333.44
1980,172,79683.41,3.28,180.38,0.00,16.48,7.02,361.70
1980,173,79674.33,2.04,103.68,0.00,11.71,6.63,616.50
1980,174,79628.80,2.67,185.28,0.00,15.51,5.97,334.98
1980,175,79547.57,0.00,313.12,0.00,19.02,5.39,320.81
1980,176,79431.89,0.00,358.36,0.00,24.61,4.85,308.07
1980,177,79283.49,0.00,342.82,0.00,26.05,8.80,411.94
1980,178,79104.39,0.00,307.13,0.00,24.30,10.85,477.05
1980,179,78896.86,0.00,293.47,0.00,23.54,11.12,486.32
1980,180,78663.22,1.25,277.55,0.00,20.92,9.68,438.64
1980,181,78405.84,3.86,212.93,0.00,22.02,10.48,464.51
1980,182,78126.99,2.16,216.07,0.00,24.34,12.37,531.09
1980,183,77828.84,0.00,317.22,0.00,26.09,11.75,508.45
1980,184,77513.42,0.00,335.02,0.00,26.17,10.01,449.39
1980,185,77182.57,0.00,306.03,0.00,22.74,9.36,428.67
1980,186,76837.99,0.00,261.30,0.00,18.14,7.83,383.87
1980,187,76481.19,0.00,355.24,0.00,24.46,5.62,326.29
1980,188,76113.53,0.00,263.78,0.00,24.11,13.28,565.83
1980,189,75736.23,0.00,206.37,0.00,21.00,13.02,611.83
1980,190,75350.37,1.88,238.80,0.00,19.82,10.60,468.54
1980,191,74956.91,2.79,163.91,0.00,18.58,10.26,728.25
1980,192,74556.70,0.00,293.26,0.00,21.73,9.84,443.72
1980,193,74150.49,0.81,300.27,0.00,22.22,9.81,442.80
1980,194,73738.97,0.00,260.03,0.00,20.64,10.68,471.11
1980,195,73322.72,0.25,298.49,0.00,20.28,8.19,394.08
1980,196,72902.28,0.00,288.80,0.00,19.89,8.50,403.13
1980,197,72478.12,0.00,323.32,0.00,21.76,7.90,385.94
1980,198,72050.67,0.00,300.81,0.00,23.05,10.73,473.01
1980,199,71620.31,0.00,356.00,0.00,25.56,7.56,376.43
1980,200,71187.37,1.50,359.28,0.00,26.53,7.39,371.83
1980,201,70752.16,5.05,264.84,0.00,25.42,6.90,358.68
1980,202,70314.95,0.00,336.88,0.00,24.63,8.25,395.65
1980,203,69875.99,0.00,330.69,0.00,25.53,9.26,425.60
1980,204,69435.49,0.00,344.30,0.00,26.54,8.23,395.07
1980,205,68993.68,0.00,330.84,0.00,27.15,10.18,454.61
1980,206,68550.71,0.00,329.80,0.00,26.35,9.60,436.32
1980,207,68106.77,0.00,274.84,0.00,22.69,10.51,538.07
1980,208,67661.99,0.00,225.40,0.00,17.99,8.67,640.30
1980,209,67216.51,7.37,118.62,0.00,16.61,10.19,1095.76
1980,210,66770.46,0.00,222.07,0.00,16.39,7.31,690.45
1980,211,66323.94,0.00,285.30,0.00,18.73,6.08,499.58
1980,212,65877.07,0.00,286.72,0.00,17.27,4.48,460.60
1980,213,65429.92,1.06,284.92,0.00,17.43,4.71,472.52
1980,214,64982.59,1.21,317.99,0.00,19.24,3.78,395.61
1980,215,64535.15,0.00,312.88,0.00,20.24,4.99,442.77
1980,216,64087.67,0.00,283.63,0.00,18.24,5.23,514.00
1980,217,63640.21,0.00,302.52,0.00,17.62,3.24,430.37
1980,218,63192.83,0.00,349.39,0.00,22.35,0.95,293.55
1980,219,62745.58,4.14,173.73,0.00,21.50,10.71,1026.34
1980,220,62298.51,4.79,159.54,0.00,17.51,7.87,950.22
1980,221,61851.65,0.25,266.39,0.00,19.37,6.42,667.68
1980,222,61405.05,0.00,295.58,0.00,21.28,5.67,579.23
1980,223,60958.74,0.00,303.76,0.00,25.65,8.45,636.78
1980,224,60512.75,0.00,318.84,0.00,27.74,7.76,571.79
1980,225,60067.09,0.00,318.82,0.00,28.19,7.60,566.75
1980,226,59621.81,1.81,274.85,0.00,23.63,8.21,709.68
1980,227,59176.91,1.17,184.47,0.00,17.61,8.46,982.22
1980,228,58732.41,0.00,227.94,0.00,15.03,3.48,657.68
1980,229,58288.33,2.79,114.04,0.00,14.20,6.89,993.91
1980,230,57844.67,1.92,199.08,0.00,16.16,6.41,868.28
1980,231,57401.45,2.56,139.79,0.00,15.79,6.78,986.59
1980,232,56958.67,0.28,201.13,0.00,14.35,4.73,806.91
1980,233,56516.34,0.74,233.19,0.00,13.34,1.81,630.53
1980,234,56074.47,0.00,269.40,0.00,15.07,0.62,532.76
1980,235,55633.04,0.00,293.57,0.00,16.33,-1.41,437.11
1980,236,55192.06,0.00,297.18,0.00,17.41,-1.68,422.97
1980,237,54751.54,0.00,290.98,0.00,17.56,-1.08,448.11
1980,238,54311.45,0.41,225.66,0.00,15.47,3.35,706.79
1980,239,53871.81,0.00,159.59,0.00,13.43,5.33,892.04
1980,240,53432.59,0.00,196.71,0.00,13.95,3.49,766.87
1980,241,52993.80,0.00,179.66,0.00,12.84,3.46,782.69
1980,242,52555.42,2.96,116.01,0.00,13.11,5.11,878.68
1980,243,52117.44,0.00,270.88,0.00,15.76,-2.69,436.24
1980,244,51679.85,0.00,227.00,0.00,14.14,0.82,613.61
1980,245,51242.65,2.61,117.06,0.00,7.13,-0.93,570.42
1980,246,50805.80,2.11,110.76,0.00,2.95,-4.53,436.50
1980,247,50369.31,1.90,162.94,0.00,4.87,-3.51,471.50
1980,248,49933.14,2.15,145.69,0.00,5.05,-5.32,411.20
1980,249,49497.30,0.00,202.29,0.00,9.47,-1.89,531.82
1980,250,49061.75,0.00,235.05,0.00,11.78,-3.59,468.43
1980,251,48626.49,0.00,248.00,0.00,13.10,-5.14,410.14
1980,252,48191.49,0.00,238.27,0.00,15.50,-2.04,513.58
1980,253,47756.73,0.00,241.11,0.00,16.13,-2.98,477.75
1980,254,47322.20,0.00,223.29,0.00,14.94,-1.35,553.14
1980,255,46887.88,0.00,229.87,0.00,16.34,-1.76,530.02
1980,256,46453.74,0.00,228.30,0.00,16.12,-2.64,501.11
1980,257,46019.76,0.00,153.73,0.00,14.79,4.77,857.91
1980,258,45585.93,6.59,101.89,0.00,12.72,4.02,814.32
1980,259,45152.21,4.13,89.34,0.00,12.81,5.13,879.76
1980,260,44718.60,0.00,156.64,0.00,10.22,-0.40,593.00
1980,261,44285.07,0.00,181.42,0.00,10.51,-3.21,482.13
1980,262,43851.59,1.23,133.83,0.00,9.93,0.66,640.74
1980,263,43418.14,1.39,87.59,0.00,7.97,2.14,712.51
1980,264,42984.70,0.00,102.44,0.00,4.60,-2.21,519.17
1980,265,42551.26,0.00,147.35,0.00,4.67,-5.89,393.58
1980,266,42117.78,0.00,158.20,0.00,4.50,-7.32,352.70
1980,267,41684.24,0.00,163.30,0.00,3.67,-9.04,308.44
1980,268,41250.63,0.00,145.21,0.00,6.66,-4.45,439.02
1980,269,40816.92,0.00,154.37,0.00,9.44,-3.65,466.53
1980,270,40383.09,0.00,131.22,0.00,9.90,-0.75,578.17
1980,271,39949.11,0.00,93.22,0.00,8.32,1.13,662.53
1980,272,39514.97,0.00,127.13,0.00,6.01,-4.76,428.85
1980,273,39080.65,0.00,116.09,0.00,8.18,-1.63,542.05
1980,274,38646.12,0.00,84.02,0.00,7.63,0.82,648.13
1980,275,38211.37,0.00,126.67,0.00,8.63,-3.36,476.75
1980,276,37776.37,0.00,109.53,0.00,4.79,-5.20,414.94
1980,277,37341.11,0.00,114.66,0.00,4.80,-6.38,379.08
1980,278,36905.56,0.00,108.90,0.00,4.77,-6.05,388.82
1980,279,36469.72,0.00,77.39,0.00,4.46,-2.89,493.65
1980,280,36033.56,0.00,58.88,0.00,2.98,-2.51,507.89
1980,281,35597.06,3.19,37.42,0.00,1.98,-2.60,504.63
1980,282,35160.22,2.25,49.00,2.25,-0.90,-6.32,380.86
1980,283,34723.02,1.44,85.00,3.69,-2.96,-10.16,282.30
1980,284,34285.43,1.55,63.74,5.25,-3.45,-8.70,316.70
1980,285,33847.46,0.00,48.40,5.25,-3.26,-7.15,357.22
1980,286,33409.08,0.00,62.11,5.25,-3.17,-8.26,327.82
1980,287,32970.29,0.00,102.97,5.25,-0.53,-11.22,259.47
1980,288,32531.08,0.00,109.50,5.25,3.50,-10.58,272.94
1980,289,32091.44,0.00,80.94,4.13,5.30,-3.35,476.95
1980,290,31651.35,0.00,79.74,3.63,4.15,-4.81,427.32
1980,291,31210.83,0.00,85.85,3.63,0.93,-9.59,295.40
1980,292,30769.86,0.00,85.50,3.63,3.47,-8.28,327.24
1980,293,30328.43,0.00,80.07,3.63,4.65,-6.95,362.89
1980,294,29886.56,0.00,66.17,3.28,4.01,-5.16,416.06
1980,295,29444.23,0.00,79.41,3.28,5.58,-9.52,296.91
1980,296,29001.46,0.00,61.64,2.43,5.96,-3.96,455.57
1980,297,28558.24,0.00,57.91,2.07,4.35,-5.14,416.71
1980,298,28114.59,0.00,47.43,1.09,4.14,-3.67,465.66
1980,299,27670.51,0.00,49.57,1.09,1.28,-7.31,353.02
1980,300,27226.01,0.00,50.60,1.09,0.77,-8.77,314.89
1980,301,26781.11,0.00,47.97,1.09,0.11,-9.79,290.62
1980,302,26335.83,1.95,40.83,3.04,-2.71,-11.00,264.07
1980,303,25890.18,2.41,23.92,5.45,-2.61,-9.07,307.63
1980,304,25444.19,0.00,33.33,5.45,-3.21,-10.71,270.25
1980,305,24997.88,0.00,32.52,5.45,-5.43,-13.23,220.56
1980,306,24551.28,0.00,36.02,5.45,-8.23,-18.09,147.18
1980,307,24104.42,0.00,33.66,5.45,-9.76,-19.63,128.95
1980,308,23657.35,0.00,24.41,5.45,-9.59,-16.65,166.15
1980,309,23210.10,0.00,24.81,5.45,-7.57,-15.50,182.92
1980,310,22762.72,0.00,25.17,5.45,-5.13,-14.55,197.90
1980,311,22315.27,2.50,12.21,7.94,-4.35,-10.46,275.57
1980,312,21867.79,1.79,10.29,9.73,-5.63,-9.62,294.74
1980,313,21420.35,1.48,19.05,11.22,-7.52,-16.67,165.94
1980,314,20973.01,0.00,17.95,11.22,-13.40,-23.22,94.14
1980,315,20525.87,0.00,15.68,11.22,-11.19,-21.27,111.76
1980,316,20078.99,0.00,13.64,11.22,-8.33,-17.52,154.39
1980,317,19632.47,0.00,13.20,11.22,-8.64,-18.74,139.22
1980,318,19186.42,0.00,11.86,11.22,-7.57,-17.95,148.96
1980,319,18740.94,0.00,8.69,11.22,-10.10,-18.13,146.63
1980,320,18296.15,0.00,9.29,11.22,-7.31,-17.99,148.37
1980,321,17852.20,2.83,5.58,14.05,-4.38,-13.66,212.88
1980,322,17409.23,0.00,6.76,14.05,-9.57,-18.06,147.46
1980,323,16967.40,0.00,5.54,14.05,-12.65,-20.83,116.16
1980,324,16526.90,0.00,5.19,14.05,-10.71,-20.92,115.27
1980,325,16087.93,0.00,3.87,14.05,-10.54,-18.17,146.18
1980,326,15650.71,1.36,3.54,15.41,-10.35,-18.27,144.89
1980,327,15215.48,0.00,3.28,15.41,-11.58,-20.01,124.81
1980,328,14782.52,0.00,3.06,15.41,-9.91,-21.23,112.22
1980,329,14352.14,0.00,2.35,15.41,-5.83,-20.16,123.18
1980,330,13924.67,0.00,1.37,15.41,-9.84,-16.56,167.45
1980,331,13500.49,0.00,1.64,15.41,-9.18,-18.71,139.59
1980,332,13080.03,1.90,1.11,17.31,-7.38,-14.86,192.93
1980,333,12663.75,0.91,0.84,18.22,-9.78,-15.68,180.23
1980,334,12252.19,0.69,0.77,18.91,-11.00,-18.05,147.65
1980,335,11845.95,0.00,0.39,18.91,-11.77,-19.20,133.80
1980,336,11445.69,0.00,0.35,18.91,-16.13,-22.46,100.70
1980,337,11052.18,0.00,0.37,18.91,-16.62,-23.41,92.53
1980,338,10666.27,0.97,0.35,19.87,-13.24,-21.23,112.20
1980,339,10288.91,1.63,0.33,21.50,-13.24,-21.43,110.22
1980,340,9921.19,0.00,0.29,21.50,-18.63,-25.15,79.13
1980,341,9564.31,0.00,0.40,21.50,-24.50,-35.03,30.86
1980,342,9219.65,0.00,0.28,21.50,-29.46,-36.51,26.61
1980,343,8888.70,0.00,0.19,21.50,-31.43,-36.60,26.35
1980,344,8573.17,0.00,0.16,21.50,-31.89,-36.50,26.62
1980,345,8274.91,0.00,0.19,21.50,-32.23,-39.45,19.66
1980,346,7995.92,0.00,0.18,21.50,-31.99,-39.34,19.90
1980,347,7738.39,0.00,0.16,21.50,-34.86,-41.46,15.91
1980,348,7504.59,1.84,0.21,23.34,-29.88,-42.33,14.50
1980,349,7296.88,1.06,0.17,24.41,-29.03,-38.49,21.73
1980,350,7117.59,0.00,0.12,24.41,-36.07,-41.79,15.35
1980,351,6968.98,0.00,0.10,24.41,-39.02,-43.59,12.65
1980,352,6853.08,0.00,0.12,24.41,-37.18,-43.00,13.48
1980,353,6771.62,0.00,0.15,24.41,-30.67,-40.37,17.86
1980,354,6725.85,0.00,0.12,24.41,-28.42,-35.38,29.80
1980,355,6716.53,0.00,0.12,24.41,-27.61,-34.80,31.59
1980,356,6743.81,0.00,0.09,24.41,-29.25,-34.38,32.95
1980,357,6807.24,0.00,0.10,24.41,-30.31,-35.38,29.82
1980,358,6905.81,0.00,0.13,24.41,-27.81,-35.25,30.19
1980,359,7038.02,0.00,0.15,24.41,-24.89,-33.85,34.69
1980,360,7201.97,0.00,0.17,24.41,-27.76,-36.80,25.83
1980,361,7395.51,0.00,0.15,24.41,-33.92,-40.25,18.08
1980,362,7616.33,0.00,0.14,24.41,-35.73,-41.36,16.08
1980,363,7862.08,0.00,0.17,24.41,-35.29,-41.56,15.74
1980,364,8130.43,0.00,0.17,24.41,-34.67,-40.72,17.22
1980,365,8419.15,0.00,0.29,24.41,-24.53,-39.61,19.33
1981,1,8727.52,0.00,0.14,31.52,-1.18,-15.09,189.28
1981,2,9050.91,0.00,0.07,31.52,0.83,-10.31,279.07
1981,3,9388.85,0.00,0.31,31.52,-6.55,-21.28,111.66
1981,4,9739.75,0.00,0.20,31.52,-18.64,-24.14,86.67
1981,5,10102.16,0.00,0.37,31.52,-13.99,-24.58,83.29
1981,6,10474.81,0.00,0.42,31.52,-3.48,-20.31,121.54
1981,7,10856.53,0.00,0.13,31.52,-3.78,-11.13,261.22
1981,8,11246.32,0.00,0.26,31.52,-4.57,-14.03,206.66
1981,9,11643.28,0.00,0.37,31.52,-2.58,-15.24,186.97
1981,10,12046.59,0.00,0.56,31.52,-5.79,-14.52,198.40
1981,11,12455.54,0.00,0.92,31.52,-9.09,-18.01,148.18
1981,12,12869.51,0.00,1.18,31.52,-11.48,-20.34,121.27
1981,13,13287.93,0.00,1.69,31.52,-2.84,-18.56,141.33
1981,14,13710.29,0.00,1.32,31.52,2.25,-8.43,323.48
1981,15,14136.15,0.00,1.07,30.75,5.43,-4.18,448.06
1981,16,14565.11,0.00,1.66,30.75,2.37,-8.83,313.56
