Latitude: 63.39566  Longitude: -142.4936
X & Y on Lambert Conformal Conic: -2083206.73 2808865.53
Tile: 13699
Elevation: 717 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,24,21620.48,0.00,30.29,35.21,-20.31,-34.90,31.26
1980,25,21964.25,0.00,28.41,35.21,-23.09,-34.47,32.65
1980,26,22311.39,0.00,28.91,35.21,-24.05,-34.71,31.87
1980,27,22661.67,0.00,36.24,35.21,-17.08,-31.08,45.44
1980,28,23014.90,1.60,30.11,36.81,-13.75,-23.44,92.27
1980,29,23370.87,0.00,23.83,36.81,-17.01,-23.65,90.52
1980,30,23729.39,0.00,33.91,36.81,-24.25,-33.69,35.24
1980,31,24090.29,2.33,30.76,39.14,-21.48,-33.04,37.58
1980,32,24453.40,0.00,38.19,39.14,-17.41,-26.78,68.15
1980,33,24818.56,0.00,43.36,39.14,-13.71,-24.03,87.51
1980,34,25185.63,0.00,49.19,39.14,-7.96,-19.38,131.71
1980,35,25554.47,0.00,62.74,39.14,-6.64,-23.73,89.94
1980,36,25924.95,0.00,61.53,39.14,-3.84,-18.05,147.70
1980,37,26296.95,0.00,57.22,39.14,-5.28,-16.76,164.60
1980,38,26670.34,0.00,66.74,39.14,-3.16,-17.06,160.58
1980,39,27045.02,0.00,69.15,39.14,-5.77,-19.14,134.54
1980,40,27420.90,0.00,74.86,39.14,-2.99,-17.27,157.75
1980,41,27797.87,0.00,63.49,39.14,-4.67,-15.03,190.22
1980,42,28175.85,0.00,65.88,39.14,-4.26,-14.54,198.17
1980,43,28554.75,0.00,75.06,39.14,-4.64,-16.16,173.10
1980,44,28934.49,0.00,88.13,39.14,-8.04,-21.85,106.21
1980,45,29315.01,0.00,99.62,39.14,-7.35,-24.14,86.69
1980,46,29696.24,0.00,96.12,39.14,-10.14,-24.12,86.79
1980,47,30078.10,0.00,109.20,39.14,-12.42,-28.77,56.59
1980,48,30460.55,0.00,113.91,39.14,-13.32,-30.15,49.67
1980,49,30843.52,0.00,117.15,39.14,-15.30,-31.52,43.57
1980,50,31226.97,0.00,103.63,39.14,-20.59,-32.76,38.62
1980,51,31610.85,0.00,114.15,39.14,-15.77,-29.26,54.05
1980,52,31995.12,0.00,116.47,39.14,-15.08,-28.26,59.41
1980,53,32379.73,0.00,131.17,39.14,-12.05,-27.70,62.59
1980,54,32764.66,0.00,137.98,39.14,-7.73,-24.22,86.05
1980,55,33149.85,0.00,134.01,39.14,-6.22,-20.85,116.00
1980,56,33535.29,0.00,143.40,39.14,-5.17,-21.27,111.80
1980,57,33920.94,0.00,118.46,39.14,-4.48,-15.61,181.29
1980,58,34306.78,0.00,63.27,39.14,-5.77,-11.06,262.81
1980,59,34692.79,0.00,64.09,39.14,-5.93,-11.12,261.58
1980,60,35078.93,0.00,158.72,39.14,-9.02,-23.96,88.03
1980,61,35465.20,0.00,164.89,39.14,-12.12,-27.51,63.70
1980,62,35851.57,0.00,173.31,39.14,-10.89,-27.30,64.92
1980,63,36238.03,0.00,174.64,39.14,-8.30,-24.15,86.54
1980,64,36624.57,0.00,164.91,39.14,-6.16,-20.02,124.68
1980,65,37011.16,0.00,192.04,39.14,-3.04,-20.82,116.30
1980,66,37397.81,0.00,205.16,39.14,-1.48,-21.41,109.23
1980,67,37784.50,0.00,169.72,39.14,-1.26,-14.42,200.07
1980,68,38171.23,0.00,140.50,39.14,-0.19,-10.17,282.13
1980,69,38557.97,0.00,140.41,39.14,-1.02,-10.58,272.95
1980,70,38944.74,0.00,197.20,39.14,-3.23,-17.83,149.43
1980,71,39331.52,0.00,180.91,39.14,-5.96,-18.31,144.47
1980,72,39718.32,0.00,141.81,39.14,-6.28,-15.14,188.48
1980,73,40105.12,0.00,125.38,39.14,-9.05,-16.49,168.41
1980,74,40491.92,0.00,154.96,39.14,-12.77,-21.83,106.47
1980,75,40878.73,0.00,175.71,39.14,-12.61,-22.75,98.13
1980,76,41265.54,0.00,191.44,39.14,-12.12,-23.06,95.41
1980,77,41652.35,0.00,233.94,39.14,-7.40,-21.83,98.77
1980,78,42039.16,0.00,264.80,39.14,-5.30,-23.68,76.31
1980,79,42425.96,0.00,284.35,39.14,-2.77,-25.36,59.81
1980,80,42812.77,0.00,294.82,39.14,-1.93,-27.90,45.89
1980,81,43199.58,0.00,277.01,39.14,2.37,-16.84,105.07
1980,82,43586.38,0.00,289.15,39.14,0.93,-20.00,81.66
1980,83,43973.19,0.00,301.34,39.14,1.55,-21.63,67.63
1980,84,44360.00,0.00,309.79,39.14,2.61,-22.44,59.51
1980,85,44746.81,0.00,305.80,39.14,2.52,-19.95,73.02
1980,86,45133.62,0.00,301.27,39.14,2.41,-18.16,84.63
1980,87,45520.42,0.00,307.71,39.14,3.31,-18.09,80.54
1980,88,45907.23,0.00,275.66,39.14,3.99,-12.76,130.49
1980,89,46294.04,0.00,253.13,39.14,3.85,-10.70,163.40
1980,90,46680.84,0.00,262.45,39.14,4.74,-10.26,136.68
1980,91,47067.63,0.00,287.40,39.14,6.35,-10.69,111.62
1980,92,47454.41,0.00,257.49,39.14,6.93,-7.11,160.51
1980,93,47841.18,0.00,275.03,39.14,8.15,-6.98,141.79
1980,94,48227.93,0.00,313.83,39.14,7.71,-11.01,88.54
1980,95,48614.65,0.00,297.67,39.14,5.10,-11.43,101.09
1980,96,49001.34,0.00,313.76,39.14,4.51,-13.12,72.36
1980,97,49387.99,0.00,326.50,39.14,6.25,-12.64,75.48
1980,98,49774.59,0.00,294.55,39.14,6.46,-9.15,101.67
1980,99,50161.12,0.00,298.75,39.14,7.35,-8.52,107.20
1980,100,50547.58,0.00,310.61,39.14,6.86,-9.80,96.27
1980,101,50933.96,0.00,308.31,39.14,5.53,-10.72,89.04
1980,102,51320.22,0.00,253.63,39.14,2.47,-9.83,115.19
1980,103,51706.37,0.00,264.69,39.14,5.23,-7.71,114.71
1980,104,52092.37,0.00,297.08,39.14,5.95,-9.11,102.04
1980,105,52478.21,0.00,286.89,39.14,2.98,-11.23,85.22
1980,106,52863.87,0.00,262.89,39.14,3.97,-8.63,107.23
1980,107,53249.31,0.00,261.89,39.14,4.41,-7.96,112.30
1980,108,53634.50,0.00,338.92,39.14,5.79,-11.78,81.28
1980,109,54019.42,0.00,318.42,39.14,5.36,-10.18,93.20
1980,110,54404.04,5.05,108.60,38.12,2.54,-3.58,367.64
1980,111,54788.31,0.00,257.63,37.79,5.81,-5.22,140.67
1980,112,55172.19,0.00,309.55,37.79,7.05,-6.60,125.69
1980,113,55555.64,0.00,345.68,37.79,9.05,-6.72,124.46
1980,114,55938.62,0.00,342.42,37.79,6.97,-8.06,111.38
1980,115,56321.06,0.00,378.43,37.79,8.04,-9.55,98.33
1980,116,56702.93,0.00,344.97,37.25,9.95,-4.71,146.59
1980,117,57084.15,0.00,343.70,36.08,11.07,-3.21,165.34
1980,118,57464.67,0.00,384.94,36.08,10.42,-6.82,123.45
1980,119,57844.42,0.00,363.97,36.08,9.18,-6.20,129.90
1980,120,58223.32,0.00,323.05,35.52,7.99,-4.66,147.22
1980,121,58601.30,0.00,320.14,34.43,8.91,-3.40,162.91
1980,122,58978.28,0.00,386.59,34.43,10.16,-6.42,127.58
1980,123,59354.16,0.00,348.29,33.62,9.68,-4.08,154.23
1980,124,59728.84,0.00,351.48,32.58,10.22,-3.52,161.35
1980,125,60102.24,0.00,421.47,32.58,12.14,-7.34,118.20
1980,126,60474.24,0.00,384.24,31.19,13.14,-2.70,172.32
1980,127,60844.72,0.00,322.10,28.43,12.42,0.57,222.59
1980,128,61213.56,0.00,353.78,26.67,11.63,-1.80,185.03
1980,129,61580.64,0.00,346.89,24.67,11.65,-1.25,193.19
1980,130,61945.81,0.00,403.62,23.84,12.66,-4.01,155.13
1980,131,62308.92,0.00,400.48,22.66,13.13,-3.19,165.72
1980,132,62669.83,0.00,363.63,21.29,10.98,-2.75,171.53
1980,133,63028.35,0.00,446.31,21.29,15.16,-6.52,126.50
1980,134,63384.33,0.00,437.13,20.46,16.49,-4.03,154.93
1980,135,63737.56,0.00,392.79,18.61,14.49,-1.59,188.03
1980,136,64087.85,0.00,379.00,16.60,13.92,-1.22,193.69
1980,137,64434.99,0.00,428.70,15.38,16.65,-3.08,167.18
1980,138,64778.77,0.00,351.15,13.10,12.88,-0.59,203.35
1980,139,65118.93,0.00,418.69,11.69,15.91,-2.64,173.11
1980,140,65455.25,0.00,379.67,9.72,14.30,-1.29,192.49
1980,141,65787.44,4.94,221.18,7.17,11.02,0.06,214.06
1980,142,66115.24,0.00,317.60,5.04,10.99,-0.93,198.11
1980,143,66438.36,0.00,300.26,2.40,11.28,0.28,217.69
1980,144,66756.49,0.00,384.07,0.23,14.95,-0.83,199.66
1980,145,67069.30,0.00,396.75,0.00,19.00,-2.50,174.99
1980,146,67376.46,0.00,405.27,0.00,20.86,-2.61,173.49
1980,147,67677.62,0.00,395.84,0.00,20.12,-1.84,184.42
1980,148,67972.41,0.00,403.08,0.00,22.44,-1.09,195.56
1980,149,68260.43,0.00,343.76,0.00,19.34,2.89,265.96
1980,150,68541.29,0.00,341.32,0.00,17.57,1.34,236.21
1980,151,68814.57,0.00,333.75,0.00,16.55,0.85,227.49
1980,152,69079.84,0.00,252.27,0.00,13.00,2.37,255.69
1980,153,69336.66,0.00,237.49,0.00,11.24,1.46,238.34
1980,154,69584.55,0.00,344.02,0.00,16.43,0.17,215.89
1980,155,69823.07,0.00,336.98,0.00,21.44,5.62,326.24
1980,156,70051.72,0.00,363.89,0.00,24.08,5.77,329.90
1980,157,70270.03,0.00,379.30,0.00,26.96,6.45,347.08
1980,158,70477.50,0.00,383.67,0.00,26.68,5.39,320.88
1980,159,70673.65,0.00,354.04,0.00,22.88,4.96,310.58
1980,160,70857.99,0.00,251.28,0.00,16.67,5.82,331.12
1980,161,71030.04,0.00,323.29,0.00,18.72,3.61,280.69
1980,162,71189.33,0.00,297.78,0.00,19.39,5.90,333.21
1980,163,71335.42,5.95,181.06,0.00,16.95,6.76,354.90
1980,164,71467.87,0.00,258.04,0.00,15.28,4.54,301.00
1980,165,71586.27,7.06,195.99,0.00,15.66,4.80,306.92
1980,166,71690.25,9.25,188.68,0.00,15.12,4.86,308.38
1980,167,71779.47,4.07,220.10,0.00,17.68,5.31,318.83
1980,168,71853.63,7.90,230.71,0.00,18.61,5.35,334.15
1980,169,71912.48,13.99,159.99,0.00,14.53,6.06,658.50
1980,170,71955.82,22.49,159.02,0.00,9.77,1.54,599.46
1980,171,71983.48,7.08,194.92,0.00,12.25,1.74,628.40
1980,172,71995.37,0.00,261.93,0.00,12.73,2.25,584.72
1980,173,71991.45,0.00,233.00,0.00,12.38,3.25,666.62
1980,174,71971.73,0.00,313.08,0.00,14.70,1.57,489.97
1980,175,71936.29,0.00,305.14,0.00,17.43,4.85,604.09
1980,176,71885.24,0.00,342.73,0.00,20.17,5.32,553.00
1980,177,71818.78,0.00,359.23,0.00,21.70,5.67,533.75
1980,178,71737.11,0.00,346.47,0.00,21.99,7.19,608.68
1980,179,71640.54,2.15,200.74,0.00,20.24,9.85,1049.28
1980,180,71529.37,5.56,245.81,0.00,22.60,8.82,879.14
1980,181,71403.95,12.08,202.53,0.00,15.85,5.76,852.23
1980,182,71264.69,11.08,239.23,0.00,17.96,5.10,788.67
1980,183,71112.01,0.00,369.13,0.00,20.64,3.91,595.74
1980,184,70946.33,0.00,385.78,0.00,23.10,4.19,576.81
1980,185,70768.13,14.14,204.93,0.00,17.58,7.01,991.71
1980,186,70577.88,0.00,284.43,0.00,18.16,7.31,931.89
1980,187,70376.05,0.00,394.78,0.00,23.51,3.54,586.88
1980,188,70163.15,0.00,310.45,0.00,21.37,9.17,995.94
1980,189,69939.66,0.00,290.85,0.00,19.76,8.88,1017.84
1980,190,69706.06,5.29,193.86,0.00,18.31,8.89,1139.11
1980,191,69462.83,0.00,307.74,0.00,17.81,6.32,865.63
1980,192,69210.46,9.24,220.81,0.00,18.48,7.48,1034.55
1980,193,68949.40,1.60,316.12,0.00,18.59,6.54,890.60
1980,194,68680.10,8.34,224.65,0.00,18.98,7.58,1042.06
1980,195,68403.01,0.00,304.38,0.00,19.05,7.50,988.76
1980,196,68118.55,0.00,299.06,0.00,19.65,8.27,1046.07
1980,197,67827.13,6.58,231.93,0.00,19.73,7.65,1046.67
1980,198,67529.14,23.00,133.67,0.00,14.79,8.81,1132.75
1980,199,67224.96,11.26,144.40,0.00,14.93,8.45,1105.47
1980,200,66914.95,14.79,203.16,0.00,17.75,7.92,1066.66
1980,201,66599.46,0.00,324.96,0.00,19.06,6.24,950.37
1980,202,66278.82,0.00,382.43,0.00,22.76,3.84,780.32
1980,203,65953.34,0.00,374.87,0.00,22.17,3.92,793.82
1980,204,65623.33,0.00,386.72,0.00,22.96,2.61,715.71
1980,205,65289.06,0.00,384.31,0.00,24.21,3.43,756.16
1980,206,64950.80,0.00,395.77,0.00,25.36,1.65,658.77
1980,207,64608.82,5.22,249.04,0.00,21.32,6.06,938.51
1980,208,64263.35,8.54,232.04,0.00,18.93,5.61,910.04
1980,209,63914.62,0.00,327.71,0.00,18.01,3.49,784.44
1980,210,63562.84,8.12,191.61,0.00,14.86,4.74,856.47
1980,211,63208.23,4.92,250.54,0.00,17.16,1.89,699.82
1980,212,62850.97,5.23,214.75,0.00,16.03,4.04,815.28
1980,213,62491.24,2.65,194.40,0.00,15.77,5.33,892.13
1980,214,62129.22,0.00,264.01,0.00,16.21,5.71,916.32
1980,215,61765.07,0.00,363.95,0.00,18.30,0.03,611.89
1980,216,61398.93,3.03,235.38,0.00,17.02,2.98,756.51
1980,217,61030.97,3.53,220.41,0.00,17.17,4.58,846.84
1980,218,60661.29,0.00,373.69,0.00,20.85,-0.17,603.30
1980,219,60290.05,0.00,341.86,0.00,23.30,5.57,907.29
1980,220,59917.34,5.49,225.04,0.00,19.94,5.81,922.41
1980,221,59543.29,3.40,173.28,0.00,17.75,7.84,1060.64
1980,222,59168.00,0.00,294.29,0.00,20.17,6.35,957.59
1980,223,58791.57,0.00,354.54,0.00,25.25,4.07,816.76
1980,224,58414.09,0.00,356.61,0.00,27.06,4.35,832.97
1980,225,58035.64,0.00,347.92,0.00,26.80,4.90,865.89
1980,226,57656.31,8.23,165.41,0.00,17.76,7.42,1030.61
1980,227,57276.17,7.71,74.40,0.00,10.65,6.50,967.31
1980,228,56895.29,0.00,246.46,0.00,14.88,3.28,772.82
1980,229,56513.74,6.98,169.20,0.00,12.22,1.68,689.71
1980,230,56131.58,0.00,244.42,0.00,16.19,4.28,829.36
1980,231,55748.87,5.25,147.03,0.00,14.42,5.21,884.68
1980,232,55365.65,4.52,141.97,0.00,13.71,4.98,870.58
1980,233,54981.98,5.64,163.36,0.00,12.33,2.26,718.67
1980,234,54597.90,0.00,268.41,0.00,13.03,0.07,613.70
1980,235,54213.45,5.33,169.78,0.00,12.39,2.03,706.92
1980,236,53828.68,0.00,291.59,0.00,15.30,0.59,637.40
1980,237,53443.62,0.00,320.66,0.00,16.36,-1.93,530.20
1980,238,53058.30,0.00,308.11,0.00,16.22,-0.94,570.01
1980,239,52672.75,0.00,282.81,0.00,15.78,0.93,653.18
1980,240,52287.00,0.00,288.03,0.00,14.82,-0.82,575.29
1980,241,51901.08,3.99,188.34,0.00,13.94,1.05,658.91
1980,242,51515.00,0.00,272.20,0.00,14.43,-0.23,600.73
1980,243,51128.79,0.00,289.88,0.00,15.71,-1.34,553.87
1980,244,50742.47,0.00,274.31,0.00,14.39,-1.32,554.38
1980,245,50356.05,15.40,173.19,0.00,12.97,0.67,640.96
1980,246,49969.56,0.00,189.94,0.00,3.86,-5.36,409.78
1980,247,49582.99,0.00,129.01,0.00,2.11,-3.92,457.07
1980,248,49196.36,0.00,182.47,0.00,6.01,-2.73,499.46
1980,249,48809.69,0.00,173.49,0.00,6.86,-1.36,552.71
1980,250,48422.99,0.00,237.08,0.00,10.51,-1.97,528.75
1980,251,48036.25,0.00,265.23,0.00,11.98,-3.71,464.38
1980,252,47649.49,0.00,236.36,0.00,11.55,-1.59,543.44
1980,253,47262.71,0.00,219.46,0.00,12.23,0.41,629.23
1980,254,46875.93,0.00,246.12,0.00,11.51,-2.56,506.00
1980,255,46489.13,0.00,254.52,0.00,12.82,-2.50,508.22
1980,256,46102.33,0.00,267.20,0.00,13.14,-4.91,424.26
1980,257,45715.52,10.10,133.39,0.00,7.28,-2.27,516.88
1980,258,45328.71,13.10,99.58,0.00,9.09,2.10,710.65
1980,259,44941.90,11.99,86.39,0.00,9.69,3.62,791.28
1980,260,44555.10,5.46,125.84,0.00,11.20,1.82,696.63
1980,261,44168.29,0.00,216.42,0.00,10.80,-2.67,501.97
1980,262,43781.48,0.00,195.38,0.00,8.16,-3.63,467.24
1980,263,43394.67,0.00,162.18,0.00,7.80,-1.62,542.50
1980,264,43007.87,3.11,104.19,0.00,4.14,-3.80,461.24
1980,265,42621.06,4.94,84.08,0.00,2.46,-3.86,459.19
1980,266,42234.25,3.71,88.30,0.00,3.92,-2.77,498.29
1980,267,41847.44,2.64,90.13,0.00,4.48,-2.31,515.55
1980,268,41460.63,0.00,111.31,0.00,4.56,-1.59,543.64
1980,269,41073.83,0.00,153.07,0.00,8.16,-0.86,573.74
1980,270,40687.02,0.00,182.78,0.00,12.31,0.17,618.34
1980,271,40300.21,0.00,160.73,0.00,10.25,0.13,616.53
1980,272,39913.41,4.81,95.50,0.00,8.25,0.59,637.46
1980,273,39526.61,0.00,145.17,0.00,9.30,0.37,627.45
1980,274,39139.82,0.00,190.61,0.00,11.38,-3.53,470.55
1980,275,38753.05,0.00,173.54,0.00,7.91,-4.54,436.06
1980,276,38366.29,0.00,170.77,0.00,8.71,-4.07,451.91
1980,277,37979.55,3.32,91.19,0.00,3.74,-4.36,442.26
1980,278,37592.84,0.00,108.94,0.00,4.81,-2.41,511.45
1980,279,37206.17,0.00,147.69,0.00,8.76,-2.71,500.41
1980,280,36819.55,0.00,140.24,0.00,8.57,-2.40,511.80
1980,281,36432.98,0.00,126.29,0.00,8.38,-1.30,555.28
1980,282,36046.48,0.00,103.07,0.00,5.51,-1.95,529.26
1980,283,35660.06,0.00,81.11,0.00,0.37,-5.34,410.66
1980,284,35273.74,0.00,111.64,0.00,0.86,-7.54,346.77
1980,285,34887.53,0.00,122.56,0.00,2.27,-7.57,345.78
1980,286,34501.45,0.00,95.82,0.00,0.71,-6.41,378.18
1980,287,34115.53,0.00,120.81,0.00,0.95,-9.35,301.05
1980,288,33729.78,0.00,130.10,0.00,2.67,-10.51,274.51
1980,289,33344.23,0.00,80.40,0.00,3.34,-3.40,475.08
1980,290,32958.91,0.00,99.10,0.00,3.83,-5.32,411.25
1980,291,32573.84,0.00,110.33,0.00,2.65,-8.67,317.44
1980,292,32189.07,0.00,107.29,0.00,1.36,-9.93,287.51
1980,293,31804.62,0.00,102.27,0.00,0.90,-10.12,283.11
1980,294,31420.54,0.00,106.13,0.00,1.36,-11.78,247.99
1980,295,31036.87,0.00,102.90,0.00,1.38,-12.13,241.11
1980,296,30653.65,0.00,89.67,0.00,0.21,-10.93,265.43
1980,297,30270.93,0.00,91.82,0.00,0.33,-12.47,234.64
1980,298,29888.76,0.00,90.61,0.00,4.33,-9.85,289.33
1980,299,29507.21,0.00,62.03,0.00,1.91,-6.38,379.05
1980,300,29126.33,0.00,71.23,0.00,0.77,-9.62,294.53
1980,301,28746.18,0.00,58.80,0.00,0.02,-8.45,322.87
1980,302,28366.85,0.00,44.80,0.00,0.05,-6.42,377.92
1980,303,27988.39,0.00,42.53,0.00,-1.12,-7.53,347.01
1980,304,27610.90,0.00,61.75,0.00,-4.45,-14.93,191.90
1980,305,27234.46,6.37,43.74,6.37,-4.28,-13.32,218.95
1980,306,26859.17,0.00,52.03,6.37,-4.72,-12.80,228.42
1980,307,26485.11,0.00,60.10,6.37,-3.72,-14.28,202.40
1980,308,26112.39,0.00,62.42,6.37,-3.09,-15.64,180.78
1980,309,25741.14,0.00,53.13,6.37,-2.71,-13.21,220.85
1980,310,25371.45,0.00,41.09,6.37,-3.57,-11.54,252.87
1980,311,25003.47,0.00,31.62,6.37,-3.74,-9.87,288.87
1980,312,24637.33,0.00,40.34,6.37,-4.09,-12.81,228.22
1980,313,24273.16,0.00,23.16,6.37,-6.62,-11.55,252.63
1980,314,23911.13,0.00,42.42,6.37,-8.19,-19.54,129.90
1980,315,23551.39,0.00,42.80,6.37,-10.30,-23.35,93.00
1980,316,23194.11,0.00,38.01,6.37,-8.80,-20.43,120.27
1980,317,22839.48,0.00,37.36,6.37,-6.45,-19.81,127.00
1980,318,22487.68,0.00,30.66,6.37,-8.19,-18.43,142.89
1980,319,22138.93,0.00,27.27,6.37,-9.94,-19.49,130.46
1980,320,21793.44,0.00,30.72,6.37,-7.09,-20.02,124.69
1980,321,21451.43,2.07,16.63,8.44,-3.59,-12.69,230.54
1980,322,21113.15,0.00,22.68,8.44,-6.40,-16.43,169.22
1980,323,20778.85,0.00,20.57,8.44,-9.21,-18.54,141.63
1980,324,20448.81,0.00,18.44,8.44,-10.26,-18.83,138.13
1980,325,20123.30,0.00,18.43,8.44,-8.97,-18.54,141.62
1980,326,19802.63,0.00,15.32,8.44,-10.02,-18.40,143.35
1980,327,19487.11,0.00,14.45,8.44,-10.33,-18.60,140.83
1980,328,19177.06,0.00,15.71,8.44,-10.87,-20.94,115.10
1980,329,18872.84,0.00,16.04,8.44,-8.98,-20.98,114.73
1980,330,18574.81,0.00,11.53,8.44,-10.30,-18.48,142.38
1980,331,18283.34,0.00,14.36,8.44,-2.97,-17.96,148.81
1980,332,17998.83,0.00,9.38,8.44,-5.47,-13.88,209.09
1980,333,17721.69,0.00,8.43,8.44,-9.82,-17.49,154.78
1980,334,17452.34,0.00,11.14,8.44,-12.06,-25.14,79.17
1980,335,17191.23,0.00,10.25,8.44,-17.22,-29.30,53.83
1980,336,16938.79,0.00,6.51,8.44,-24.34,-31.09,45.41
1980,337,16695.51,0.00,5.45,8.44,-24.02,-29.75,51.59
1980,338,16461.84,0.00,6.19,8.44,-22.92,-30.23,49.31
1980,339,16238.28,0.00,5.61,8.44,-23.50,-30.77,46.84
1980,340,16025.31,0.00,6.21,8.44,-20.64,-30.89,46.29
1980,341,15823.41,0.00,6.65,8.44,-21.02,-34.10,33.85
1980,342,15633.08,0.00,5.15,8.44,-29.71,-38.57,21.55
1980,343,15454.80,0.00,4.06,8.44,-34.03,-40.66,17.32
1980,344,15289.04,0.00,3.53,8.44,-36.73,-42.54,14.17
1980,345,15136.27,0.00,4.29,8.44,-36.74,-44.26,11.76
1980,346,14996.92,0.00,3.77,8.44,-36.94,-43.88,12.25
1980,347,14871.41,1.11,4.47,9.55,-33.42,-42.24,14.63
1980,348,14760.14,2.79,3.94,12.34,-26.96,-39.46,19.64
1980,349,14663.47,0.00,4.10,12.34,-25.34,-34.15,33.69
1980,350,14581.71,0.00,3.57,12.34,-29.21,-36.36,27.02
1980,351,14515.14,0.00,4.40,12.34,-31.54,-42.10,14.86
1980,352,14463.99,0.00,3.37,12.34,-38.31,-45.64,10.10
1980,353,14428.45,0.00,2.79,12.34,-40.52,-46.26,9.42
1980,354,14408.63,0.00,2.75,12.34,-40.41,-46.02,9.68
1980,355,14404.60,0.00,2.84,12.34,-40.22,-46.00,9.70
1980,356,14416.39,0.00,3.18,12.34,-38.78,-45.37,10.41
1980,357,14443.95,0.00,3.10,12.34,-37.14,-43.46,12.83
1980,358,14487.18,0.00,2.60,12.34,-37.02,-41.83,15.29
1980,359,14545.93,0.00,2.79,12.34,-36.91,-41.74,15.45
1980,360,14619.99,0.00,3.38,12.34,-37.77,-43.73,12.46
1980,361,14709.12,0.00,3.29,12.34,-39.77,-45.29,10.49
1980,362,14813.00,0.00,4.53,12.34,-40.53,-48.36,7.43
1980,363,14931.31,0.00,4.55,12.34,-39.16,-46.92,8.75
1980,364,15063.67,3.57,4.51,15.90,-30.25,-43.71,12.49
1980,365,15209.67,0.00,6.22,15.90,-20.17,-33.88,34.59
1981,1,15369.60,0.00,5.07,17.87,-6.71,-17.28,157.63
1981,2,15541.62,0.00,5.46,17.87,-7.93,-18.85,137.88
1981,3,15725.94,0.00,4.81,17.87,-12.29,-20.57,118.86
1981,4,15922.06,0.00,3.45,17.87,-12.81,-18.12,146.72
1981,5,16129.51,0.00,5.06,17.87,-13.50,-21.30,111.51
1981,6,16347.79,0.00,7.62,17.87,-8.78,-20.06,124.21
1981,7,16576.42,0.00,6.39,17.87,-5.68,-13.55,214.85
1981,8,16814.91,0.00,7.90,17.87,-6.02,-15.73,179.52
1981,9,17062.79,0.00,8.11,17.87,-9.64,-18.33,144.11
1981,10,17319.59,0.00,10.30,17.87,-9.66,-21.47,109.85
1981,11,17584.84,0.00,7.20,17.87,-10.44,-16.88,163.02
1981,12,17858.10,0.00,9.18,17.87,-10.97,-18.95,136.68
1981,13,18138.95,0.00,11.40,17.87,-9.84,-20.02,124.64
1981,14,18426.95,0.00,15.03,17.87,-3.35,-17.53,154.31
1981,15,18721.72,0.00,12.87,17.87,1.04,-8.60,319.19
