Latitude: 63.5631  Longitude: -142.3718
X & Y on Lambert Conformal Conic: -2068451.92 2822546.25
Tile: 13699
Elevation: 856 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,42,28049.64,0.00,63.42,50.02,-4.08,-14.37,200.90
1980,43,28432.44,0.00,66.62,50.02,-4.73,-15.07,189.68
1980,44,28816.02,0.00,82.64,50.02,-8.11,-21.76,107.10
1980,45,29200.33,0.00,93.55,50.02,-7.49,-24.10,86.95
1980,46,29585.29,0.00,88.19,50.02,-10.06,-23.34,93.13
1980,47,29970.84,0.00,100.27,50.02,-12.45,-27.97,61.04
1980,48,30356.92,0.00,107.29,50.02,-13.30,-30.06,50.11
1980,49,30743.49,0.00,109.42,50.02,-16.39,-32.34,40.25
1980,50,31130.49,0.00,98.51,50.02,-21.31,-33.16,37.16
1980,51,31517.87,0.00,110.92,50.02,-16.15,-29.91,50.83
1980,52,31905.60,0.00,114.38,50.02,-14.96,-28.68,57.09
1980,53,32293.64,0.00,123.55,50.02,-12.23,-27.57,63.34
1980,54,32681.95,0.00,135.49,50.02,-7.12,-25.43,77.11
1980,55,33070.50,0.00,127.71,50.02,-5.42,-20.14,123.41
1980,56,33459.25,0.00,138.98,50.02,-4.90,-21.76,107.13
1980,57,33848.19,0.00,119.02,50.02,-4.49,-16.29,171.32
1980,58,34237.29,0.00,63.88,50.02,-5.83,-11.09,262.16
1980,59,34626.52,0.00,59.35,50.02,-6.44,-11.13,261.36
1980,60,35015.86,0.00,149.94,50.02,-9.87,-24.64,82.86
1980,61,35405.30,0.00,157.51,50.02,-12.65,-28.02,60.70
1980,62,35794.81,0.00,168.56,50.02,-10.47,-27.90,61.43
1980,63,36184.40,0.00,166.30,50.02,-9.51,-25.36,77.60
1980,64,36574.03,0.00,164.12,50.02,-6.10,-20.92,115.32
1980,65,36963.71,0.00,178.59,50.02,-3.12,-19.98,125.13
1980,66,37353.41,0.00,191.37,50.02,-1.55,-20.54,119.21
1980,67,37743.14,0.00,158.66,50.02,-1.79,-14.18,204.05
1980,68,38132.89,1.90,145.28,51.92,-0.54,-11.11,261.83
1980,69,38522.65,0.00,133.22,51.92,-2.62,-11.63,251.10
1980,70,38912.41,0.00,197.76,51.92,-4.29,-19.96,125.28
1980,71,39302.17,0.00,179.77,51.92,-7.36,-20.09,123.88
1980,72,39691.93,0.00,147.37,51.92,-7.29,-16.63,166.45
1980,73,40081.69,0.00,99.87,51.92,-10.85,-16.58,167.16
1980,74,40471.45,0.00,133.85,51.92,-14.51,-22.17,103.34
1980,75,40861.19,0.00,161.76,51.92,-13.81,-23.03,95.71
1980,76,41250.93,0.00,194.38,51.92,-12.59,-24.06,87.31
1980,77,41640.67,0.00,228.74,51.92,-7.80,-22.55,97.65
1980,78,42030.40,0.00,256.04,51.92,-5.37,-24.23,77.28
1980,79,42420.13,0.00,275.10,51.92,-2.64,-27.08,55.12
1980,80,42809.85,0.00,283.27,51.92,-1.74,-29.39,43.32
1980,81,43199.57,0.00,266.69,51.92,1.03,-18.37,105.10
1980,82,43589.30,0.00,281.61,51.92,0.27,-21.97,76.70
1980,83,43979.02,0.00,290.81,51.92,1.42,-22.75,67.97
1980,84,44368.75,0.00,295.76,51.92,1.57,-22.99,65.12
1980,85,44758.48,0.00,297.49,51.92,1.78,-21.74,70.81
1980,86,45148.21,0.00,290.36,51.92,2.04,-18.54,91.85
1980,87,45537.96,0.00,290.47,51.92,2.41,-17.63,96.90
1980,88,45927.70,0.00,267.50,51.92,3.18,-13.41,139.55
1980,89,46317.46,0.00,235.26,51.92,2.72,-10.69,189.43
1980,90,46707.21,0.00,248.58,51.92,3.67,-10.49,151.22
1980,91,47096.98,0.00,266.80,51.92,4.52,-10.97,131.31
1980,92,47486.74,0.00,269.07,51.92,6.51,-8.77,141.98
1980,93,47876.50,0.00,272.20,51.92,7.52,-7.70,144.95
1980,94,48266.26,0.00,305.90,51.92,6.56,-11.92,93.86
1980,95,48656.00,0.00,277.34,51.92,1.97,-13.05,112.91
1980,96,49045.73,0.00,312.82,51.92,2.98,-15.12,60.70
1980,97,49435.44,0.00,328.04,51.92,5.29,-14.63,63.43
1980,98,49825.12,0.00,278.44,51.92,4.54,-9.94,95.08
1980,99,50214.75,0.00,291.26,51.92,5.66,-9.77,96.49
1980,100,50604.33,0.00,305.21,51.92,4.71,-11.66,82.11
1980,101,50993.85,0.00,297.98,51.92,3.87,-11.62,82.38
1980,102,51383.29,0.00,275.78,51.92,1.45,-12.23,88.97
1980,103,51772.63,0.00,259.27,51.92,3.96,-8.61,111.63
1980,104,52161.86,0.00,293.92,51.92,4.27,-10.61,89.81
1980,105,52550.96,0.00,301.49,51.92,2.04,-13.32,71.16
1980,106,52939.89,0.00,260.87,51.92,2.52,-9.93,103.58
1980,107,53328.65,0.00,260.14,51.92,2.88,-9.32,105.71
1980,108,53717.20,0.00,341.21,51.92,4.21,-13.76,68.45
1980,109,54105.51,0.00,313.34,51.92,3.71,-11.44,83.72
1980,110,54493.55,5.96,98.39,51.04,1.39,-3.91,383.76
1980,111,54881.28,0.00,251.60,50.96,4.71,-5.80,134.14
1980,112,55268.67,0.00,307.14,50.96,5.07,-8.21,109.97
1980,113,55655.67,0.00,343.66,50.96,7.67,-7.75,114.32
1980,114,56042.23,0.00,338.78,50.96,4.97,-9.58,98.06
1980,115,56428.32,0.00,384.31,50.96,6.76,-11.23,85.19
1980,116,56813.87,0.00,348.23,50.96,8.35,-6.26,129.27
1980,117,57198.83,0.00,337.95,50.14,9.56,-4.05,154.61
1980,118,57583.14,0.00,389.82,50.14,8.88,-8.58,106.64
1980,119,57966.72,0.00,352.37,50.14,7.48,-6.80,123.60
1980,120,58349.52,0.00,310.84,49.87,6.32,-5.35,139.15
1980,121,58731.45,0.00,298.07,48.73,7.60,-3.30,164.25
1980,122,59112.44,0.00,387.05,48.73,8.47,-7.76,114.14
1980,123,59492.39,0.00,345.67,48.26,8.31,-4.88,144.57
1980,124,59871.21,0.00,343.77,47.41,8.89,-3.96,155.76
1980,125,60248.81,0.00,417.94,47.41,10.23,-8.28,109.33
1980,126,60625.07,0.00,370.92,46.25,11.10,-3.25,164.90
1980,127,60999.88,0.00,309.63,44.07,9.91,-0.80,200.13
1980,128,61373.13,0.00,347.25,42.78,9.52,-2.93,169.07
1980,129,61744.68,0.00,327.33,40.91,9.73,-1.56,188.50
1980,130,62114.40,0.00,398.97,40.28,10.96,-4.49,149.30
1980,131,62482.14,0.00,391.16,39.14,11.50,-3.29,164.40
1980,132,62847.74,0.00,361.33,38.01,9.48,-3.31,164.11
1980,133,63211.04,0.00,449.12,38.01,13.30,-7.45,117.11
1980,134,63571.87,0.00,446.58,37.81,14.90,-5.53,137.20
1980,135,63930.03,0.00,408.80,36.37,13.71,-2.58,173.95
1980,136,64285.34,0.00,379.35,34.63,12.30,-1.86,184.11
1980,137,64637.57,0.00,433.37,33.66,15.19,-3.68,159.34
1980,138,64986.51,0.00,346.40,31.52,11.36,-0.90,198.55
1980,139,65331.92,0.00,428.93,30.42,14.78,-3.38,163.15
1980,140,65673.56,0.00,391.99,28.70,13.41,-1.90,183.47
1980,141,66011.15,6.52,216.80,26.42,9.29,-0.59,203.50
1980,142,66344.41,0.00,299.60,24.42,9.00,-1.23,193.54
1980,143,66673.06,0.00,279.16,21.88,9.32,0.04,213.62
1980,144,66996.79,0.00,380.57,19.83,13.12,-1.11,195.24
1980,145,67315.26,0.00,451.53,18.61,17.94,-3.09,166.98
1980,146,67628.13,0.00,463.23,17.70,19.75,-3.83,157.39
1980,147,67935.04,0.00,452.32,16.56,18.51,-3.29,164.37
1980,148,68235.61,0.00,459.42,15.08,21.10,-2.48,175.28
1980,149,68529.44,0.00,388.66,11.72,17.75,2.01,248.58
1980,150,68816.13,0.00,394.05,9.10,16.47,0.23,216.90
1980,151,69095.24,0.00,371.66,6.51,14.98,0.16,215.72
1980,152,69366.32,0.00,262.22,3.16,11.18,1.98,248.05
1980,153,69628.91,0.00,237.90,0.12,9.40,1.24,234.47
1980,154,69882.53,0.00,332.58,0.00,15.00,0.57,222.67
1980,155,70126.70,0.00,342.93,0.00,19.88,4.65,303.67
1980,156,70360.92,0.00,376.57,0.00,22.67,4.19,293.34
1980,157,70584.67,0.00,391.30,0.00,25.87,4.96,310.72
1980,158,70797.45,0.00,393.34,0.00,25.37,3.90,287.04
1980,159,70998.73,0.00,368.52,0.00,21.73,3.31,274.51
1980,160,71188.00,0.00,248.97,0.00,15.97,5.75,329.52
1980,161,71364.75,0.00,305.93,0.00,16.96,3.69,282.42
1980,162,71528.49,0.00,281.99,0.00,17.64,5.74,329.26
1980,163,71678.72,6.83,188.02,0.00,16.19,6.12,338.50
1980,164,71815.00,0.00,260.50,0.00,14.34,4.06,290.35
1980,165,71936.88,6.79,213.63,0.00,14.92,3.50,278.50
1980,166,72043.96,9.76,198.53,0.00,14.68,4.35,296.78
1980,167,72135.87,5.40,226.41,0.00,17.20,4.99,334.66
1980,168,72212.29,10.57,223.31,0.00,17.41,5.32,413.31
1980,169,72272.95,16.84,145.37,0.00,12.92,5.68,756.42
1980,170,72317.62,24.24,141.24,0.00,8.34,1.51,674.53
1980,171,72346.14,8.01,203.02,0.00,10.57,0.18,591.90
1980,172,72358.41,0.00,261.78,0.00,11.26,1.33,593.32
1980,173,72354.37,0.00,232.49,0.00,10.65,2.00,657.54
1980,174,72334.04,0.00,319.63,0.00,12.76,-0.13,476.44
1980,175,72297.49,0.00,294.92,0.00,15.57,4.14,650.23
1980,176,72244.87,0.00,338.50,0.00,18.41,4.58,597.34
1980,177,72176.37,0.00,352.09,0.00,20.02,5.36,601.90
1980,178,72092.23,0.00,342.02,0.00,20.65,6.93,679.62
1980,179,71992.76,3.22,206.90,0.00,18.98,8.87,1035.64
1980,180,71878.30,6.49,247.35,0.00,21.67,8.59,935.62
1980,181,71749.23,12.87,214.57,0.00,14.50,4.36,805.17
1980,182,71605.98,14.26,257.99,0.00,17.67,3.93,745.70
1980,183,71448.99,0.00,379.04,0.00,20.11,3.05,604.15
1980,184,71278.74,0.00,387.48,0.00,21.86,3.45,604.92
1980,185,71095.72,16.04,213.67,0.00,16.16,5.61,909.57
1980,186,70900.44,0.00,288.17,0.00,17.04,6.50,932.12
1980,187,70693.39,0.00,391.62,0.00,22.08,3.43,640.88
1980,188,70475.11,0.00,306.02,0.00,19.58,8.28,1013.65
1980,189,70246.11,0.00,304.98,0.00,18.67,7.69,982.10
1980,190,70006.90,7.96,203.88,0.00,17.44,8.03,1074.57
1980,191,69757.98,0.00,300.19,0.00,16.38,5.83,902.62
1980,192,69499.85,12.12,219.68,0.00,16.69,6.47,965.74
1980,193,69232.99,1.60,329.90,0.00,17.05,4.80,834.55
1980,194,68957.88,11.10,239.48,0.00,17.63,5.82,923.19
1980,195,68674.96,0.00,323.45,0.00,18.15,6.05,933.67
1980,196,68384.68,0.00,310.50,0.00,18.33,6.87,992.47
1980,197,68087.45,7.82,242.36,0.00,18.42,6.21,948.41
1980,198,67783.69,23.92,146.62,0.00,14.29,8.01,1072.99
1980,199,67473.78,12.22,147.96,0.00,13.73,7.41,1030.19
1980,200,67158.09,15.09,225.09,0.00,17.86,6.99,1000.77
1980,201,66836.98,0.00,338.30,0.00,18.21,4.92,867.18
1980,202,66510.77,0.00,389.06,0.00,22.86,3.02,758.55
1980,203,66179.80,0.00,374.46,0.00,21.33,3.51,785.22
1980,204,65844.35,0.00,383.35,0.00,21.99,2.45,728.73
1980,205,65504.72,0.00,382.41,0.00,23.23,3.07,761.05
1980,206,65161.18,0.00,395.18,0.00,24.68,1.03,657.84
1980,207,64813.99,6.63,266.84,0.00,21.36,4.26,827.81
1980,208,64463.39,9.69,247.80,0.00,18.82,4.20,824.32
1980,209,64109.61,0.00,338.53,0.00,17.11,1.85,698.07
1980,210,63752.86,9.73,194.32,0.00,13.17,3.07,761.48
1980,211,63393.36,5.72,249.37,0.00,15.82,0.93,653.32
1980,212,63031.28,5.90,239.38,0.00,16.26,2.24,717.63
1980,213,62666.82,2.76,204.85,0.00,14.96,3.92,808.63
1980,214,62300.13,0.00,259.06,0.00,15.19,5.00,871.79
1980,215,61931.40,0.00,355.83,0.00,17.09,-0.36,595.07
1980,216,61560.75,3.64,239.27,0.00,16.52,2.24,717.58
1980,217,61188.34,3.56,225.30,0.00,17.10,4.11,819.29
1980,218,60814.30,0.00,370.39,0.00,20.06,-0.90,571.68
1980,219,60438.76,0.00,341.00,0.00,22.20,4.36,834.06
1980,220,60061.82,7.11,224.99,0.00,18.84,4.81,860.46
1980,221,59683.60,4.77,177.86,0.00,16.85,6.69,980.61
1980,222,59304.21,0.00,284.26,0.00,18.93,5.69,914.55
1980,223,58923.74,0.00,348.46,0.00,24.16,3.51,785.30
1980,224,58542.27,0.00,349.49,0.00,25.97,3.95,810.14
1980,225,58159.90,0.00,340.48,0.00,25.76,4.61,848.47
1980,226,57776.70,12.25,167.33,0.00,17.23,6.84,990.32
1980,227,57392.75,9.01,68.66,0.00,9.74,6.03,936.34
1980,228,57008.11,0.00,225.74,0.00,13.66,3.28,772.86
1980,229,56622.85,6.75,169.22,0.00,11.83,1.40,675.64
1980,230,56237.03,0.00,243.11,0.00,15.33,3.53,786.73
1980,231,55850.70,5.34,145.80,0.00,13.20,4.26,828.07
1980,232,55463.91,4.94,141.44,0.00,12.54,4.04,815.34
1980,233,55076.71,5.98,156.44,0.00,11.10,1.73,691.79
1980,234,54689.15,0.00,263.48,0.00,12.16,-0.52,588.13
1980,235,54301.26,4.97,181.24,0.00,12.00,0.85,649.57
1980,236,53913.08,0.00,293.70,0.00,14.58,-0.63,583.48
1980,237,53524.65,0.00,313.19,0.00,15.61,-2.32,515.01
1980,238,53136.00,0.00,300.91,0.00,15.45,-1.33,553.93
1980,239,52747.15,0.00,281.36,0.00,14.87,-0.04,608.81
1980,240,52358.13,0.00,278.85,0.00,13.58,-1.40,551.15
1980,241,51968.97,4.17,182.59,0.00,12.68,0.56,636.20
1980,242,51579.68,0.00,257.87,0.00,13.05,-0.40,593.10
1980,243,51190.29,0.00,287.22,0.00,14.53,-2.56,506.11
1980,244,50800.81,0.00,275.41,0.00,14.13,-2.03,526.05
1980,245,50411.25,18.65,178.37,0.00,13.10,0.43,629.99
1980,246,50021.64,0.00,176.80,0.00,2.44,-5.91,393.11
1980,247,49631.99,0.00,130.10,0.00,1.40,-4.50,437.46
1980,248,49242.30,0.00,194.83,0.00,6.22,-3.14,484.53
1980,249,48852.58,0.00,181.96,0.00,6.98,-1.62,542.37
1980,250,48462.84,0.00,224.07,0.00,9.79,-1.76,536.80
1980,251,48073.08,0.00,253.91,0.00,11.08,-3.77,462.26
1980,252,47683.32,0.00,234.86,0.00,11.47,-1.78,535.89
1980,253,47293.56,0.00,196.71,0.00,10.35,0.27,622.76
1980,254,46903.80,0.00,233.60,0.00,10.39,-2.69,501.00
1980,255,46514.04,0.00,247.11,0.00,11.90,-3.09,486.39
1980,256,46124.28,0.00,258.41,0.00,12.35,-5.45,406.99
1980,257,45734.53,13.05,146.78,0.00,6.32,-4.27,445.29
1980,258,45344.79,15.42,104.75,0.00,8.47,1.31,671.51
1980,259,44955.05,13.79,90.97,0.00,8.97,2.77,745.09
1980,260,44565.32,5.62,114.65,0.00,10.32,2.15,712.88
1980,261,44175.59,0.00,201.43,0.00,9.55,-2.73,499.73
1980,262,43785.86,0.00,186.81,0.00,7.27,-3.91,457.45
1980,263,43396.14,0.00,168.83,0.00,7.50,-2.44,510.30
1980,264,43006.42,4.78,98.35,0.00,2.28,-4.90,424.57
1980,265,42616.69,6.38,85.78,0.00,1.04,-5.15,416.41
1980,266,42226.97,3.17,105.23,0.00,3.59,-4.32,443.61
1980,267,41837.24,1.91,135.47,0.00,3.88,-3.71,464.15
1980,268,41447.51,0.00,108.89,0.00,3.33,-2.54,506.75
1980,269,41057.77,0.00,137.61,0.00,7.13,-0.76,577.90
1980,270,40668.02,0.00,179.54,0.00,11.73,-0.59,585.09
1980,271,40278.27,0.00,161.00,0.00,9.68,-0.73,578.89
1980,272,39888.52,4.87,93.61,0.00,7.72,0.36,626.85
1980,273,39498.76,0.00,132.75,0.00,8.54,0.52,634.15
1980,274,39109.00,0.00,181.32,0.00,10.37,-4.34,442.86
1980,275,38719.23,0.00,167.87,0.00,7.51,-5.10,418.16
1980,276,38329.47,0.00,162.71,0.00,7.54,-4.92,423.70
1980,277,37939.72,4.02,100.83,0.00,3.80,-5.39,409.03
1980,278,37549.98,0.00,104.74,0.00,4.45,-2.46,509.90
1980,279,37160.26,0.00,143.56,0.00,8.33,-3.18,483.21
1980,280,36770.57,0.00,137.23,0.00,8.87,-2.35,513.76
1980,281,36380.91,0.00,126.36,0.00,8.77,-1.34,553.69
1980,282,35991.30,0.00,104.19,0.00,5.42,-2.28,516.44
1980,283,35601.75,0.00,92.58,0.00,0.39,-6.29,381.83
1980,284,35212.27,0.00,119.27,0.00,0.96,-8.86,312.70
1980,285,34822.88,0.00,117.91,0.00,2.36,-7.71,342.03
1980,286,34433.59,0.00,89.21,0.00,0.87,-5.88,393.81
1980,287,34044.42,0.00,113.14,0.00,0.98,-9.05,308.08
1980,288,33655.40,0.00,124.46,0.00,2.56,-11.41,255.60
1980,289,33266.55,0.00,81.69,0.00,2.87,-4.17,448.59
1980,290,32877.90,0.00,85.42,0.00,3.09,-4.70,430.83
1980,291,32489.46,0.00,104.20,0.00,2.22,-9.08,307.42
1980,292,32101.28,0.00,105.16,0.00,1.44,-10.98,264.42
1980,293,31713.39,0.00,99.61,0.00,1.18,-10.84,267.49
1980,294,31325.83,0.00,102.71,0.00,1.75,-12.94,225.78
1980,295,30938.63,0.00,94.19,0.00,1.00,-11.94,244.85
1980,296,30551.84,0.00,88.47,0.00,0.65,-11.88,245.99
1980,297,30165.50,0.00,89.49,0.00,0.61,-13.68,212.61
1980,298,29779.68,0.00,87.03,0.00,5.11,-10.56,273.53
1980,299,29394.41,0.00,62.74,0.00,2.40,-6.69,370.21
1980,300,29009.77,0.00,69.12,0.00,0.91,-10.10,283.71
1980,301,28625.81,0.00,59.30,0.00,0.43,-8.77,315.07
1980,302,28242.61,0.00,43.42,0.00,0.33,-6.24,383.10
1980,303,27860.23,0.00,35.29,0.00,-1.48,-6.86,365.51
1980,304,27478.76,0.00,63.30,0.00,-4.24,-16.86,163.31
1980,305,27098.28,9.81,47.06,9.81,-4.47,-15.16,188.15
1980,306,26718.88,0.00,50.79,9.81,-5.44,-13.77,210.98
1980,307,26340.66,0.00,55.88,9.81,-3.78,-14.16,204.46
1980,308,25963.71,0.00,57.82,9.81,-2.89,-15.30,186.04
1980,309,25588.16,0.00,49.23,9.81,-2.65,-13.02,224.35
1980,310,25214.11,0.00,38.13,9.81,-3.60,-11.12,261.54
1980,311,24841.69,0.00,30.56,9.81,-3.75,-9.82,289.98
1980,312,24471.03,0.00,41.34,9.81,-4.26,-14.12,205.07
1980,313,24102.28,0.00,22.64,9.81,-7.36,-12.33,237.25
1980,314,23735.58,0.00,40.76,9.81,-8.07,-19.71,128.01
1980,315,23371.10,0.00,40.87,9.81,-10.21,-23.56,91.30
1980,316,23009.01,0.00,35.29,9.81,-8.40,-19.89,126.10
1980,317,22649.49,0.00,34.96,9.81,-5.70,-18.80,138.47
1980,318,22292.72,0.00,27.98,9.81,-7.46,-16.86,163.32
1980,319,21938.92,0.00,25.85,9.81,-9.86,-18.97,136.43
1980,320,21588.30,0.00,28.67,9.81,-6.44,-19.37,131.90
1980,321,21241.08,2.17,16.85,11.99,-3.07,-12.82,227.97
1980,322,20897.52,0.00,21.86,11.99,-6.32,-16.15,173.37
1980,323,20557.87,0.00,19.87,11.99,-8.90,-18.10,147.00
1980,324,20222.39,0.00,17.72,11.99,-9.96,-18.42,143.05
1980,325,19891.38,0.00,17.17,11.99,-8.85,-18.36,143.79
1980,326,19565.15,0.00,14.52,11.99,-10.06,-18.13,146.68
1980,327,19244.00,0.00,13.82,11.99,-10.40,-18.39,143.39
1980,328,18928.27,0.00,15.46,11.99,-10.52,-20.66,117.88
1980,329,18618.32,0.00,15.38,11.99,-8.10,-20.74,117.13
1980,330,18314.52,0.00,11.48,11.99,-9.63,-18.07,147.35
1980,331,18017.25,0.00,13.05,11.99,-3.24,-17.16,159.26
1980,332,17726.92,0.00,9.15,11.99,-5.58,-13.86,209.50
1980,333,17443.95,0.00,8.27,11.99,-10.46,-18.20,145.75
1980,334,17168.79,0.00,11.00,11.99,-13.06,-26.67,68.83
1980,335,16901.87,0.00,10.19,11.99,-17.81,-31.28,44.56
1980,336,16643.68,0.00,6.60,11.99,-24.62,-31.75,42.62
1980,337,16394.70,0.00,5.00,11.99,-24.39,-30.02,50.28
1980,338,16155.42,0.00,5.24,11.99,-22.77,-30.07,50.07
1980,339,15926.35,0.00,5.36,11.99,-22.94,-30.83,46.56
1980,340,15708.00,0.00,5.80,11.99,-21.25,-31.04,45.64
1980,341,15500.89,0.00,6.35,11.99,-21.88,-34.10,33.87
1980,342,15305.52,0.00,4.85,11.99,-30.43,-38.61,21.45
1980,343,15122.42,0.00,3.83,11.99,-34.16,-40.71,17.23
1980,344,14952.08,0.00,3.23,11.99,-36.33,-41.90,15.17
1980,345,14795.01,0.00,4.04,11.99,-36.45,-43.75,12.43
1980,346,14651.66,0.00,3.50,11.99,-37.30,-43.83,12.33
1980,347,14522.50,1.72,4.18,13.70,-33.75,-42.56,14.14
1980,348,14407.94,3.66,3.59,17.37,-26.81,-39.90,18.77
1980,349,14308.37,5.27,2.90,22.64,-24.95,-34.03,34.08
1980,350,14224.13,0.00,2.93,22.64,-29.57,-36.42,26.84
1980,351,14155.53,0.00,3.78,22.64,-32.32,-42.35,14.46
1980,352,14102.80,0.00,2.89,22.64,-38.40,-45.52,10.23
1980,353,14066.15,0.00,2.53,22.64,-39.36,-46.17,9.52
1980,354,14045.71,0.00,1.88,22.64,-40.94,-45.86,9.85
1980,355,14041.57,0.00,2.17,22.64,-40.66,-46.42,9.26
1980,356,14053.72,0.00,2.80,22.64,-37.89,-45.55,10.20
1980,357,14082.14,0.00,2.71,22.64,-36.43,-43.24,13.14
1980,358,14126.71,0.00,2.22,22.64,-36.20,-41.13,16.48
1980,359,14187.26,0.00,2.30,22.64,-36.37,-41.08,16.57
1980,360,14263.58,0.00,2.85,22.64,-37.77,-43.36,12.97
1980,361,14355.39,0.00,2.93,22.64,-40.35,-45.48,10.28
1980,362,14462.37,0.00,4.06,22.64,-40.71,-48.50,7.32
1980,363,14584.15,0.00,4.77,22.64,-38.33,-47.18,8.50
1980,364,14720.34,5.13,4.26,27.77,-29.74,-43.43,12.88
1980,365,14870.48,0.00,6.03,27.77,-20.12,-34.20,33.52
1981,1,15034.88,0.00,4.78,35.87,-6.26,-16.93,162.37
1981,2,15211.60,0.00,5.17,35.87,-7.11,-17.54,154.15
1981,3,15400.85,0.00,5.02,35.87,-11.57,-20.66,117.98
1981,4,15602.10,0.00,3.31,35.87,-12.49,-17.71,151.97
1981,5,15814.85,0.00,4.88,35.87,-13.46,-20.96,114.86
1981,6,16038.58,0.00,6.49,35.87,-8.66,-20.06,124.26
1981,7,16272.77,0.00,6.38,35.87,-5.58,-14.78,194.28
1981,8,16516.92,0.00,7.26,35.87,-5.45,-14.82,193.52
1981,9,16770.53,0.00,8.04,35.87,-8.58,-17.71,152.01
1981,10,17033.10,0.00,10.27,35.87,-9.01,-20.88,115.74
1981,11,17304.16,0.00,7.02,35.87,-9.92,-16.40,169.76
1981,12,17583.25,0.00,8.80,35.87,-10.49,-18.28,144.79
1981,13,17869.92,0.00,11.45,35.87,-8.93,-19.65,128.68
1981,14,18163.74,0.00,13.77,35.87,-1.65,-17.00,161.42
1981,15,18464.30,0.00,12.55,35.87,2.48,-7.47,348.48
