Latitude: 65.28427  Longitude: -146.7293
X & Y on Lambert Conformal Conic: -2154272.69 3103609.31
Tile: 13877
Elevation: 528 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,29,21157.08,0.00,15.93,47.73,-17.17,-25.25,78.37
1980,30,21577.48,0.00,20.47,47.73,-22.98,-33.13,37.24
1980,31,21998.92,0.00,26.67,47.73,-22.73,-36.94,25.45
1980,32,22421.27,12.05,21.29,59.78,-24.06,-37.43,24.23
1980,33,22844.44,0.00,30.61,59.78,-15.70,-29.21,54.31
1980,34,23268.30,0.00,21.43,59.78,-14.32,-21.91,105.67
1980,35,23692.77,0.00,42.72,59.78,-5.44,-26.36,70.84
1980,36,24117.76,0.00,45.34,59.78,-2.06,-22.07,104.18
1980,37,24543.18,0.00,45.52,59.78,-0.77,-17.96,148.82
1980,38,24968.96,0.00,30.33,59.78,-4.12,-12.83,227.91
1980,39,25395.04,0.00,53.15,59.78,-4.04,-21.68,107.86
1980,40,25821.34,0.00,55.53,59.78,-1.72,-19.03,135.83
1980,41,26247.82,0.00,45.20,59.78,2.72,-9.17,305.31
1980,42,26674.42,0.00,35.68,59.78,0.37,-7.89,337.34
1980,43,27101.09,0.00,37.75,59.78,-0.81,-8.94,310.91
1980,44,27527.80,0.00,53.82,59.78,-1.37,-12.89,226.80
1980,45,27954.49,0.00,57.21,59.78,-4.09,-15.46,183.60
1980,46,28381.14,0.00,58.77,59.78,-5.08,-16.05,174.76
1980,47,28807.72,0.00,71.56,59.78,-8.45,-21.29,111.59
1980,48,29234.19,0.00,77.91,59.78,-9.20,-22.05,104.36
1980,49,29660.54,0.00,76.31,59.78,-17.12,-28.44,58.36
1980,50,30086.74,0.00,84.21,59.78,-18.23,-30.47,48.16
1980,51,30512.77,0.00,79.65,59.78,-22.00,-32.36,40.17
1980,52,30938.61,0.00,98.13,59.78,-16.65,-30.37,48.64
1980,53,31364.25,0.00,118.10,59.78,-9.75,-30.25,49.19
1980,54,31789.69,0.00,126.66,59.78,-3.39,-28.20,59.70
1980,55,32214.90,0.00,83.02,59.78,-3.92,-13.73,211.72
1980,56,32639.89,0.00,121.27,59.78,-3.58,-20.10,123.84
1980,57,33064.65,1.34,108.90,61.12,-8.93,-21.52,109.36
1980,58,33489.17,0.00,113.30,61.12,-8.35,-21.27,111.85
1980,59,33913.45,0.00,85.80,61.12,-11.53,-20.19,122.84
1980,60,34337.49,0.00,142.73,61.12,-12.42,-29.89,50.94
1980,61,34761.30,0.00,144.26,61.12,-9.59,-26.57,69.46
1980,62,35184.87,0.00,158.22,61.12,-6.94,-26.68,68.77
1980,63,35608.21,0.00,148.11,61.12,-7.91,-23.75,89.76
1980,64,36031.33,0.00,131.76,61.12,-4.29,-17.06,160.51
1980,65,36454.23,0.00,126.73,61.12,-3.63,-15.05,189.95
1980,66,36876.92,0.00,149.92,61.12,-1.21,-14.97,191.19
1980,67,37299.40,0.00,146.23,61.12,-1.15,-13.70,212.30
1980,68,37721.70,1.55,132.46,62.67,-4.84,-15.42,184.23
1980,69,38143.81,1.67,130.55,64.34,-7.29,-17.09,160.14
1980,70,38565.75,0.00,146.25,64.34,-5.93,-16.66,166.00
1980,71,38987.53,0.00,141.30,64.34,-5.63,-15.53,182.57
1980,72,39409.16,0.00,158.36,64.34,-8.06,-19.16,134.23
1980,73,39830.66,0.00,164.41,64.34,-12.54,-23.81,89.30
1980,74,40252.04,0.00,164.74,64.34,-17.17,-28.04,60.59
1980,75,40673.31,0.00,218.74,64.34,-18.10,-35.23,30.25
1980,76,41094.49,0.00,227.69,64.34,-16.23,-34.32,33.13
1980,77,41515.59,0.00,237.77,64.34,-11.04,-30.49,48.09
1980,78,41936.64,0.00,228.12,64.34,-9.68,-26.49,69.96
1980,79,42357.63,0.00,250.18,64.34,-2.54,-23.55,80.71
1980,80,42778.59,0.00,241.81,64.34,-0.61,-18.93,115.01
1980,81,43199.54,0.00,168.02,64.34,0.80,-9.51,276.42
1980,82,43620.49,0.00,256.71,64.34,5.07,-14.82,135.19
1980,83,44041.45,0.00,244.66,64.34,2.25,-14.60,149.38
1980,84,44462.44,0.00,252.18,64.34,1.63,-15.24,140.22
1980,85,44883.48,0.00,217.72,64.34,1.30,-11.68,201.30
1980,86,45304.59,0.00,254.81,64.34,-0.26,-16.49,129.88
1980,87,45725.77,0.00,242.88,64.34,-0.38,-14.89,150.80
1980,88,46147.04,0.00,242.19,64.34,-0.69,-14.75,152.75
1980,89,46568.42,0.00,237.82,64.34,-1.53,-15.10,151.95
1980,90,46989.92,0.00,245.75,64.34,3.70,-10.17,192.67
1980,91,47411.55,0.00,280.06,64.34,5.93,-10.91,154.46
1980,92,47833.33,0.00,268.12,64.34,6.59,-8.47,187.36
1980,93,48255.27,0.00,218.55,64.34,4.84,-6.12,270.01
1980,94,48677.38,0.00,273.66,64.34,4.14,-10.55,165.11
1980,95,49099.67,0.00,194.55,64.34,0.52,-8.63,258.95
1980,96,49522.16,0.00,255.28,64.34,-2.39,-14.92,126.63
1980,97,49944.85,0.00,294.46,64.34,-1.90,-17.28,83.33
1980,98,50367.74,0.00,312.39,64.34,-0.26,-17.25,72.92
1980,99,50790.86,0.00,259.91,64.34,1.09,-11.39,129.97
1980,100,51214.20,0.00,275.32,64.34,-1.51,-14.86,102.69
1980,101,51637.78,0.00,253.68,64.34,-4.17,-15.91,110.82
1980,102,52061.58,0.00,248.61,64.34,-6.10,-17.39,105.91
1980,103,52485.62,0.00,264.44,64.34,-2.13,-14.26,111.39
1980,104,52909.91,0.00,307.24,64.34,2.44,-12.54,88.08
1980,105,53334.42,0.00,324.72,64.34,3.29,-12.93,75.23
1980,106,53759.18,0.00,320.32,64.34,4.67,-10.84,88.10
1980,107,54184.17,0.00,339.21,64.34,3.77,-13.04,72.92
1980,108,54609.38,0.00,340.36,64.34,3.65,-12.96,73.40
1980,109,55034.81,0.00,302.86,64.34,3.47,-9.78,96.40
1980,110,55460.46,0.00,260.86,64.34,3.36,-7.16,125.92
1980,111,55886.30,0.00,240.01,64.34,3.00,-6.41,149.57
1980,112,56312.33,0.00,355.02,64.34,5.39,-10.92,87.51
1980,113,56738.53,0.00,298.73,64.26,6.17,-5.81,134.09
1980,114,57164.87,0.00,295.72,63.76,6.76,-4.80,145.60
1980,115,57591.35,0.00,352.18,63.76,7.81,-7.39,117.79
1980,116,58017.93,0.00,312.58,63.24,7.47,-4.77,145.93
1980,117,58444.58,0.00,345.75,62.72,9.46,-4.77,145.86
1980,118,58871.27,0.00,367.48,61.80,12.17,-3.80,157.72
1980,119,59297.97,0.00,319.47,60.20,10.20,-2.18,179.54
1980,120,59724.65,0.00,358.94,59.29,11.05,-3.84,157.26
1980,121,60151.25,0.00,346.45,58.46,9.74,-4.02,154.96
1980,122,60577.72,0.00,351.95,57.04,11.37,-2.63,173.23
1980,123,61004.03,0.00,312.41,55.25,9.88,-1.72,186.19
1980,124,61430.11,0.00,348.65,53.91,10.74,-2.83,170.52
1980,125,61855.89,0.00,382.47,53.00,12.45,-3.82,157.58
1980,126,62281.31,0.00,380.01,51.16,14.63,-1.62,187.62
1980,127,62706.30,0.00,326.12,49.17,11.04,-1.26,193.03
1980,128,63130.77,0.00,324.61,46.82,11.66,-0.42,206.19
1980,129,63554.63,0.00,343.37,45.56,10.06,-2.99,168.36
1980,130,63977.80,0.00,388.94,44.37,13.22,-3.19,165.71
1980,131,64400.16,0.00,369.36,42.60,13.15,-1.78,185.25
1980,132,64821.60,0.00,305.36,39.95,11.41,0.31,218.21
1980,133,65242.00,0.00,406.05,38.52,15.81,-2.60,173.64
1980,134,65661.23,0.00,378.43,35.63,16.74,0.89,228.23
1980,135,66079.14,0.00,342.96,32.43,14.85,1.60,241.06
1980,136,66495.56,0.00,390.31,30.11,16.33,-0.48,205.24
1980,137,66910.34,0.00,426.99,28.28,20.20,-1.64,187.32
1980,138,67323.28,0.00,351.44,23.98,18.28,4.25,294.60
1980,139,67734.18,0.00,404.12,21.46,18.63,-0.01,212.87
1980,140,68142.83,0.00,390.79,18.33,19.00,1.44,238.13
1980,141,68548.98,0.00,349.30,17.06,11.16,-2.97,168.60
1980,142,68952.37,0.00,343.71,16.05,10.13,-3.58,160.54
1980,143,69352.73,4.93,263.55,13.85,13.73,-0.76,200.68
1980,144,69749.74,0.00,368.91,12.11,13.89,-1.86,184.07
1980,145,70143.07,0.00,379.72,8.70,19.09,2.12,250.74
1980,146,70532.36,0.00,384.37,4.25,22.49,4.59,302.32
1980,147,70917.21,0.00,329.92,0.00,22.35,5.92,333.59
1980,148,71297.19,0.00,361.70,0.00,25.02,4.65,303.51
1980,149,71671.83,15.55,230.80,0.00,23.02,8.05,390.08
1980,150,72040.61,0.00,307.16,0.00,18.23,3.65,281.68
1980,151,72402.99,0.00,335.88,0.00,18.66,1.59,240.84
1980,152,72758.36,0.00,258.80,0.00,13.26,1.89,246.41
1980,153,73106.06,0.00,276.85,0.00,13.44,1.00,230.13
1980,154,73445.39,0.00,337.30,0.00,17.30,0.05,213.88
1980,155,73775.58,0.00,237.66,0.00,16.35,6.04,336.59
1980,156,74095.81,0.00,309.39,0.00,25.20,10.12,452.83
1980,157,74405.18,0.00,310.45,0.00,24.35,9.14,421.97
1980,158,74702.76,0.00,295.92,0.00,21.47,7.42,372.67
1980,159,74987.53,0.00,147.67,0.00,14.88,8.82,412.45
1980,160,75258.44,0.00,320.98,0.00,17.58,2.00,248.44
1980,161,75514.37,0.00,368.00,0.00,20.82,-0.59,203.48
1980,162,75754.17,0.00,326.20,0.00,19.31,2.78,263.74
1980,163,75976.65,3.98,170.44,0.00,16.84,6.98,360.85
1980,164,76180.63,0.00,294.64,0.00,16.09,2.43,256.71
1980,165,76364.91,0.00,264.55,0.00,16.43,4.66,303.81
1980,166,76528.33,0.00,323.87,0.00,18.32,2.36,255.37
1980,167,76669.80,0.00,290.98,0.00,18.08,4.85,308.08
1980,168,76788.31,0.00,324.02,0.00,20.16,4.30,295.82
1980,169,76882.96,17.04,193.45,0.00,17.21,6.07,337.47
1980,170,76953.02,17.40,207.83,0.00,15.83,3.57,391.16
1980,171,76997.90,0.00,256.19,0.00,15.49,4.48,481.24
1980,172,77017.23,0.00,243.06,0.00,13.74,3.53,485.72
1980,173,77010.86,2.07,175.38,0.00,13.74,3.93,628.81
1980,174,76978.83,0.00,279.47,0.00,15.55,3.54,429.42
1980,175,76921.41,0.00,355.73,0.00,19.33,0.98,254.21
1980,176,76839.08,0.00,352.00,0.00,22.51,4.43,305.81
1980,177,76732.51,0.00,353.79,0.00,25.33,6.80,355.91
1980,178,76602.50,0.00,344.32,0.00,25.44,8.05,389.98
1980,179,76450.01,9.20,207.42,0.00,21.73,9.39,761.41
1980,180,76276.11,8.76,201.01,0.00,21.03,9.20,856.37
1980,181,76081.92,13.54,214.38,0.00,20.69,7.87,814.54
1980,182,75868.62,10.12,156.59,0.00,19.32,10.57,1225.02
1980,183,75637.41,0.00,335.28,0.00,23.94,7.11,665.97
1980,184,75389.47,0.00,365.79,0.00,26.55,5.38,539.41
1980,185,75125.97,0.00,256.90,0.00,19.39,8.26,890.88
1980,186,74848.06,0.00,264.88,0.00,17.41,6.07,771.33
1980,187,74556.81,0.00,365.48,0.00,22.60,2.14,455.41
1980,188,74253.26,0.00,220.63,0.00,22.53,13.03,1289.93
1980,189,73938.39,7.16,129.82,0.00,20.20,12.85,1482.21
1980,190,73613.12,2.96,138.09,0.00,15.56,8.14,1082.65
1980,191,73278.30,4.50,189.54,0.00,18.00,7.46,1019.96
1980,192,72934.73,0.00,286.60,0.00,19.33,7.11,849.10
1980,193,72583.14,0.00,300.06,0.00,21.55,8.22,879.83
1980,194,72224.22,6.60,110.13,0.00,16.41,10.77,1292.51
1980,195,71858.60,12.41,204.94,0.00,19.10,7.53,1030.89
1980,196,71486.84,0.00,274.63,0.00,18.59,7.24,946.61
1980,197,71109.50,0.00,291.12,0.00,21.74,9.19,1033.37
1980,198,70727.05,2.74,209.03,0.00,20.30,8.50,1109.69
1980,199,70339.95,0.00,326.04,0.00,22.42,7.24,870.67
1980,200,69948.61,0.00,344.48,0.00,23.36,6.11,782.37
1980,201,69553.41,0.00,322.62,0.00,23.16,7.79,908.54
1980,202,69154.70,0.00,300.57,0.00,22.31,8.60,997.98
1980,203,68752.80,0.00,356.00,0.00,23.63,4.10,676.09
1980,204,68348.01,0.00,337.72,0.00,24.52,6.83,833.47
1980,205,67940.59,0.00,346.98,0.00,26.11,6.92,820.82
1980,206,67530.80,5.69,251.81,0.00,25.49,6.98,955.09
1980,207,67118.86,5.75,157.92,0.00,19.29,10.40,1260.21
1980,208,66704.98,6.44,193.24,0.00,17.42,6.39,960.32
1980,209,66289.37,15.36,123.70,0.00,16.40,9.86,1215.50
1980,210,65872.19,11.16,176.55,0.00,16.31,6.65,977.47
1980,211,65453.61,0.00,284.10,0.00,16.53,4.25,827.53
1980,212,65033.78,0.00,277.32,0.00,15.80,3.84,804.14
1980,213,64612.85,4.64,210.50,0.00,17.08,4.77,858.36
1980,214,64190.94,0.00,301.28,0.00,17.22,3.76,799.07
1980,215,63768.16,0.00,331.86,0.00,18.40,1.80,695.55
1980,216,63344.64,11.85,222.80,0.00,16.96,3.30,773.66
1980,217,62920.46,0.00,311.33,0.00,17.37,2.75,744.01
1980,218,62495.72,0.00,351.83,0.00,21.93,0.94,653.93
1980,219,62070.51,0.00,270.29,0.00,21.86,9.07,1152.59
1980,220,61644.90,6.35,177.53,0.00,16.05,5.60,909.03
1980,221,61218.96,6.03,212.43,0.00,19.61,5.70,915.67
1980,222,60792.77,0.00,308.63,0.00,21.87,5.34,892.95
1980,223,60366.37,0.00,313.07,0.00,25.24,7.20,1015.01
1980,224,59939.83,0.00,317.93,0.00,27.10,7.31,1023.23
1980,225,59513.18,0.00,290.24,0.00,23.12,6.89,994.11
1980,226,59086.49,6.44,178.46,0.00,21.54,9.25,1167.10
1980,227,58659.79,4.52,118.22,0.00,14.89,7.58,1041.67
1980,228,58233.11,0.00,173.98,0.00,13.80,5.78,920.47
1980,229,57806.49,9.36,132.99,0.00,13.88,5.71,915.93
1980,230,57379.96,3.94,152.83,0.00,14.21,4.71,854.62
1980,231,56953.55,5.57,97.29,0.00,11.52,5.85,924.76
1980,232,56527.27,2.33,143.54,0.00,13.31,4.65,850.76
1980,233,56101.16,0.00,233.97,0.00,12.93,2.14,712.32
1980,234,55675.22,1.72,264.27,0.00,14.12,1.18,665.29
1980,235,55249.47,3.62,207.41,0.00,14.88,0.60,637.83
1980,236,54823.93,0.00,300.90,0.00,17.65,0.37,627.42
1980,237,54398.61,0.00,295.22,0.00,17.64,0.44,630.46
1980,238,53973.50,2.44,175.63,0.00,13.39,1.80,695.25
1980,239,53548.63,1.98,176.69,0.00,12.10,3.90,807.17
1980,240,53123.99,0.00,246.46,0.00,14.48,1.57,684.26
1980,241,52699.59,0.48,208.91,0.00,13.59,3.25,771.19
1980,242,52275.43,8.56,129.22,0.00,13.16,4.82,861.29
1980,243,51851.50,0.00,259.42,0.00,14.58,-0.10,606.44
1980,244,51427.81,0.00,242.97,0.00,14.08,0.73,644.05
1980,245,51004.36,3.22,70.28,0.00,6.63,2.38,725.08
1980,246,50581.13,3.67,174.80,3.67,2.90,-7.44,349.39
1980,247,50158.12,2.12,169.11,5.79,3.75,-6.21,384.25
1980,248,49735.32,0.00,285.46,5.79,6.47,-7.77,340.52
1980,249,49312.74,1.36,234.70,4.94,6.63,-3.97,455.20
1980,250,48890.35,0.00,270.34,4.27,9.48,-4.42,440.03
1980,251,48468.15,0.00,298.41,4.23,12.74,-5.90,393.33
1980,252,48046.12,0.00,282.30,3.33,12.77,-3.86,459.23
1980,253,47624.26,0.00,282.82,1.72,15.86,-2.16,521.31
1980,254,47202.56,3.94,199.27,0.07,14.18,-2.08,524.34
1980,255,46780.99,0.00,250.09,0.00,16.10,-2.45,510.05
1980,256,46359.56,0.00,245.49,0.00,14.17,-4.20,447.57
1980,257,45938.23,0.00,167.78,0.00,10.71,0.89,651.16
1980,258,45517.01,11.51,93.54,0.00,11.63,4.39,835.27
1980,259,45095.87,5.72,77.91,0.00,9.96,3.97,810.98
1980,260,44674.80,0.00,161.44,0.00,10.99,1.05,658.90
1980,261,44253.78,0.00,199.29,0.00,10.13,-3.82,460.35
1980,262,43832.81,1.80,156.05,0.00,7.58,-2.41,511.55
1980,263,43411.85,2.23,68.32,0.00,6.60,0.98,655.41
1980,264,42990.91,0.00,131.01,0.00,4.36,-3.88,458.38
1980,265,42569.96,0.00,165.21,0.00,2.84,-8.21,329.17
1980,266,42148.98,0.00,163.88,0.00,2.48,-8.61,319.08
1980,267,41727.96,0.00,190.49,0.00,2.95,-11.84,246.81
1980,268,41306.89,0.00,179.06,0.00,7.28,-6.82,366.67
1980,269,40885.75,0.00,143.42,0.00,6.04,-4.28,444.90
1980,270,40464.53,0.00,124.23,0.00,5.84,-2.99,490.10
1980,271,40043.21,0.00,136.73,0.00,9.47,-0.99,568.19
1980,272,39621.77,0.00,73.35,0.00,2.48,-2.69,501.23
1980,273,39200.21,0.00,139.04,0.00,7.24,-3.87,458.87
1980,274,38778.50,0.00,84.02,0.00,6.90,0.64,639.80
1980,275,38356.65,0.00,126.81,0.00,7.76,-2.82,496.32
1980,276,37934.62,0.00,149.70,0.00,7.25,-7.22,355.33
1980,277,37512.42,0.00,101.50,0.00,3.03,-5.42,407.91
1980,278,37090.03,0.00,126.09,0.00,4.97,-6.75,368.60
1980,279,36667.45,0.00,104.37,0.00,4.87,-4.52,436.88
1980,280,36244.66,0.00,81.54,0.00,3.22,-3.91,457.27
1980,281,35821.65,0.00,68.21,0.00,1.07,-4.80,427.80
1980,282,35398.42,2.12,10.72,0.00,-2.82,-3.13,484.76
1980,283,34974.97,1.81,74.19,1.81,-5.02,-10.59,272.90
1980,284,34551.28,1.00,96.15,2.81,-2.98,-10.53,274.17
1980,285,34127.35,0.00,98.31,2.81,-3.38,-11.20,259.83
1980,286,33703.19,0.00,105.36,2.81,-2.68,-11.40,255.65
1980,287,33278.79,0.00,120.81,2.81,-1.85,-13.65,213.04
1980,288,32854.16,0.00,126.85,2.81,5.09,-10.93,265.48
1980,289,32429.29,0.00,118.20,2.81,6.81,-8.55,320.45
1980,290,32004.18,0.00,76.98,1.48,4.95,-2.83,496.03
1980,291,31578.86,0.00,99.36,1.48,1.63,-10.02,285.56
1980,292,31153.32,0.00,99.06,1.48,2.86,-10.02,285.53
1980,293,30727.57,0.00,84.14,1.48,3.01,-7.35,351.85
1980,294,30301.64,0.00,71.15,1.48,1.99,-6.81,366.87
1980,295,29875.52,0.00,86.90,1.48,5.07,-8.36,325.19
1980,296,29449.25,0.00,82.66,1.48,6.18,-7.39,350.87
1980,297,29022.84,0.00,79.81,1.48,2.89,-10.77,268.88
1980,298,28596.31,0.00,68.54,1.48,3.68,-7.50,347.73
1980,299,28169.69,0.00,43.54,0.68,2.45,-4.12,450.35
1980,300,27743.01,0.00,56.83,0.68,1.82,-7.97,335.26
1980,301,27316.31,0.00,28.97,0.68,-2.49,-7.06,359.71
1980,302,26889.62,2.44,32.02,3.12,-2.16,-9.74,291.82
1980,303,26462.97,2.88,27.60,6.01,-3.61,-10.38,277.37
1980,304,26036.43,0.00,23.54,6.01,-4.32,-8.61,319.09
1980,305,25610.03,0.00,27.76,6.01,-4.98,-10.34,278.22
1980,306,25183.83,0.00,37.03,6.01,-7.52,-15.63,180.98
1980,307,24757.89,0.00,39.40,6.01,-6.92,-16.63,166.42
1980,308,24332.28,0.00,36.40,6.01,-8.66,-18.05,147.64
1980,309,23907.07,0.00,34.16,6.01,-5.94,-15.45,183.74
1980,310,23482.33,0.00,33.91,6.01,-3.76,-15.21,187.40
1980,311,23058.14,5.17,14.54,11.18,-5.10,-10.80,268.26
1980,312,22634.61,2.81,6.79,13.99,-6.97,-9.63,294.34
1980,313,22211.84,1.98,18.45,15.98,-8.47,-14.81,193.80
1980,314,21789.92,0.00,25.58,15.98,-11.16,-22.99,96.08
1980,315,21368.98,0.00,22.78,15.98,-10.89,-21.96,105.19
1980,316,20949.14,0.00,19.10,15.98,-9.42,-18.85,137.93
1980,317,20530.56,0.00,18.19,15.98,-8.28,-18.93,136.95
1980,318,20113.37,0.00,16.93,15.98,-5.96,-17.34,156.85
1980,319,19697.74,0.00,13.77,15.98,-9.54,-18.26,145.02
1980,320,19283.85,0.00,14.01,15.98,-7.47,-18.19,145.87
1980,321,18871.90,3.97,7.36,19.95,-6.54,-13.87,209.32
1980,322,18462.09,0.00,9.04,19.95,-9.42,-17.13,159.63
1980,323,18054.66,0.00,9.35,19.95,-10.49,-19.74,127.77
1980,324,17649.84,0.00,8.97,19.95,-9.42,-19.02,135.92
1980,325,17247.92,0.00,5.99,19.95,-10.22,-16.57,167.27
1980,326,16849.19,1.31,5.85,21.26,-9.98,-17.55,154.06
1980,327,16453.97,0.00,4.71,21.26,-10.95,-17.92,149.34
1980,328,16062.60,0.00,6.03,21.26,-8.64,-20.89,115.60
1980,329,15675.47,0.00,5.59,21.26,-5.69,-20.21,122.61
1980,330,15292.99,0.00,2.97,21.26,-10.84,-16.70,165.56
1980,331,14915.61,0.00,3.76,21.26,-8.55,-18.66,140.13
1980,332,14543.82,3.42,1.87,24.68,-8.42,-15.94,176.36
1980,333,14178.16,1.00,0.89,25.68,-11.83,-14.92,191.93
1980,334,13819.19,0.73,1.64,26.41,-14.01,-20.25,122.24
1980,335,13467.55,0.00,1.71,26.41,-13.55,-20.81,116.43
1980,336,13123.92,0.00,1.14,26.41,-16.98,-22.03,104.59
1980,337,12789.04,0.00,1.29,26.41,-17.59,-23.96,88.04
1980,338,12463.71,0.00,1.40,26.41,-14.65,-23.86,88.82
1980,339,12148.77,2.78,0.42,29.19,-17.79,-21.28,111.68
1980,340,11845.15,0.00,0.22,29.19,-20.65,-22.28,102.31
1980,341,11553.81,0.00,0.50,29.19,-26.68,-31.89,42.05
1980,342,11275.81,0.00,0.67,29.19,-26.74,-35.00,30.96
1980,343,11012.21,0.00,0.50,29.19,-29.80,-35.66,28.97
1980,344,10764.17,0.00,0.43,29.19,-29.70,-34.77,31.67
1980,345,10532.84,0.00,0.44,29.19,-33.28,-38.48,21.74
1980,346,10319.42,0.00,0.48,29.19,-35.15,-41.24,16.29
1980,347,10125.10,0.00,0.45,29.19,-36.71,-42.52,14.21
1980,348,9951.06,3.38,0.47,32.57,-31.49,-42.84,13.73
1980,349,9798.43,1.50,0.52,34.07,-30.00,-38.19,22.41
1980,350,9668.27,0.00,0.37,34.07,-34.12,-39.19,20.20
1980,351,9561.54,0.00,0.30,34.07,-37.20,-41.48,15.88
1980,352,9479.05,0.00,0.40,34.07,-35.11,-41.28,16.21
1980,353,9421.47,0.00,0.43,34.07,-32.36,-39.40,19.77
1980,354,9389.27,0.00,0.41,34.07,-30.36,-36.92,25.53
1980,355,9382.73,0.00,0.41,34.07,-28.11,-34.93,31.18
1980,356,9401.89,0.00,0.32,34.07,-29.51,-34.28,33.27
1980,357,9446.61,0.00,0.33,34.07,-29.67,-34.56,32.34
1980,358,9516.50,0.00,0.43,34.07,-27.53,-34.44,32.73
1980,359,9610.99,0.00,0.43,34.07,-27.23,-33.71,35.17
1980,360,9729.34,0.00,0.47,34.07,-30.42,-36.81,25.80
1980,361,9870.67,0.00,0.38,34.07,-36.52,-40.99,16.72
1980,362,10033.95,0.00,0.48,34.07,-36.68,-42.46,14.30
1980,363,10218.10,0.00,0.59,34.07,-33.79,-41.20,16.35
1980,364,10421.95,0.00,0.61,34.07,-32.29,-39.90,18.75
1980,365,10644.31,0.00,0.78,34.07,-20.09,-38.80,21.04
1981,1,10885.09,0.00,0.44,65.85,-0.94,-14.73,195.05
1981,2,11140.98,0.00,0.35,65.85,0.57,-11.62,251.26
1981,3,11411.86,0.00,0.45,65.85,-8.66,-17.53,154.30
1981,4,11696.61,0.00,0.38,65.85,-15.55,-21.10,113.46
1981,5,11994.16,0.00,1.01,65.85,-9.54,-20.98,114.67
1981,6,12303.51,0.00,1.46,65.85,-5.01,-19.18,134.07
1981,7,12623.71,0.00,1.23,65.85,-3.77,-12.96,225.40
1981,8,12953.88,0.00,1.33,65.85,-3.93,-12.83,227.83
1981,9,13293.19,0.00,1.91,65.85,-5.90,-16.86,163.27
1981,10,13640.87,0.00,1.40,65.85,-8.35,-15.01,190.61
1981,11,13996.23,0.00,1.68,65.85,-10.49,-17.95,148.90
1981,12,14358.59,0.00,2.10,65.85,-10.40,-19.22,133.59
1981,13,14727.36,0.00,4.01,65.85,-4.78,-19.44,131.04
1981,14,15101.99,0.00,4.74,65.85,5.60,-12.82,227.97
1981,15,15481.95,0.00,4.09,65.85,6.41,-6.20,384.39
