Latitude: 66.10998  Longitude: -150.1563
X & Y on Lambert Conformal Conic: -2239070.23 3274357.57
Tile: 14055
Elevation: 223 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,90,47134.97,0.00,200.32,45.10,0.89,-10.07,186.25
1980,91,47573.00,0.00,235.65,45.10,2.21,-11.44,139.85
1980,92,48011.26,0.00,209.33,45.10,4.37,-6.80,204.04
1980,93,48449.78,0.00,221.47,45.10,5.62,-6.40,189.78
1980,94,48888.58,0.00,262.16,45.10,5.16,-10.44,117.57
1980,95,49327.68,0.00,189.41,45.10,0.57,-8.80,207.35
1980,96,49767.10,0.00,218.60,45.10,-1.53,-12.58,147.07
1980,97,50206.85,0.00,227.15,45.10,-3.15,-14.51,120.88
1980,98,50646.97,0.00,217.85,45.10,-3.02,-13.59,132.70
1980,99,51087.47,0.00,268.95,45.10,-1.51,-15.85,85.99
1980,100,51528.36,0.00,214.15,45.10,-2.03,-12.16,142.99
1980,101,51969.66,0.00,256.50,45.10,-3.83,-16.61,91.41
1980,102,52411.40,0.00,270.32,45.10,-4.48,-18.12,78.68
1980,103,52853.58,3.28,129.35,48.38,-5.89,-13.30,196.70
1980,104,53296.21,0.00,285.70,48.38,-1.42,-15.56,92.57
1980,105,53739.32,0.00,310.02,48.38,3.86,-12.29,84.90
1980,106,54182.92,0.00,337.87,48.38,4.75,-14.88,62.05
1980,107,54627.00,0.00,327.34,48.38,4.28,-13.12,72.38
1980,108,55071.60,0.00,320.78,48.38,3.70,-12.35,77.89
1980,109,55516.71,0.00,288.74,48.38,4.30,-8.37,112.52
1980,110,55962.34,0.00,266.40,48.38,3.08,-7.96,134.49
1980,111,56408.50,0.00,223.51,48.38,2.42,-6.19,190.29
1980,112,56855.19,0.00,271.22,48.38,3.15,-7.61,131.15
1980,113,57302.42,0.00,267.34,47.57,6.22,-4.08,154.28
1980,114,57750.18,0.00,323.41,47.57,7.01,-6.69,124.73
1980,115,58198.48,0.00,327.24,47.57,7.33,-6.52,126.53
1980,116,58647.32,0.00,299.76,46.72,7.80,-3.99,155.42
1980,117,59096.68,0.00,312.66,45.27,10.00,-2.54,174.52
1980,118,59546.57,0.00,305.49,43.17,10.89,-1.00,197.00
1980,119,59996.97,0.00,319.84,41.25,11.15,-1.43,190.44
1980,120,60447.87,0.00,341.59,39.87,11.53,-2.71,172.15
1980,121,60899.26,0.00,327.20,38.54,10.14,-2.83,170.55
1980,122,61351.13,0.00,323.41,37.16,9.89,-2.72,171.93
1980,123,61803.45,0.00,336.95,35.48,11.57,-1.99,182.23
1980,124,62256.20,0.00,336.02,33.58,11.82,-1.49,189.58
1980,125,62709.35,0.00,366.21,32.29,13.10,-2.93,169.18
1980,126,63162.89,0.00,315.62,29.31,13.22,1.10,231.96
1980,127,63616.77,0.00,290.92,26.82,10.53,-0.08,211.68
1980,128,64070.95,0.00,325.48,24.65,11.76,-0.83,199.70
1980,129,64525.40,0.00,298.90,21.68,12.03,1.06,231.27
1980,130,64980.07,0.00,319.15,19.31,11.72,-0.36,207.07
1980,131,65434.91,0.00,301.41,16.44,11.88,0.85,227.41
1980,132,65889.86,0.00,322.71,13.99,11.97,-0.18,210.01
1980,133,66344.86,0.00,373.21,11.83,15.52,-0.85,199.31
1980,134,66799.84,0.00,349.71,8.22,16.94,2.58,259.79
1980,135,67254.72,0.00,368.91,5.40,16.62,0.71,225.10
1980,136,67709.41,0.00,331.30,1.87,15.19,2.41,256.46
1980,137,68163.83,0.00,354.64,0.00,19.27,0.45,220.55
1980,138,68617.86,0.00,280.68,0.00,16.64,5.13,314.70
1980,139,69071.39,0.00,329.72,0.00,18.29,2.95,267.05
1980,140,69524.30,0.00,338.14,0.00,19.20,2.85,265.00
1980,141,69976.44,0.00,307.31,0.00,14.20,0.74,225.58
1980,142,70427.65,0.00,280.88,0.00,11.24,-0.38,206.79
1980,143,70877.76,3.52,184.16,0.00,10.80,1.14,232.61
1980,144,71326.57,0.00,304.09,0.00,14.10,0.97,229.57
1980,145,71773.86,0.00,320.68,0.00,18.32,3.71,283.00
1980,146,72219.40,0.00,306.50,0.00,21.45,7.79,382.76
1980,147,72662.90,0.00,351.52,0.00,23.38,4.79,306.68
1980,148,73104.06,0.00,295.22,0.00,22.89,9.76,441.18
1980,149,73542.53,0.00,272.19,0.00,21.42,9.86,444.48
1980,150,73977.92,0.00,287.09,0.00,18.49,6.19,340.35
1980,151,74409.79,0.00,339.31,0.00,19.88,3.05,269.06
1980,152,74837.64,6.02,187.64,0.00,15.38,5.23,317.10
1980,153,75260.88,3.81,167.44,0.00,11.86,3.20,272.18
1980,154,75678.86,0.00,270.50,0.00,13.50,2.47,257.56
1980,155,76090.84,2.65,171.66,0.00,15.91,7.08,363.42
1980,156,76495.95,0.00,293.47,0.00,21.80,9.21,424.13
1980,157,76893.21,0.00,265.04,0.00,20.73,9.88,445.09
1980,158,77281.47,0.78,259.59,0.00,17.00,6.62,351.32
1980,159,77659.43,2.77,174.93,0.00,15.45,6.44,346.81
1980,160,78025.58,0.00,316.48,0.00,15.63,1.53,239.75
1980,161,78378.22,0.00,342.70,0.00,19.54,2.34,255.00
1980,162,78715.36,0.00,306.98,0.00,20.37,6.50,348.23
1980,163,79034.80,1.99,269.11,0.00,17.33,6.24,341.54
1980,164,79334.03,2.42,216.13,0.00,17.48,5.22,316.69
1980,165,79610.29,0.00,287.53,0.00,17.57,5.45,322.14
1980,166,79860.58,0.00,296.83,0.00,18.20,5.39,320.70
1980,167,80081.76,2.57,227.46,0.00,20.11,6.86,357.48
1980,168,80270.60,3.33,198.21,0.00,19.19,8.49,402.61
1980,169,80423.98,2.67,244.89,0.00,21.39,5.99,335.29
1980,170,80539.07,5.94,162.30,0.00,17.53,9.24,592.24
1980,171,80613.55,0.00,297.46,0.00,18.29,5.79,330.45
1980,172,80645.82,4.87,169.52,0.00,14.98,6.34,567.10
1980,173,80635.17,4.31,104.11,0.00,10.80,5.78,833.29
1980,174,80581.83,3.27,189.38,0.00,14.86,5.08,563.15
1980,175,80486.97,0.00,315.66,0.00,18.28,4.72,320.99
1980,176,80352.58,0.00,354.62,0.00,23.21,4.60,302.52
1980,177,80181.25,0.00,337.05,0.00,24.89,8.82,412.33
1980,178,79975.98,0.00,315.42,0.00,23.66,9.84,443.80
1980,179,79739.97,0.00,297.81,0.00,23.13,10.61,469.80
1980,180,79476.42,3.78,202.20,0.00,20.71,9.79,716.27
1980,181,79188.41,8.00,205.12,0.00,21.69,10.61,783.80
1980,182,78878.84,3.23,217.31,0.00,23.96,11.55,864.99
1980,183,78550.33,0.00,302.93,0.00,24.91,11.75,665.76
1980,184,78205.25,0.00,331.90,0.00,25.53,9.74,523.86
1980,185,77845.68,0.00,286.94,0.00,21.48,9.43,640.57
1980,186,77473.48,1.06,248.62,0.00,17.64,7.94,694.86
1980,187,77090.24,0.00,348.41,0.00,23.33,5.65,404.15
1980,188,76697.37,0.00,247.71,0.00,23.12,13.03,928.43
1980,189,76296.09,0.00,213.23,0.00,21.12,12.74,1043.57
1980,190,75887.46,5.51,168.21,0.00,19.55,10.73,1071.66
1980,191,75472.40,6.55,169.34,0.00,18.55,9.88,1058.92
1980,192,75051.72,0.00,297.55,0.00,21.02,8.61,712.14
1980,193,74626.12,4.11,207.99,0.00,20.70,9.30,949.66
1980,194,74196.22,2.92,181.09,0.00,19.62,10.22,1096.05
1980,195,73762.54,2.48,212.75,0.00,19.42,7.82,885.18
1980,196,73325.57,0.00,271.18,0.00,18.99,8.35,817.65
1980,197,72885.72,0.00,310.66,0.00,20.96,7.72,703.39
1980,198,72443.36,0.00,288.95,0.00,22.42,10.47,878.21
1980,199,71998.81,0.00,344.98,0.00,24.86,7.73,625.86
1980,200,71552.37,1.54,349.52,0.00,26.02,7.58,607.95
1980,201,71104.30,0.00,347.67,0.00,25.34,7.01,604.72
1980,202,70654.82,0.00,325.80,0.00,24.38,8.44,712.46
1980,203,70204.14,0.00,317.11,0.00,25.19,9.58,781.88
1980,204,69752.45,0.00,329.57,0.00,25.48,8.28,698.16
1980,205,69299.92,0.00,316.86,0.00,26.42,10.22,814.55
1980,206,68846.68,0.00,311.72,0.00,25.33,9.78,813.16
1980,207,68392.89,0.00,261.02,0.00,21.43,9.90,955.24
1980,208,67938.65,1.64,235.14,0.00,17.55,7.74,905.28
1980,209,67484.08,9.23,120.20,0.00,15.90,9.57,1192.11
1980,210,67029.29,2.63,158.50,0.00,15.72,7.17,1013.13
1980,211,66574.35,1.14,274.70,0.00,17.54,5.51,782.09
1980,212,66119.35,0.00,289.91,0.00,16.90,3.79,687.40
1980,213,65664.37,1.17,281.40,0.00,17.02,4.45,731.18
1980,214,65209.46,2.49,224.21,0.00,18.38,4.12,784.47
1980,215,64754.70,0.00,291.13,0.00,19.05,5.36,770.88
1980,216,64300.13,0.00,279.87,0.00,17.21,4.38,746.93
1980,217,63845.81,0.66,302.07,0.00,16.82,2.22,626.43
1980,218,63391.77,0.00,338.99,0.00,21.53,0.81,517.93
1980,219,62938.06,5.25,167.59,0.00,20.43,10.21,1244.63
1980,220,62484.71,6.05,160.31,0.00,16.93,7.44,1032.38
1980,221,62031.75,0.67,257.40,0.00,18.63,6.26,918.71
1980,222,61579.21,0.00,288.52,0.00,20.94,5.63,835.88
1980,223,61127.11,0.00,285.27,0.00,24.86,8.93,1027.15
1980,224,60675.48,0.00,305.82,0.00,27.11,7.83,917.20
1980,225,60224.33,0.00,301.63,0.00,27.19,7.96,933.87
1980,226,59773.67,2.52,196.89,0.00,22.76,8.02,1073.70
1980,227,59323.53,2.64,150.16,0.00,17.53,7.68,1049.04
1980,228,58873.90,1.99,228.19,0.00,14.48,3.02,758.74
1980,229,58424.80,4.03,118.86,0.00,14.06,6.67,978.69
1980,230,57976.23,3.23,155.23,0.00,15.58,5.57,907.19
1980,231,57528.19,3.42,146.02,0.00,15.05,5.87,926.51
1980,232,57080.70,1.06,210.37,0.00,13.88,3.87,805.48
1980,233,56633.73,1.31,236.41,0.00,13.04,1.33,672.48
1980,234,56187.31,0.00,264.79,0.00,14.57,0.31,624.69
1980,235,55741.41,0.00,286.96,0.00,15.89,-1.68,540.13
1980,236,55296.04,0.00,289.18,0.00,16.97,-1.86,532.73
1980,237,54851.18,0.00,283.05,0.00,16.99,-1.36,552.86
1980,238,54406.84,0.00,209.34,0.00,14.55,3.63,791.84
1980,239,53963.00,0.00,165.33,0.00,12.88,4.61,848.49
1980,240,53519.65,0.00,196.19,0.00,13.35,3.03,759.00
1980,241,53076.77,0.00,179.17,0.00,12.55,3.29,772.98
1980,242,52634.36,6.48,117.90,0.00,12.18,4.22,825.55
1980,243,52192.41,0.00,262.50,0.00,14.96,-3.06,487.39
1980,244,51750.89,0.00,220.57,0.00,13.53,0.62,638.78
1980,245,51309.79,3.90,114.44,0.00,6.49,-1.24,557.62
1980,246,50869.10,2.31,107.94,0.00,2.54,-4.61,433.77
1980,247,50428.79,2.05,115.31,0.00,3.94,-3.78,461.99
1980,248,49988.86,2.32,140.81,0.00,5.02,-4.80,427.67
1980,249,49549.27,0.00,196.59,0.00,8.24,-2.67,501.71
1980,250,49110.01,0.00,233.78,0.00,11.08,-4.65,432.42
1980,251,48671.06,0.00,240.21,0.00,12.50,-5.29,412.08
1980,252,48232.41,0.00,232.98,0.00,14.45,-3.05,487.91
1980,253,47794.02,0.00,234.29,0.00,15.62,-3.39,475.71
1980,254,47355.88,0.00,222.43,0.00,14.83,-2.30,515.85
1980,255,46917.96,0.00,223.54,0.00,16.31,-1.96,529.12
1980,256,46480.24,0.00,218.66,0.00,15.28,-2.74,499.29
1980,257,46042.70,0.00,152.27,0.00,14.06,4.08,817.73
1980,258,45605.32,7.26,98.77,0.00,11.94,3.63,791.92
1980,259,45168.07,4.83,94.11,0.00,12.04,3.99,812.15
1980,260,44730.92,0.00,147.88,0.00,9.46,-0.51,588.26
1980,261,44293.87,0.00,171.77,0.00,9.91,-3.03,488.61
1980,262,43856.87,1.15,136.90,0.00,9.47,-0.12,605.21
1980,263,43419.91,1.37,92.69,0.00,7.60,1.47,679.04
1980,264,42982.96,0.00,103.52,0.00,3.98,-2.87,494.39
1980,265,42546.00,0.00,140.11,0.00,3.41,-6.60,372.79
1980,266,42109.00,0.00,152.26,0.00,2.93,-8.50,321.71
1980,267,41671.94,0.00,162.42,0.00,2.87,-10.33,278.52
1980,268,41234.80,0.00,151.41,0.00,5.96,-6.42,378.02
1980,269,40797.55,0.00,150.28,0.00,7.75,-5.33,410.98
1980,270,40360.17,0.00,132.38,0.00,8.63,-2.47,509.34
1980,271,39922.63,0.00,87.38,0.00,7.23,0.52,634.26
1980,272,39484.92,0.00,117.07,0.00,4.60,-5.24,413.80
1980,273,39047.00,0.00,105.05,0.00,6.78,-1.95,529.36
1980,274,38608.86,0.00,79.80,0.00,6.29,-0.11,605.98
1980,275,38170.47,0.00,117.31,0.00,7.37,-3.62,467.47
1980,276,37731.81,0.00,102.30,0.00,4.21,-5.15,416.62
1980,277,37292.87,0.00,109.18,0.00,4.03,-6.71,369.70
1980,278,36853.62,0.00,110.14,0.00,4.15,-7.34,351.97
1980,279,36414.03,1.50,75.13,0.00,3.84,-3.30,478.85
1980,280,35974.10,0.00,56.61,0.00,2.50,-2.70,500.61
1980,281,35533.79,4.11,38.67,0.00,1.66,-3.07,487.13
1980,282,35093.10,2.49,44.97,2.49,-1.80,-6.68,370.61
1980,283,34652.01,1.16,93.31,3.65,-3.48,-11.80,247.56
1980,284,34210.49,1.71,74.40,5.36,-4.08,-10.38,277.41
1980,285,33768.54,0.00,61.37,5.36,-3.45,-8.50,321.80
1980,286,33326.13,0.00,78.52,5.36,-2.94,-9.84,289.57
1980,287,32883.26,0.00,99.05,5.36,-0.61,-11.45,254.69
1980,288,32439.91,0.00,102.46,5.36,1.99,-11.55,252.59
1980,289,31996.07,0.00,81.58,5.00,4.20,-5.15,416.58
1980,290,31551.73,0.00,76.53,4.89,3.18,-5.73,398.53
1980,291,31106.88,0.00,85.16,4.89,0.50,-10.94,265.33
1980,292,30661.52,0.00,80.79,4.89,2.85,-9.02,309.00
1980,293,30215.62,0.00,74.69,4.89,3.62,-7.56,346.17
1980,294,29769.20,0.00,64.82,4.89,3.40,-6.06,388.55
1980,295,29322.24,0.00,74.06,4.89,4.35,-10.28,279.60
1980,296,28874.74,0.00,61.73,4.52,5.55,-5.12,417.57
1980,297,28426.71,0.00,55.52,4.28,4.17,-5.44,407.35
1980,298,27978.15,0.00,44.18,3.42,3.42,-3.95,456.19
1980,299,27529.05,0.00,49.04,3.42,0.85,-8.09,332.24
1980,300,27079.42,0.00,47.30,3.42,0.22,-8.99,309.51
1980,301,26629.28,0.00,43.34,3.42,-0.91,-9.77,291.27
1980,302,26178.63,0.00,40.01,3.42,-2.92,-11.34,256.93
1980,303,25727.48,2.40,22.87,5.81,-4.36,-10.68,270.93
1980,304,25275.85,0.00,33.10,5.81,-4.41,-12.17,240.34
1980,305,24823.76,0.00,30.35,5.81,-5.86,-13.20,221.07
1980,306,24371.22,0.00,34.58,5.81,-8.24,-18.21,145.62
1980,307,23918.27,0.00,30.58,5.81,-10.58,-20.10,123.80
1980,308,23464.92,0.00,25.64,5.81,-9.65,-17.41,155.91
1980,309,23011.21,0.00,24.02,5.81,-8.34,-16.29,171.35
1980,310,22557.17,0.00,25.41,5.81,-5.83,-16.36,170.28
1980,311,22102.85,2.13,13.17,7.95,-4.73,-11.82,247.14
1980,312,21648.28,1.65,9.65,9.59,-5.77,-9.60,295.12
1980,313,21193.52,1.40,19.14,11.00,-7.80,-17.73,151.67
1980,314,20738.62,0.00,16.63,11.00,-13.88,-23.52,91.59
1980,315,20283.64,0.00,15.10,11.00,-11.36,-21.08,113.70
1980,316,19828.64,0.00,12.97,11.00,-8.49,-17.52,154.40
1980,317,19373.70,0.00,12.19,11.00,-8.74,-18.48,142.28
1980,318,18918.90,0.00,10.64,11.00,-8.02,-18.33,144.21
1980,319,18464.33,0.00,8.13,11.00,-10.17,-18.12,146.74
1980,320,18010.09,0.00,8.54,11.00,-7.73,-17.47,155.09
1980,321,17556.30,2.57,5.31,13.57,-4.78,-13.83,210.01
1980,322,17103.06,0.00,5.69,13.57,-9.85,-17.85,150.17
1980,323,16650.51,0.00,4.58,13.57,-12.57,-20.36,121.02
1980,324,16198.82,0.00,4.91,13.57,-10.79,-20.72,117.27
1980,325,15748.13,0.00,3.60,13.57,-10.87,-18.56,141.38
1980,326,15298.65,1.26,3.26,14.83,-10.79,-18.77,138.82
1980,327,14850.56,0.00,2.71,14.83,-12.26,-20.53,119.22
1980,328,14404.11,0.00,2.28,14.83,-10.32,-21.17,112.75
1980,329,13959.55,0.00,2.23,14.83,-6.29,-20.12,123.60
1980,330,13517.17,0.00,1.24,14.83,-9.69,-16.41,169.54
1980,331,13077.31,0.00,1.44,14.83,-9.09,-18.32,144.24
1980,332,12640.31,1.57,0.87,16.40,-7.40,-14.72,195.21
1980,333,12206.62,1.03,0.60,17.43,-9.60,-15.70,179.92
1980,334,11776.68,0.61,0.43,18.04,-11.80,-19.50,130.39
1980,335,11351.05,0.00,0.35,18.04,-12.77,-19.56,129.76
1980,336,10930.34,0.00,0.34,18.04,-16.11,-22.49,100.42
1980,337,10515.25,0.00,0.34,18.04,-16.28,-23.14,94.79
1980,338,10106.57,1.33,0.31,19.37,-13.32,-20.71,117.45
1980,339,9705.24,1.72,0.35,21.09,-13.84,-23.58,91.13
1980,340,9312.31,0.00,0.30,21.09,-19.82,-27.48,63.84
1980,341,8929.00,0.00,0.32,21.09,-25.98,-35.49,29.47
1980,342,8556.72,0.00,0.22,21.09,-29.97,-36.70,26.08
1980,343,8197.06,0.00,0.14,21.09,-31.80,-36.77,25.91
1980,344,7851.88,0.00,0.12,21.09,-32.27,-36.68,26.14
1980,345,7523.25,0.00,0.17,21.09,-31.77,-39.47,19.63
1980,346,7213.55,0.00,0.15,21.09,-31.28,-38.73,21.19
1980,347,6925.40,0.00,0.13,21.09,-34.46,-41.17,16.41
1980,348,6661.67,1.59,0.17,22.68,-29.20,-41.81,15.33
1980,349,6425.47,1.23,0.14,23.91,-28.47,-38.19,22.40
1980,350,6219.99,0.00,0.10,23.91,-35.95,-41.96,15.08
1980,351,6048.43,0.00,0.08,23.91,-39.11,-43.69,12.52
1980,352,5913.78,0.00,0.09,23.91,-37.39,-42.99,13.50
1980,353,5818.66,0.00,0.12,23.91,-30.10,-40.27,18.04
1980,354,5765.05,0.00,0.09,23.91,-27.57,-34.77,31.70
1980,355,5754.11,0.00,0.10,23.91,-27.26,-34.69,31.94
1980,356,5786.10,0.00,0.07,23.91,-29.19,-34.33,33.08
1980,357,5860.31,0.00,0.08,23.91,-30.34,-35.47,29.53
1980,358,5975.14,0.00,0.11,23.91,-27.35,-35.20,30.33
1980,359,6128.27,0.00,0.12,23.91,-24.72,-33.64,35.45
1980,360,6316.89,0.00,0.14,23.91,-27.53,-36.86,25.68
1980,361,6537.87,0.00,0.12,23.91,-33.59,-39.98,18.61
1980,362,6787.98,0.00,0.12,23.91,-35.39,-40.95,16.79
1980,363,7064.08,0.00,0.14,23.91,-35.54,-41.50,15.84
1980,364,7363.17,0.00,0.15,23.91,-34.89,-40.74,17.17
1980,365,7682.48,0.00,0.24,23.91,-25.16,-39.79,18.98
1981,1,8021.03,0.00,0.09,33.04,-1.65,-15.62,181.15
1981,2,8373.63,0.00,0.00,33.04,0.63,-10.26,280.02
1981,3,8739.76,0.00,0.26,33.04,-6.29,-21.63,108.28
1981,4,9117.70,0.00,0.17,33.04,-18.93,-24.36,84.96
1981,5,9505.93,0.00,0.32,33.04,-14.57,-24.86,81.23
1981,6,9903.17,0.00,0.39,33.04,-3.65,-20.32,121.48
1981,7,10308.26,0.00,0.13,33.04,-4.13,-11.18,260.28
1981,8,10720.23,0.00,0.25,33.04,-4.98,-14.18,204.07
1981,9,11138.20,0.00,0.36,33.04,-2.42,-14.99,190.86
1981,10,11561.43,0.00,0.31,33.04,-5.80,-14.63,196.61
1981,11,11989.27,0.00,0.52,33.04,-9.01,-18.08,147.30
1981,12,12421.13,0.00,1.00,33.04,-11.78,-20.50,119.56
1981,13,12856.51,0.00,1.56,33.04,-2.88,-18.44,142.80
1981,14,13294.98,0.00,1.04,33.04,1.82,-8.23,328.63
1981,15,13736.14,0.00,0.98,32.35,4.37,-4.36,442.02
