Latitude: 63.40618  Longitude: -142.4721
X & Y on Lambert Conformal Conic: -2081659.8 2809377.73
Tile: 13699
Elevation: 813 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1980,89,46294.04,0.00,238.60,42.51,3.17,-10.61,179.21
1980,90,46680.84,0.00,258.67,42.51,4.19,-10.96,134.02
1980,91,47067.63,0.00,275.19,42.51,5.41,-11.03,118.54
1980,92,47454.41,0.00,262.44,42.51,6.74,-8.13,146.69
1980,93,47841.18,0.00,276.82,42.51,7.81,-8.01,132.13
1980,94,48227.93,0.00,307.56,42.51,7.07,-11.84,88.00
1980,95,48614.65,0.00,292.30,42.51,4.06,-12.59,98.78
1980,96,49001.34,0.00,311.95,42.51,4.13,-14.08,66.58
1980,97,49387.99,0.00,324.08,42.51,6.21,-13.37,70.84
1980,98,49774.59,0.00,285.22,42.51,5.91,-9.36,99.89
1980,99,50161.12,0.00,290.59,42.51,6.52,-9.07,102.33
1980,100,50547.58,0.00,307.35,42.51,5.90,-10.96,87.19
1980,101,50933.96,0.00,305.30,42.51,5.07,-11.35,84.38
1980,102,51320.22,0.00,264.80,42.51,2.19,-11.00,100.23
1980,103,51706.37,0.00,260.80,42.51,4.95,-7.96,112.32
1980,104,52092.37,0.00,290.08,42.51,4.97,-9.87,95.68
1980,105,52478.21,0.00,289.70,42.51,2.29,-12.40,77.06
1980,106,52863.87,0.00,261.15,42.51,3.28,-9.41,104.60
1980,107,53249.31,0.00,249.13,42.51,3.54,-8.25,118.90
1980,108,53634.50,0.00,337.98,42.51,5.04,-12.93,73.57
1980,109,54019.42,0.00,313.88,42.51,4.42,-11.07,86.41
1980,110,54404.04,5.88,97.47,41.46,1.90,-3.50,395.03
1980,111,54788.31,0.00,251.23,41.16,5.49,-5.29,139.93
1980,112,55172.19,0.00,303.08,41.16,6.13,-7.25,119.09
1980,113,55555.64,0.00,346.47,41.16,8.34,-7.72,114.57
1980,114,55938.62,0.00,340.81,41.16,5.90,-9.20,101.25
1980,115,56321.06,0.00,379.42,41.16,7.31,-10.69,89.27
1980,116,56702.93,0.00,345.52,41.04,9.15,-5.70,135.29
1980,117,57084.15,0.00,340.99,40.16,10.28,-3.91,156.34
1980,118,57464.67,0.00,385.38,40.16,9.53,-7.96,112.27
1980,119,57844.42,0.00,357.62,40.16,8.08,-6.97,121.91
1980,120,58223.32,0.00,311.23,39.82,6.82,-5.20,140.94
1980,121,58601.30,0.00,303.07,38.69,8.12,-3.31,164.14
1980,122,58978.28,0.00,383.56,38.69,9.00,-7.39,117.75
1980,123,59354.16,0.00,353.85,38.25,9.13,-4.96,143.70
1980,124,59728.84,0.00,347.43,37.36,9.59,-3.86,156.96
1980,125,60102.24,0.00,420.18,37.36,11.28,-8.13,110.72
1980,126,60474.24,0.00,373.45,36.01,12.16,-2.80,170.88
1980,127,60844.72,0.00,311.08,33.40,11.36,0.21,216.55
1980,128,61213.56,0.00,354.98,32.02,10.60,-2.71,172.08
1980,129,61580.64,0.00,335.61,30.18,10.50,-1.61,187.72
1980,130,61945.81,0.00,400.82,29.63,11.52,-4.68,147.01
1980,131,62308.92,0.00,393.92,28.58,12.00,-3.52,161.34
1980,132,62669.83,0.00,361.76,27.52,9.85,-3.47,162.01
1980,133,63028.35,0.00,447.86,27.52,14.27,-7.25,119.10
1980,134,63384.33,0.00,440.45,27.17,15.36,-5.17,141.27
1980,135,63737.56,0.00,398.63,25.68,13.69,-2.44,175.86
1980,136,64087.85,0.00,376.53,23.91,12.78,-1.79,185.10
1980,137,64434.99,0.00,429.57,22.90,15.67,-3.59,160.42
1980,138,64778.77,0.00,353.78,21.00,11.74,-1.47,189.81
1980,139,65118.93,0.00,428.57,20.01,15.34,-3.66,159.56
1980,140,65455.25,0.00,379.26,18.14,13.58,-1.53,188.92
1980,141,65787.44,5.83,214.44,15.75,9.87,-0.31,207.88
1980,142,66115.24,0.00,308.33,13.76,9.83,-1.27,192.94
1980,143,66438.36,0.00,288.23,11.23,10.12,0.03,213.45
1980,144,66756.49,0.00,378.67,9.05,13.99,-0.81,199.90
1980,145,67069.30,0.00,449.16,7.97,18.44,-3.44,162.44
1980,146,67376.46,0.00,458.29,7.03,20.27,-3.76,158.27
1980,147,67677.62,0.00,446.15,5.77,19.11,-2.98,168.41
1980,148,67972.41,0.00,455.35,4.19,21.86,-2.25,178.57
1980,149,68260.43,0.00,379.57,0.68,18.21,2.37,255.52
1980,150,68541.29,0.00,346.81,0.00,16.91,0.65,223.92
1980,151,68814.57,0.00,332.96,0.00,15.43,0.18,215.95
1980,152,69079.84,0.00,245.42,0.00,11.96,1.96,247.66
1980,153,69336.66,0.00,224.86,0.00,10.17,1.25,234.67
1980,154,69584.55,0.00,338.74,0.00,15.51,0.15,215.51
1980,155,69823.07,0.00,343.39,0.00,20.90,5.07,313.23
1980,156,70051.72,0.00,373.55,0.00,23.40,4.64,303.41
1980,157,70270.03,0.00,386.92,0.00,26.41,5.50,323.49
1980,158,70477.50,0.00,390.87,0.00,25.97,4.27,295.15
1980,159,70673.65,0.00,362.08,0.00,22.05,3.82,285.24
1980,160,70857.99,0.00,245.01,0.00,16.01,5.73,328.95
1980,161,71030.04,0.00,311.50,0.00,17.66,3.70,282.73
1980,162,71189.33,0.00,285.47,0.00,18.36,5.94,334.15
1980,163,71335.42,6.76,184.33,0.00,16.36,6.25,341.84
1980,164,71467.87,0.00,265.84,0.00,14.90,4.04,290.12
1980,165,71586.27,7.45,201.92,0.00,15.16,4.22,293.87
1980,166,71690.25,9.77,187.49,0.00,14.60,4.69,304.52
1980,167,71779.47,5.07,222.10,0.00,17.33,5.10,346.36
1980,168,71853.63,9.80,224.93,0.00,17.88,5.37,405.14
1980,169,71912.48,15.83,152.87,0.00,13.41,5.57,720.43
1980,170,71955.82,24.26,153.06,0.00,8.66,1.01,625.61
1980,171,71983.48,8.13,197.39,0.00,11.11,0.77,616.98
1980,172,71995.37,0.00,258.33,0.00,11.62,1.58,601.77
1980,173,71991.45,0.00,230.90,0.00,11.23,2.43,672.13
1980,174,71971.73,0.00,318.12,0.00,13.54,0.44,488.58
1980,175,71936.29,0.00,295.68,0.00,16.27,4.53,656.66
1980,176,71885.24,0.00,338.07,0.00,19.02,4.92,601.64
1980,177,71818.78,0.00,357.42,0.00,20.56,5.16,577.47
1980,178,71737.11,0.00,347.20,0.00,21.31,6.90,658.59
1980,179,71640.54,2.78,196.65,0.00,19.27,9.51,1094.45
1980,180,71529.37,6.22,248.29,0.00,22.12,8.60,922.64
1980,181,71403.95,12.93,207.97,0.00,14.74,4.73,828.12
1980,182,71264.69,12.99,254.50,0.00,17.75,4.04,750.11
1980,183,71112.01,0.00,375.71,0.00,20.08,3.14,602.79
1980,184,70946.33,0.00,386.70,0.00,22.25,3.71,605.68
1980,185,70768.13,16.09,206.47,0.00,16.46,6.18,946.40
1980,186,70577.88,0.00,293.47,0.00,17.59,6.61,922.90
1980,187,70376.05,0.00,395.01,0.00,22.79,3.33,623.24
1980,188,70163.15,0.00,307.13,0.00,20.29,8.69,1027.53
1980,189,69939.66,0.00,298.51,0.00,19.13,8.23,1016.20
1980,190,69706.06,6.76,201.79,0.00,17.90,8.39,1100.74
1980,191,69462.83,0.00,301.55,0.00,16.84,6.03,902.78
1980,192,69210.46,11.14,219.30,0.00,17.32,6.88,992.93
1980,193,68949.40,1.60,325.32,0.00,17.58,5.38,860.14
1980,194,68680.10,10.25,232.84,0.00,18.25,6.70,981.22
1980,195,68403.01,0.00,319.47,0.00,18.56,6.49,952.96
1980,196,68118.55,0.00,303.79,0.00,18.91,7.59,1042.95
1980,197,67827.13,7.94,233.19,0.00,18.72,7.01,1002.27
1980,198,67529.14,24.81,122.81,0.00,13.67,8.41,1102.74
1980,199,67224.96,12.87,127.27,0.00,13.80,8.37,1099.31
1980,200,66914.95,16.28,207.15,0.00,17.50,7.75,1054.26
1980,201,66599.46,0.00,329.66,0.00,18.37,5.63,910.96
1980,202,66278.82,0.00,388.50,0.00,22.84,3.15,765.84
1980,203,65953.34,0.00,375.34,0.00,21.69,3.70,795.97
1980,204,65623.33,0.00,386.93,0.00,22.47,2.36,723.86
1980,205,65289.06,0.00,383.66,0.00,23.69,3.24,770.73
1980,206,64950.80,0.00,397.19,0.00,25.00,0.95,654.01
1980,207,64608.82,5.91,259.81,0.00,21.42,5.21,884.55
1980,208,64263.35,9.53,244.99,0.00,18.87,4.59,847.29
1980,209,63914.62,0.00,335.91,0.00,17.34,2.34,722.89
1980,210,63562.84,9.01,194.46,0.00,13.70,3.60,790.37
1980,211,63208.23,5.41,252.29,0.00,16.42,1.20,665.95
1980,212,62850.97,5.36,231.37,0.00,16.11,2.89,751.45
1980,213,62491.24,2.66,199.99,0.00,15.23,4.56,845.55
1980,214,62129.22,0.00,264.00,0.00,15.64,5.23,886.14
1980,215,61765.07,0.00,361.52,0.00,17.57,-0.43,591.98
1980,216,61398.93,3.06,237.96,0.00,16.62,2.48,730.18
1980,217,61030.97,3.53,223.29,0.00,16.98,4.25,827.60
1980,218,60661.29,0.00,371.63,0.00,20.37,-0.56,586.07
1980,219,60290.05,0.00,338.28,0.00,22.77,5.35,893.22
1980,220,59917.34,6.08,226.26,0.00,19.24,5.15,881.16
1980,221,59543.29,3.84,173.34,0.00,17.12,7.32,1023.91
1980,222,59168.00,0.00,294.05,0.00,19.55,5.73,917.36
1980,223,58791.57,0.00,353.63,0.00,24.75,3.41,779.76
1980,224,58414.09,0.00,352.63,0.00,26.51,4.12,820.07
1980,225,58035.64,0.00,343.69,0.00,26.23,4.75,856.71
1980,226,57656.31,9.25,161.04,0.00,17.02,7.14,1010.81
1980,227,57276.17,8.09,71.84,0.00,9.84,5.93,930.20
1980,228,56895.29,0.00,243.08,0.00,14.21,2.84,749.17
1980,229,56513.74,6.95,171.78,0.00,11.71,1.07,659.96
1980,230,56131.58,0.00,244.65,0.00,15.70,3.76,799.14
1980,231,55748.87,5.44,148.01,0.00,13.72,4.54,844.20
1980,232,55365.65,4.73,141.39,0.00,13.01,4.42,837.39
1980,233,54981.98,5.67,162.71,0.00,11.70,1.77,693.92
1980,234,54597.90,0.00,265.04,0.00,12.52,-0.30,597.51
1980,235,54213.45,5.30,171.01,0.00,11.94,1.55,682.95
1980,236,53828.68,0.00,290.68,0.00,14.76,-0.09,606.60
1980,237,53443.62,0.00,315.52,0.00,15.88,-2.22,518.68
1980,238,53058.30,0.00,304.44,0.00,15.85,-1.30,555.45
1980,239,52672.75,0.00,283.81,0.00,15.59,0.41,629.11
1980,240,52287.00,0.00,281.73,0.00,14.24,-1.05,565.47
1980,241,51901.08,4.01,187.83,0.00,13.26,0.52,634.26
1980,242,51515.00,0.00,264.02,0.00,13.78,-0.29,598.05
1980,243,51128.79,0.00,287.61,0.00,15.15,-2.01,526.97
1980,244,50742.47,0.00,274.18,0.00,14.10,-1.88,531.92
1980,245,50356.05,17.26,174.72,0.00,13.01,0.63,639.20
1980,246,49969.56,0.00,183.74,0.00,3.08,-5.74,398.16
1980,247,49582.99,0.00,123.77,0.00,1.50,-4.16,448.85
1980,248,49196.36,0.00,186.19,0.00,6.10,-2.82,496.21
1980,249,48809.69,0.00,172.95,0.00,6.73,-1.42,550.52
1980,250,48422.99,0.00,230.39,0.00,10.24,-1.85,533.22
1980,251,48036.25,0.00,256.93,0.00,11.56,-3.62,467.38
1980,252,47649.49,0.00,233.19,0.00,11.56,-1.52,546.51
1980,253,47262.71,0.00,207.18,0.00,11.43,0.51,633.55
1980,254,46875.93,0.00,242.38,0.00,10.97,-3.04,488.29
1980,255,46489.13,0.00,249.52,0.00,12.36,-2.85,495.27
1980,256,46102.33,0.00,260.42,0.00,12.70,-5.17,415.86
1980,257,45715.52,11.78,140.14,0.00,6.63,-3.42,474.46
1980,258,45328.71,14.60,100.67,0.00,8.54,1.62,686.38
1980,259,44941.90,12.89,89.00,0.00,9.08,2.96,755.54
1980,260,44555.10,5.52,121.21,0.00,10.71,1.89,699.95
1980,261,44168.29,0.00,207.37,0.00,10.17,-2.64,502.77
1980,262,43781.48,0.00,191.00,0.00,7.72,-3.84,459.96
1980,263,43394.67,0.00,167.12,0.00,7.66,-2.16,520.99
1980,264,43007.87,3.88,102.09,0.00,3.32,-4.28,444.96
1980,265,42621.06,5.49,77.46,0.00,1.65,-3.97,455.22
1980,266,42234.25,3.70,95.44,0.00,3.90,-3.23,481.38
1980,267,41847.44,2.60,90.25,0.00,4.08,-2.56,505.87
1980,268,41460.63,0.00,100.30,0.00,3.66,-1.73,537.93
1980,269,41073.83,0.00,144.16,0.00,7.57,-0.76,577.90
1980,270,40687.02,0.00,181.03,0.00,12.18,-0.13,604.81
1980,271,40300.21,0.00,160.24,0.00,9.81,-0.41,592.93
1980,272,39913.41,5.03,93.87,0.00,7.96,0.62,638.58
1980,273,39526.61,0.00,142.56,0.00,9.25,0.48,632.14
1980,274,39139.82,0.00,185.07,0.00,10.91,-4.11,450.72
1980,275,38753.05,0.00,168.06,0.00,7.36,-4.84,426.25
1980,276,38366.29,0.00,166.08,0.00,8.14,-4.53,436.40
1980,277,37979.55,3.92,95.74,0.00,3.57,-4.92,423.73
1980,278,37592.84,0.00,109.00,0.00,4.74,-2.46,509.84
1980,279,37206.17,0.00,145.23,0.00,8.65,-2.88,494.21
1980,280,36819.55,0.00,138.19,0.00,8.52,-2.56,505.85
1980,281,36432.98,0.00,126.19,0.00,8.34,-1.53,546.03
1980,282,36046.48,0.00,102.77,0.00,5.38,-2.06,524.90
1980,283,35660.06,0.00,81.49,0.00,-0.08,-5.75,397.85
1980,284,35273.74,0.00,115.57,0.00,0.63,-8.37,325.10
1980,285,34887.53,0.00,123.82,0.00,2.41,-8.08,332.39
1980,286,34501.45,0.00,94.92,0.00,0.83,-6.29,381.63
1980,287,34115.53,0.00,118.35,0.00,0.91,-9.53,296.83
1980,288,33729.78,0.00,125.98,0.00,2.52,-10.94,265.37
1980,289,33344.23,0.00,77.81,0.00,2.67,-3.80,461.05
1980,290,32958.91,0.00,95.52,0.00,3.54,-5.36,409.96
1980,291,32573.84,0.00,107.53,0.00,2.74,-8.81,314.00
1980,292,32189.07,0.00,106.83,0.00,1.04,-11.00,263.94
1980,293,31804.62,0.00,103.09,0.00,0.83,-11.23,259.22
1980,294,31420.54,0.00,104.30,0.00,1.38,-12.78,228.75
1980,295,31036.87,0.00,98.99,0.00,0.89,-12.74,229.60
1980,296,30653.65,0.00,88.65,0.00,-0.09,-11.74,248.89
1980,297,30270.93,0.00,91.00,0.00,0.41,-13.48,216.04
1980,298,29888.76,0.00,88.09,0.00,4.44,-10.32,278.82
1980,299,29507.21,0.00,61.98,0.00,1.94,-6.59,373.05
1980,300,29126.33,0.00,70.74,0.00,0.85,-10.04,285.04
1980,301,28746.18,0.00,58.67,0.00,0.13,-8.59,319.43
1980,302,28366.85,0.00,44.22,0.00,0.16,-6.30,381.61
1980,303,27988.39,0.00,39.24,0.00,-1.50,-7.39,350.74
1980,304,27610.90,0.00,63.20,0.00,-4.44,-16.02,175.23
1980,305,27234.46,8.22,47.07,8.22,-4.29,-14.47,199.30
1980,306,26859.17,0.00,51.99,8.22,-4.93,-13.23,220.58
1980,307,26485.11,0.00,58.26,8.22,-3.65,-14.19,203.92
1980,308,26112.39,0.00,60.40,8.22,-2.99,-15.55,182.20
1980,309,25741.14,0.00,51.75,8.22,-2.61,-13.10,222.90
1980,310,25371.45,0.00,40.54,8.22,-3.49,-11.43,255.11
1980,311,25003.47,0.00,31.54,8.22,-3.66,-9.77,291.16
1980,312,24637.33,0.00,43.37,8.22,-4.02,-13.94,208.08
1980,313,24273.16,0.00,22.74,8.22,-6.98,-11.83,247.07
1980,314,23911.13,0.00,41.63,8.22,-8.09,-19.43,131.18
1980,315,23551.39,0.00,42.12,8.22,-10.23,-23.29,93.48
1980,316,23194.11,0.00,37.60,8.22,-8.71,-20.34,121.20
1980,317,22839.48,0.00,36.99,8.22,-6.33,-19.67,128.45
1980,318,22487.68,0.00,31.13,8.22,-8.09,-18.59,140.95
1980,319,22138.93,0.00,27.36,8.22,-9.85,-19.38,131.74
1980,320,21793.44,0.00,30.67,8.22,-6.96,-19.90,126.00
1980,321,21451.43,2.08,16.98,10.30,-3.45,-12.71,229.99
1980,322,21113.15,0.00,22.93,10.30,-6.31,-16.33,170.73
1980,323,20778.85,0.00,20.79,10.30,-9.12,-18.42,143.08
1980,324,20448.81,0.00,18.72,10.30,-10.16,-18.75,139.11
1980,325,20123.30,0.00,18.76,10.30,-8.90,-18.48,142.30
1980,326,19802.63,0.00,15.55,10.30,-9.96,-18.32,144.34
1980,327,19487.11,0.00,14.70,10.30,-10.28,-18.53,141.76
1980,328,19177.06,0.00,16.08,10.30,-10.79,-20.88,115.73
1980,329,18872.84,0.00,16.34,10.30,-9.09,-20.92,115.30
1980,330,18574.81,0.00,12.15,10.30,-10.30,-18.80,138.44
1980,331,18283.34,0.00,14.83,10.30,-3.02,-18.15,146.40
1980,332,17998.83,0.00,9.67,10.30,-5.38,-13.86,209.50
1980,333,17721.69,0.00,8.98,10.30,-9.91,-17.98,148.46
1980,334,17452.34,0.00,11.80,10.30,-12.27,-26.32,71.04
1980,335,17191.23,0.00,10.86,10.30,-17.38,-30.28,49.08
1980,336,16938.79,0.00,6.70,10.30,-24.72,-31.50,43.63
1980,337,16695.51,0.00,5.54,10.30,-24.20,-29.90,50.90
1980,338,16461.84,0.00,6.34,10.30,-22.88,-30.17,49.58
1980,339,16238.28,0.00,5.89,10.30,-23.49,-30.95,46.01
1980,340,16025.31,0.00,6.51,10.30,-20.75,-31.33,44.35
1980,341,15823.41,0.00,6.89,10.30,-21.20,-34.40,32.88
1980,342,15633.08,0.00,5.28,10.30,-29.70,-38.51,21.69
1980,343,15454.80,0.00,4.16,10.30,-34.01,-40.61,17.41
1980,344,15289.04,0.00,3.66,10.30,-36.68,-42.54,14.17
1980,345,15136.27,0.00,4.40,10.30,-36.69,-44.17,11.88
1980,346,14996.92,0.00,3.88,10.30,-36.89,-43.82,12.34
1980,347,14871.41,1.39,4.61,11.68,-33.35,-42.18,14.72
1980,348,14760.14,3.19,4.09,14.88,-26.84,-39.42,19.73
1980,349,14663.47,0.00,4.28,14.88,-25.11,-34.09,33.89
1980,350,14581.71,0.00,3.67,14.88,-29.12,-36.25,27.31
1980,351,14515.14,0.00,4.55,14.88,-31.45,-42.01,15.00
1980,352,14463.99,0.00,3.46,14.88,-38.25,-45.53,10.22
1980,353,14428.45,0.00,2.93,14.88,-40.62,-46.50,9.17
1980,354,14408.63,0.00,2.74,14.88,-40.89,-46.29,9.39
1980,355,14404.60,0.00,2.93,14.88,-40.80,-46.57,9.11
1980,356,14416.39,0.00,3.52,14.88,-38.67,-45.91,9.80
1980,357,14443.95,0.00,3.34,14.88,-37.08,-43.80,12.37
1980,358,14487.18,0.00,2.77,14.88,-36.94,-41.94,15.12
1980,359,14545.93,0.00,2.84,14.88,-36.85,-41.65,15.59
1980,360,14619.99,0.00,3.45,14.88,-37.73,-43.66,12.56
1980,361,14709.12,0.00,3.36,14.88,-39.76,-45.26,10.53
1980,362,14813.00,0.00,4.65,14.88,-40.53,-48.31,7.47
1980,363,14931.31,0.00,4.76,14.88,-39.19,-47.12,8.55
1980,364,15063.67,4.28,4.70,19.16,-30.14,-43.90,12.23
1980,365,15209.67,0.00,6.46,19.16,-20.11,-33.83,34.76
1981,1,15369.60,0.00,5.30,23.62,-6.64,-17.34,156.87
1981,2,15541.62,0.00,5.68,23.62,-7.99,-18.95,136.77
1981,3,15725.94,0.00,5.01,23.62,-12.34,-20.67,117.79
1981,4,15922.06,0.00,3.61,23.62,-12.92,-18.29,144.61
1981,5,16129.51,0.00,5.20,23.62,-13.39,-21.13,113.22
1981,6,16347.79,0.00,7.87,23.62,-8.69,-19.94,125.53
1981,7,16576.42,0.00,6.57,23.62,-5.81,-13.63,213.50
1981,8,16814.91,0.00,7.88,23.62,-6.34,-15.53,182.47
1981,9,17062.79,0.00,8.50,23.62,-9.48,-18.37,143.65
1981,10,17319.59,0.00,10.78,23.62,-9.52,-21.66,108.07
1981,11,17584.84,0.00,7.48,23.62,-10.33,-16.83,163.63
1981,12,17858.10,0.00,9.42,23.62,-10.85,-18.80,138.49
1981,13,18138.95,0.00,11.76,23.62,-9.70,-19.90,126.02
1981,14,18426.95,0.00,15.53,23.62,-3.14,-17.41,155.89
1981,15,18721.72,0.00,13.25,23.62,1.22,-8.44,323.34
